"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"kirrel1b",65.6128062460325,8,3.65062424734219e-11,6.81831838124674e-11,0.703339614054966
"pcdh7b",65.3939449618146,8,4.03344024846319e-11,7.52487284875664e-11,1.13227756804469
"si:ch211-13k12.2",65.1584113767328,8,4.49021930748472e-11,8.36767938061471e-11,0.554629219381803
"cnmd",65.132557728666,8,4.54339899036427e-11,8.45732147256633e-11,15.6955371914377
"mast2",64.8837759510705,8,5.08832975754103e-11,9.46111314292786e-11,0.880202293654235
"ipo11",64.4531278933324,8,6.18997075818584e-11,1.14966458005993e-10,0.607241845136862
"mtfr2",64.1003261556852,8,7.26734228351233e-11,1.3482619425759e-10,1.35150206539967
"si:dkey-108k21.14",64.093417289265,8,7.29021287781961e-11,1.35100051773609e-10,1.03351924401335
"SAMD5",63.9864425846248,8,7.65354446485844e-11,1.41675611982824e-10,1.35525895937068
"b4galt5",63.3579895851289,8,1.01832209331576e-10,1.88293519141405e-10,0.494692901247254
"kcnab2a",62.8989169038368,8,1.25431220965311e-10,2.31672299476949e-10,0.903052737925158
"pdgfbb",62.4990764613456,8,1.50381374020014e-10,2.77447806331499e-10,0.835518754746511
"mgat4c",62.2136810528057,8,1.71159308948177e-10,3.1543297423414e-10,2.28026192581388
"primpol",62.0023988465423,8,1.88362547781651e-10,3.46753596247768e-10,1.43089973861903
"sgo1",61.3500365212775,8,2.53123300097968e-10,4.65456311217677e-10,1.74491956758849
"krt4",61.3436465611966,8,2.53856602405733e-10,4.66290076745261e-10,0.492427992760491
"si:dkey-71h2.2",61.1901139699411,8,2.72127542721989e-10,4.99300094906205e-10,1.34128970344217
"h1-10",61.1825063023878,8,2.73066125267007e-10,5.00471028267145e-10,0.78447498986957
"dhrs11a",61.0331508391939,8,2.92161406179048e-10,5.34880112850872e-10,0.785793471877623
"BX005003.1",60.7632538413878,8,3.30104277246335e-10,6.03681367609653e-10,1.25088404490193
"si:dkeyp-52c3.7.1",60.5824041876136,8,3.58236995623429e-10,6.54411002969992e-10,3.72036337911234
"cenpl",60.5172836082858,8,3.6894154398226e-10,6.73227395700377e-10,1.35231838159164
"hist1h2a11.3",60.2066536825655,8,4.24555057776388e-10,7.73860750826545e-10,3.16683964161594
"slc7a7",60.1260853405505,8,4.40295466752616e-10,8.01674587551758e-10,2.36974814306324
"zfhx3",60.0202925526903,8,4.61850113708806e-10,8.40002499387414e-10,0.284968163696204
"CT033796.2",59.9759518565168,8,4.71193972728656e-10,8.56062332132979e-10,0.716853002252532
"col11a1b",59.9481609913493,8,4.77145989385974e-10,8.65931610367138e-10,0.756257694731854
"si:ch211-191c10.1",59.9108539665604,8,4.85254170179417e-10,8.79688190989019e-10,1.50022171865171
"dbf4b",59.8475179770793,8,4.99334684711528e-10,9.04229983401527e-10,2.47917147504899
"ltbp1",59.5699262033498,8,5.66007019031645e-10,1.02385200185312e-09,0.382027350707625
"nfkb2",59.3673871486452,8,6.20181683785859e-10,1.12063197959571e-09,0.625462009058984
"si:dkey-225f5.4",59.3127504642123,8,6.35660524217485e-10,1.14735691586818e-09,1.09321230547692
"cldn5a",59.0941582918696,8,7.01534053071384e-10,1.26488715629537e-09,0.800702727118405
"mis18bp1",58.6998532725747,8,8.38018543447561e-10,1.50933934419853e-09,1.54957753999881
"igfbp7",58.5261251081199,8,9.06258956767658e-10,1.63048317707875e-09,0.738196401482818
"gfra3",58.4390036774855,8,9.42536049208798e-10,1.69392131389629e-09,1.63387059903586
"efnb3a",58.1015976589666,8,1.09720421637149e-09,1.96976532809796e-09,1.08975423109143
"epha7",58.0572402946517,8,1.11933429192135e-09,2.00733146430674e-09,0.874345622360479
"fgfrl1a",57.8494762242425,8,1.22905263744144e-09,2.20172225158865e-09,0.396381411173254
"cited1",57.1548067704604,8,1.67973390752252e-09,3.00583962398766e-09,1.28070031937946
"zgc:163030",56.9156315873113,8,1.87029758347279e-09,3.3432572683108e-09,0.814264063048625
"relb",56.8239081733143,8,1.94896043748116e-09,3.48013728707783e-09,0.5390312708953
"hoxc8a",56.6728776391897,8,2.08572692450559e-09,3.72036515655923e-09,2.30712926894886
"wscd2",56.6376217406896,8,2.1190046384234e-09,3.77568099209989e-09,1.29527276116509
"CT573344.1",56.5799741856178,8,2.17456042062025e-09,3.87053168883904e-09,1.65441580895431
"sobpa",56.4844836454553,8,2.26979457451648e-09,4.03572866717658e-09,1.52732638620264
"CRACD",56.0011493081318,8,2.81939138702114e-09,5.00757574709725e-09,1.67067002938155
"pttg1",55.919871016605,8,2.92403234958272e-09,5.18789978104878e-09,0.911849432689326
"ephb2b",55.6918544215683,8,3.23868543095074e-09,5.74005311485524e-09,1.96878691593201
"foxo1b",55.5022388120243,8,3.52585705076791e-09,6.24237815789515e-09,0.5825580854483
"hist1h4l.17",55.449239198979,8,3.61056362585543e-09,6.38556157184199e-09,3.85669276873449
"fhl3b",55.316542641559,8,3.83163700767852e-09,6.76936082162505e-09,1.78093001129793
"dachd",55.2655443162068,8,3.92014054551026e-09,6.91838363222468e-09,1.25344816954934
"pdgfd",55.2217059962745,8,3.99784316762464e-09,7.04804943625677e-09,0.27743894395871
"fstl1a",54.912397282679,8,4.59142401876278e-09,8.08595392733487e-09,1.89013450401588
"hoxd9a",54.7406846881251,8,4.95801066868751e-09,8.72232922284413e-09,2.73459108975246
"CU459186.4",54.6991056997206,8,5.05107222714685e-09,8.8766733443319e-09,1.56304648809732
"abhd17b",54.6715033283518,8,5.11380959800078e-09,8.97745710249664e-09,0.603824251576176
"si:ch211-185a18.2",54.2477723452806,8,6.18021611664687e-09,1.08381474214039e-08,0.533062893450697
"FP325123.1",54.2414658220826,8,6.19765505582848e-09,1.08573010757205e-08,0.958220178627726
"slc4a11",54.199070025179,8,6.31616681179281e-09,1.10532919206374e-08,0.372599686923918
"hmox1a",53.9920686439145,8,6.92800405932559e-09,1.21112851656206e-08,0.691438264875069
"cplx2",53.8401053339184,8,7.41438344054046e-09,1.29479694045497e-08,1.94365109316279
"mnd1",53.8360483336518,8,7.42782380047657e-09,1.29578580644963e-08,0.892982080442392
"rbbp8",53.744746262264,8,7.73679420529305e-09,1.34827396924877e-08,0.758749551590013
"matn4",53.4155869352518,8,8.96069485278872e-09,1.55992869642069e-08,1.37163831274048
"pik3r5",53.3631810589722,8,9.17259235233558e-09,1.59515019404917e-08,0.735182552218725
"esm1",53.323019425156,8,9.33834998217975e-09,1.62228269763415e-08,0.494611612563303
"hopx",53.1031156875894,8,1.0300220787407e-08,1.78751748248126e-08,0.568432673936713
"CABZ01027646.1",52.9720745236517,8,1.09196351960605e-08,1.89303977488417e-08,2.62859692531993
"inpp4ab",52.9242058981298,8,1.1155030343879e-08,1.9318378953121e-08,2.50601844952527
"msi2b",52.7783553545034,8,1.19038354728929e-08,2.05937589801033e-08,0.565930689766093
"CABZ01086127.1",52.6245735484582,8,1.27475736633187e-08,2.20305578040342e-08,0.687111141274508
"agbl4.1",52.4827061070646,8,1.35785966914881e-08,2.34424270342167e-08,1.06618604255152
"dph1",52.4340834350395,8,1.38756437451093e-08,2.39304580531595e-08,0.404671948513938
"rassf7a",52.3981556568746,8,1.4099280187807e-08,2.42910039223232e-08,1.19875436816002
"FP236822.2",51.9709594844549,8,1.70497573837025e-08,2.93439006211244e-08,3.50179748038944
"si:dkey-23a13.22",51.6082590175057,8,2.00316807585921e-08,3.44404335849478e-08,0.619261716383042
"col1a2",50.9970336904643,8,2.627521755727e-08,4.51283633509401e-08,0.795062128208076
"tgfb2",50.97636729237,8,2.65171781199669e-08,4.54970326960503e-08,2.4910942093443
"nfkbiaa",50.6395428286349,8,3.07880544392347e-08,5.27704719092233e-08,1.49931874870779
"triob",50.5596222549252,8,3.18979720415058e-08,5.46166715530819e-08,0.357888095269954
"mctp1a",50.2491842144883,8,3.6599816732874e-08,6.26029719476059e-08,1.29994836148411
"skila",50.2214908849387,8,3.70513291159114e-08,6.33102710842137e-08,0.42472654562755
"nptna",50.1178697067761,8,3.87904551812923e-08,6.62140351762633e-08,1.36728805189965
"si:ch211-176g6.2",50.0301626501256,8,4.03257539582924e-08,6.87642846412642e-08,8.88216082291243
"adamts2",49.8534019649446,8,4.36059142128187e-08,7.42816493645766e-08,2.27061170093754
"notum1b",49.6743171627492,8,4.71997345652397e-08,8.03215094848717e-08,3.25348921574767
"mmp17a",49.6448340388867,8,4.78189966512943e-08,8.12922943072003e-08,1.4952491027434
"tlx1",49.6384687289719,8,4.79537499709082e-08,8.14382746702681e-08,20.3959330808283
"aanat2",49.5729140622053,8,4.93636970189115e-08,8.37473719282145e-08,2.29603437361201
"kctd12.2",49.41876553312,8,5.2843636355604e-08,8.95600184826411e-08,1.28816104848937
"si:ch73-380l10.2",49.3829675906315,8,5.36860649269499e-08,9.08953091141246e-08,1.90151031899342
"CR377229.1",48.9049945072082,8,6.63001119560747e-08,1.12138057379513e-07,3.2061485783274
"nphp4",48.8576928053114,8,6.76983907821338e-08,1.14386936149123e-07,0.66279343219436
"gulp1b",48.7761880602056,8,7.01768533284408e-08,1.18454546752971e-07,0.709157429244032
"si:dkey-23a13.21",48.4843597049105,8,7.9813826991959e-08,1.34584854016805e-07,0.888717860375972
"plxna1a",48.3663687131805,8,8.40738318963474e-08,1.41605059188241e-07,0.393654163785909
"hmcn2.1",48.3643927525464,8,8.41470639834085e-08,1.41605059188241e-07,0.791942317859302
"zeb2a",48.3523351969026,8,8.45953116446196e-08,1.42215730776929e-07,0.728943323714326
"elavl4",48.2926538737825,8,8.68491936145688e-08,1.45857617501887e-07,1.60750273261412
"hoxa2b",48.236682601676,8,8.9017163085181e-08,1.49348029909277e-07,6.11836285976566
"mylipa",48.2052569936708,8,9.02578812800314e-08,1.51277293976391e-07,0.427040344802578
"col5a1",48.0813400614067,8,9.53200355313655e-08,1.59601185120859e-07,0.902417969850874
"slc43a2b",47.982416827189,8,9.95629040323465e-08,1.66537949917559e-07,1.19301372612256
"glsb",47.8328325226041,8,1.06337713967619e-07,1.77691706589823e-07,1.03372044290385
"BX640512.3",47.7234770084782,8,1.11578593364747e-07,1.86262461468606e-07,1.34367918623657
"mylka",47.4579281229553,8,1.25398075367933e-07,2.09122315878855e-07,2.27926430937441
"pla2g4aa",47.3763760869084,8,1.29974106921615e-07,2.16536862131411e-07,1.26027653877578
"tmsb",47.2148238558989,8,1.39534687804144e-07,2.32232557324379e-07,0.851445753227624
"syt2a",47.0560683513763,8,1.49609908572934e-07,2.48752602477553e-07,1.38270585482575
"gas2l1",46.7004073267383,8,1.74881395254012e-07,2.90480961608359e-07,2.1332591518517
"wnt2bb",46.248846614851,8,2.1315945553102e-07,3.53708817644103e-07,0.841707062507518
"ADGRL3",46.2241046725792,8,2.15482169330095e-07,3.57207257814863e-07,0.729891890163749
"shcbp1",46.1425907363813,8,2.23313812997006e-07,3.69821881166016e-07,1.58837473945105
"gata5",46.1015248290584,8,2.27365765548271e-07,3.76158257600218e-07,3.01726635441317
"tmtc2b",45.9256398565155,8,2.45562699618951e-07,4.05860572981321e-07,0.488088687942229
"si:dkey-261m9.6",45.888166789362,8,2.49622730819077e-07,4.12162011441608e-07,1.10238582608843
"tbx20",45.652646449301,8,2.76711045743561e-07,4.56436239810665e-07,5.39908227377235
"lbx2",45.5897252754782,8,2.84429388486274e-07,4.6870362138292e-07,1.34208760123846
"ebf1b",45.3971118330389,8,3.09410759125051e-07,5.0936593350033e-07,1.29203630070132
"MYO1D",45.1791828516126,8,3.40310981283842e-07,5.5968222588241e-07,1.17573659138381
"pif1",44.9558414968437,8,3.75158428433942e-07,6.16384557959513e-07,4.60231936043117
"samd10b",44.9191099509388,8,3.81219503631236e-07,6.25725805960236e-07,1.35164167970393
"fam83d",44.8988354275778,8,3.84606546166566e-07,6.30663883773129e-07,2.68668593957049
"slco3a1",44.8857735350751,8,3.86804462126911e-07,6.3364428112432e-07,0.842897347576611
"dkk2",44.7694197994513,8,4.06941802588712e-07,6.65977449030249e-07,0.62168919819266
"smyd3",44.445940792922,8,4.68561670796674e-07,7.66068443127831e-07,0.394472260410204
"zbtb46",44.2202312444377,8,5.16959531404737e-07,8.44367234627737e-07,0.305635651074311
"AL954137.2",44.0971040951734,8,5.45420417497056e-07,8.89980818364441e-07,1.77447460840532
"tp53i11b",43.984532350604,8,5.72799856768391e-07,9.33742232266282e-07,1.24651001223619
"nat8l",43.7069816596265,8,6.46272569126971e-07,1.05248299136416e-06,1.84391968641209
"cavin1b",43.5088866258091,8,7.04360675340965e-07,1.14596180187309e-06,1.0178730316935
"atp11a",43.309190217889,8,7.68160489772463e-07,1.24854183020578e-06,0.244990063088089
"fosl2",42.973577380662,8,8.88550763966656e-07,1.44240792535069e-06,0.420400157753798
"prdm1a",42.9719772281499,8,8.89167430573323e-07,1.44240792535069e-06,0.875371326787805
"slc1a5",42.8769714925209,8,9.26551994684388e-07,1.50159107309746e-06,0.453892351522144
"sec14l8",42.8570635443141,8,9.34581185996208e-07,1.51313144399386e-06,1.81994686752843
"efnb1",42.6241933251013,8,1.0337866384047e-06,1.6721247957109e-06,0.51933520913707
"rassf2a",42.4374303230819,8,1.12084240599941e-06,1.81117696255579e-06,0.510416351831583
"nr4a3",42.2856386762478,8,1.19692362265944e-06,1.93224297999092e-06,1.52616949069686
"dpp6a",41.4241834460826,8,1.73638462730441e-06,2.80040347443286e-06,3.71800187594408
"ccne1",41.1811525084184,8,1.92814442445677e-06,3.10666209975336e-06,0.798679459246429
"nanos1",41.0053564746549,8,2.07980181576861e-06,3.34777760876377e-06,1.73620443344283
"tenm3",40.9591312469128,8,2.12160610257861e-06,3.41177197576831e-06,1.09637866508017
"mmel1",40.850875553307,8,2.22279629158439e-06,3.57104977992247e-06,1.12706270198675
"rttn",40.5121785498476,8,2.57131319214565e-06,4.12698244519716e-06,0.722715247828206
"jag1b",40.488839893379,8,2.59723193929418e-06,4.16457017407517e-06,0.983272367607184
"rnf24",40.0536248044563,8,3.13086720116207e-06,5.01540842032308e-06,1.06059926479282
"hist1h4l.7",40.0364021354106,8,3.15408448048338e-06,5.04774711285812e-06,1.5634026137565
"arrb1",39.7904016769841,8,3.50494248102518e-06,5.60387156755081e-06,2.54874228605991
"si:dkey-79d12.5",39.165002308503,8,4.5807281627841e-06,7.31686780364171e-06,0.367072194488223
"ch25h",39.1291611127866,8,4.65144661876415e-06,7.42271079201253e-06,1.17699525648342
"si:ch73-208g10.1",38.9753326949712,8,4.96744989741948e-06,7.91939859244102e-06,2.18284744648989
"pard3ba",38.9585038143979,8,5.00328546571005e-06,7.96890400179058e-06,0.352348819313151
"rnd3b",38.9300868830893,8,5.06437879521648e-06,8.05850532266539e-06,1.08722655040161
"phldb1a",38.6535074228243,8,5.69895117885633e-06,9.05959223661702e-06,3.3316993015978
"emilin1b",38.4949498611884,8,6.09760904546341e-06,9.68409596734228e-06,0.499162444964985
"cbx7a",38.4597939247886,8,6.18967359500289e-06,9.82094877073791e-06,0.997981817832671
"cdh11",38.4155974849761,8,6.3073677071257e-06,9.99816803051514e-06,0.800337099947662
"spon2a",38.3979011669725,8,6.35511136404254e-06,1.00642733198621e-05,4.22985761832884
"pleca",38.3536650948271,8,6.47602850800677e-06,1.02460242111484e-05,0.345874606947906
"palm3",38.3220759003051,8,6.56376729979424e-06,1.03749870222554e-05,0.385825371195178
"mvp",38.169064946832,8,7.00569277589658e-06,1.10630181655391e-05,0.390247445626444
"pdlim4",38.0747637762436,8,7.29259219034439e-06,1.15051691184789e-05,0.396975666653136
"ENSDARG00000115101",37.9399641747669,8,7.72300383777846e-06,1.21726815456376e-05,0.635288845612285
"fam117bb",37.8901484694566,8,7.88834773002289e-06,1.24215381079567e-05,0.924442531277261
"zgc:174862",37.7104024133576,8,8.51460058959308e-06,1.33950184912767e-05,0.453380072855
"hist1h4l.19",37.6620693810916,8,8.69123134683569e-06,1.36599919092719e-05,1.34963287156081
"tmtc2a",37.4338481090983,8,9.57547623969823e-06,1.50355734357561e-05,1.23216707566365
"ek1",37.3032178241231,8,1.01210716231259e-05,1.58773119812879e-05,1.0680288391684
"gfra2b",37.2427028090636,8,1.03841375483915e-05,1.62746690081094e-05,2.1415830180601
"si:ch211-113a14.19.4",37.2106953998349,8,1.05260011877828e-05,1.64815018598178e-05,0.956582337026806
"NPAS3",37.0504011574676,8,1.12658199736826e-05,1.76233390386434e-05,1.05047534977718
"cyp27c1",37.0229895380398,8,1.13973867691408e-05,1.78124262264433e-05,2.13403781222251
"sh3bp4a",36.8233741885504,8,1.24024140056855e-05,1.93649688223731e-05,0.317032843108768
"CR354540.2",36.7653694049875,8,1.27105560527863e-05,1.98275153407696e-05,1.57078607428995
"dla",36.5686706191575,8,1.38129477394999e-05,2.15270074218961e-05,0.610464034036747
"pde10a",35.710710102887,8,1.98357440759356e-05,3.08844389070175e-05,0.553739472263139
"gng13b",35.6021513512037,8,2.0762889869963e-05,3.22978286866091e-05,1.11849426247298
"rfx2",35.0029954849548,8,2.67049071391856e-05,4.15022157592194e-05,0.847585558346289
"bcl11ab",34.7646405144308,8,2.95108178073322e-05,4.58201514138075e-05,1.58599712018972
"arhgef4",34.3707459339596,8,3.47990800193543e-05,5.39806958214565e-05,0.538388241700451
"nr3c2",34.2704816367122,8,3.62882495152927e-05,5.62383476209095e-05,1.09095637629068
"kita",33.9772902853999,8,4.10133145223313e-05,6.35020278756542e-05,0.803050519186984
"lsp1a",33.6102033935287,8,4.77927520213806e-05,7.39301066551718e-05,0.394214875659511
"nupr1b",33.5661760567109,8,4.86767149893153e-05,7.52276504380327e-05,0.458582633308292
"map2",33.3878299375897,8,5.24254841498539e-05,8.09461136178467e-05,1.58835359585056
"pde4d",33.316730935094,8,5.39981205869289e-05,8.32971008313181e-05,0.258392100319635
"immp2l",33.0009868013985,8,6.15630635745212e-05,9.48788750371437e-05,0.721379622760334
"pcdh11",32.8198526985956,8,6.63650397294546e-05,0.000102184987235926,1.85397409924371
"GRM7",32.7892427796301,8,6.72122259073316e-05,0.000103393876603522,0.658367686703918
"mpz",32.6557285002591,8,7.1033874430082e-05,0.000109171987823355,1.15198874108261
"pcdh11.1",32.5772919067014,8,7.33780653922045e-05,0.000112670835892546,1.91080754832871
"arhgef28a",32.2949754061707,8,8.24640230994156e-05,0.000126505582397446,0.709555342997656
"INSYN2A",32.1551309543566,8,8.73666756697755e-05,0.000133903295000778,1.33189265430692
"stard13b",32.1114562027505,8,8.89558608275776e-05,0.000136213661892228,1.38236020725734
"igf2a",32.0600010193736,8,9.08647202677582e-05,0.000139008837434422,2.98752139309657
"etv4",31.8570990690425,8,9.87931266943631e-05,0.000150999402819091,1.46819902967428
"unc5b",31.6422681875664,8,0.000107930520016564,0.000164814157972131,0.600123288552292
"wnt5b",31.5429996171721,8,0.000112429079537346,0.000171526416217233,0.580728953039587
"ehd3",31.4392221804751,8,0.000117329339703653,0.000178838682476017,0.951760896649437
"si:ch73-335l21.4",31.4047055272742,8,0.000119005316981724,0.000181227475403613,0.174691667359319
"plce1",31.389760052438,8,0.000119738294710015,0.000182177168024552,0.57203148883892
"ror1",31.3328480000372,8,0.000122570365563068,0.000186315902397876,0.325816317198061
"lcp1",31.3236490007789,8,0.000123034277145551,0.000186850597743379,1.10064232649149
"si:dkey-68o6.5",31.2509423809951,8,0.000126762245297285,0.0001923368858518,1.68422184515408
"cadps2",31.1703395737715,8,0.000131025106931082,0.000198624047449666,0.555131037692294
"emilin1a",30.7048001862761,8,0.000158552202083051,0.000240134516973057,2.50451080161329
"shank3a",30.5221776624615,8,0.000170840239598902,0.000258510298975268,0.955727427669878
"rbfox3b",30.5003979477746,8,0.00017236682801014,0.000260583607499903,1.10984749661661
"MDFI",30.3783593736821,8,0.000181172220277026,0.000273647252023142,0.582618973094334
"hs2st1b",30.2155768341355,8,0.000193608961245761,0.000292167146227752,0.465395245428667
"sema4ba",30.1647628516459,8,0.00019766035010671,0.000298010989391655,0.68621458666001
"arrdc1b",30.1084742596379,8,0.000202245548693525,0.000304648358158601,0.587538757503789
"gpr22b",30.1007855747861,8,0.000202879920022991,0.000305327865183653,5.85790218540664
"klf4",29.8606635006599,8,0.000223706549896896,0.000336367429718618,0.8488643326933
"cntfr",29.8254818094939,8,0.000226929389545383,0.000340905647414434,0.776111970385574
"elmsan1b",29.5605609404845,8,0.000252707332197288,0.000379288662559173,0.157728945861889
"dgkb",29.5357284066637,8,0.000255266177877855,0.000382784385548611,0.855745864119357
"ppp1r9alb",29.3329359758535,8,0.000277137467282862,0.000415207752242129,1.34681685076223
"afap1l2",29.0223337580446,8,0.000314249083896545,0.000470385421178476,1.76169552242042
"cntn4",28.9751018053532,8,0.000320304105548286,0.000479018527687113,1.39519909693636
"col5a2a",28.6780068972272,8,0.00036110221279273,0.000539548239024832,2.09102977738614
"arl5c",28.4502192423252,8,0.000395795531923593,0.000590856053928948,0.434881567878018
"tanc1a",28.3980191523654,8,0.00040419495571975,0.000602854786239126,0.422085050736904
"id2a",28.3082825961108,8,0.000419044590294404,0.000624443906467332,0.209375976761496
"nrxn2a",28.0750436970621,8,0.0004601878539231,0.000685141165894445,1.34340920086676
"slit3",28.0376572213904,8,0.000467141003078098,0.00069487224207867,0.22304175395377
"cux2b",27.9765579168922,8,0.000478726478098324,0.000711470394747375,0.593442273489763
"CABZ01030107.1",27.764527037364,8,0.000521156654164412,0.000773838668304733,0.570541227516049
"rad51c",27.7274030009386,8,0.000528955448031554,0.000784719302244496,1.00046324378488
"nexmifb",27.7069852165089,8,0.000533293293451531,0.000790450735667483,0.693786236363612
"gig2j",27.6326681873188,8,0.000549378432951997,0.000813568417153802,2.22770331152108
"apoa1a",27.5894827402687,8,0.000558942714113608,0.000826996946459388,1.49120818414445
"sema5a",27.5397039897138,8,0.000570169587261748,0.000842859389865193,1.55094094994888
"krt91",27.4349483766451,8,0.000594521667384607,0.000878078987466981,0.635393990639841
"zgc:174944",27.408328320559,8,0.000600870395445208,0.000886669688938632,1.36717277339407
"CT476811.1",27.3767148415837,8,0.000608496263679537,0.000897128119725759,0.971566633080878
"slc23a2",27.2030618574165,8,0.000652104965557232,0.000960571947496329,0.529673580687626
"BX323807.2",26.9983467167823,8,0.000707451333764264,0.00104117837637037,2.62002661680512
"serpine1",26.5621608374588,8,0.000841138558638765,0.00123683745692161,0.617925042313495
"cadpsa",26.3871171452148,8,0.0009014710262365,0.00132438335953264,1.72058802070466
"ndst2b",26.2124642002957,8,0.000965875255757975,0.00141775169699805,0.783063605151814
"foxf2a",26.1429368892021,8,0.00099274576201358,0.00145591059816428,1.00522720501209
"stat3",26.1091486875391,8,0.0010060662339374,0.00147414806133659,0.177952401478054
"dok4",26.1028694243777,8,0.00100856089281676,0.00147650478684773,1.17623723423484
"si:ch211-161c3.6",26.027765655885,8,0.00103887064872998,0.00151954214291848,0.883009872255366
"si:ch73-335l21.1",25.9906643293743,8,0.00105417004305597,0.00154056779976425,0.986312379460887
"magixa",25.8711923457972,8,0.00110494580936438,0.00161335645784492,1.42192323730139
"f3b",25.8550298245623,8,0.00111199562293185,0.00162170480221873,0.379240683390582
"neo1a",25.8536255825877,8,0.00111261019744058,0.00162170480221873,0.320115020904583
"celf4",25.6131166059379,8,0.00122290846696782,0.00178091390381852,0.971119134247532
"tbx16",25.5892443637068,8,0.00123442118081507,0.00179610977051346,1.28118321845379
"robo1",25.483873484273,8,0.00128651325585771,0.00187027145223294,0.309036396349069
"lyz",25.3234781784718,8,0.00136994622982045,0.00198923709946488,0.503578774141251
"ndnf",25.3220080761717,8,0.00137073480803462,0.00198923709946488,0.515858901853881
"nbeaa",25.2576868043831,8,0.00140567392787272,0.00203816602596688,0.691069769116241
"akap12a",25.2235559490052,8,0.00142456461422491,0.00206376056286844,3.13784410925815
"lamc3",24.9881066850167,8,0.00156178807777085,0.00226058986756407,0.807190238188614
"esrrga",24.8157889760329,8,0.0016702916816892,0.0024155433521651,1.15867114899975
"b2m",24.6846139994834,8,0.00175777417698597,0.0025398541013518,0.758534209265066
"si:ch211-226l4.6",24.176151905084,8,0.00214097797108737,0.00309087460990602,0.978929078833601
"col19a1.1",23.8606037215837,8,0.00241840265125093,0.0034883626121074,2.59499244236808
"lrrn1",23.8207364105507,8,0.00245584552998523,0.00353930679321401,1.2477108666608
"cemip",23.5752204172049,8,0.00269914326964849,0.00388657967781709,0.668337146783704
"gfra1a",23.4455687765555,8,0.00283689902418294,0.00408141085862588,0.994730152640419
"fras1",23.3229651592989,8,0.00297342345285845,0.00427413586925123,1.2046815138375
"pappaa",23.2625102742919,8,0.00304306634423979,0.00437047287026162,2.19714071557001
"enah",23.2570253189021,8,0.00304946256818495,0.00437588685494929,0.970622811008422
"igfbp5b",23.1287362871357,8,0.00320283650283359,0.00459201860044817,1.34904174239239
"epb41a",23.0803166332501,8,0.0032626450238733,0.00467374601012289,1.02538827299924
"hsp70l",22.9942153023036,8,0.00337168111683317,0.00482579101429902,0.4935621341856
"sytl3",22.899476871135,8,0.00349573228774036,0.00499904720289737,1.49307035562801
"gria4b",22.8152398793547,8,0.00360973472724047,0.00515764841816691,1.62337638566447
"pax2a",22.773005613433,8,0.00366823874531597,0.0052367487143928,1.56232717306093
"hist1h4l.22",22.7097616215964,8,0.00375756505077873,0.00535675836080095,5.41651900010056
"CABZ01056843.1",22.708943807713,8,0.00375873380778891,0.00535675836080095,0.23110418498621
"f8",22.6897750392903,8,0.00378622929205519,0.00539133162441363,2.1685035459921
"apoa2",22.6485436852581,8,0.00384603204537171,0.00547180989546478,3.23260411048823
"cxcr4a",22.5399488917793,8,0.00400794463761867,0.0056973001418709,0.774009665683008
"ca2",22.4974452668082,8,0.00407309484135454,0.00578497528192384,0.486662792687836
"cep131",22.2429341840016,8,0.00448516330102011,0.00636480584284455,0.28399462305269
"bcr",22.2299890241282,8,0.00450716454960676,0.00639058394863392,0.911497066242388
"klhl29",22.2265189366531,8,0.00451307991049654,0.00639352987320344,0.92081133143429
"gpr37b",22.1006222945948,8,0.00473283567287197,0.00669915397706432,5.55921059217058
"BX276117.1",22.0871656292727,8,0.00475692669979766,0.0067275381000534,1.27196947152678
"myh11a",21.9950345364919,8,0.00492507408136211,0.0069594346221792,0.548369170015636
"zic2a",21.9124065320108,8,0.00508074451122753,0.00717332233534328,0.887602833878082
"sema3ga",21.8196845292937,8,0.00526108380233703,0.00742164742988441,3.06641173246158
"col4a6",21.5967804861729,8,0.00572022818311535,0.00806252128009321,0.757624468649375
"aldh1a2",21.4191295728492,8,0.00611357079492758,0.00860964407806369,1.54091586943338
"zgc:158689",21.3863268096508,8,0.00618899411088636,0.00870850015940597,0.363870919021844
"scpp8",21.1919915169215,8,0.00665453452460885,0.00935565782109564,1.87007427021128
"rcan3",21.1576025087848,8,0.00674034889876607,0.00946831472625992,1.41050465338884
"tmsb1",20.8971012617926,8,0.00742585183870914,0.0104224677028555,0.23505314660109
"si:dkeyp-14d3.1",20.6447015643335,8,0.00815359379262015,0.0114342485340953,1.4131273453952
"eya4",20.6331333545829,8,0.00818853774050543,0.0114735945127688,23.408565035096
"sostdc1a",20.5294446296184,8,0.00850822912216198,0.0119115207710268,1.43497172966668
"chsy3",20.4680410260019,8,0.00870315383591913,0.0121741849627551,0.349400667247314
"kaznb",20.3970682890713,8,0.00893378934511935,0.0124863196719537,0.256010874828587
"plod2",20.2761119046684,8,0.00934040913445444,0.0130436895373018,1.2688639239929
"pvrl2l",20.1634728459725,8,0.00973495948173753,0.0135832851730107,0.759053519811314
"slc16a6a",20.1457082733532,8,0.0097986232586178,0.0136606747689182,2.37798886785644
"si:ch211-66k16.27",20.091959050146,8,0.00999368234568976,0.0139209655417384,0.444522627362253
"gfra2a",20.0640166290527,8,0.0100965491691322,0.014052507030722,0.658780653331124
