"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"hs3st3b1b",377.567141369416,8,0,0,1.72975328785968
"diaph2",376.134358831965,8,0,0,1.22192287487398
"cyp1a",374.338686955226,8,0,0,1.92649514147925
"adam12",370.917673163622,8,0,0,0.874405316755229
"smad6b",370.432308919681,8,0,0,0.755124031261921
"eya2",364.235738209726,8,0,0,0.842070361639435
"nhsl2",361.357225184936,8,0,0,0.649344741032409
"id2b",360.47727835486,8,0,0,0.926778802639741
"cthrc1a",353.300705555722,8,0,0,3.11254018526228
"krt94",345.392007422119,8,0,0,1.02330908326697
"nr2f5",337.054107876735,8,0,0,2.09569537634792
"sgk1",321.387589359393,8,0,0,0.731317706759584
"sema4c",316.761965759486,8,0,0,0.573163650985129
"rbms3",316.132562513716,8,0,0,0.956046505321486
"sox6",313.093130795565,8,0,0,0.818816474134008
"meox2a",311.995173202098,8,0,0,1.42453408921948
"ogna",311.694063813231,8,0,0,1.41611549961288
"got1",310.830554067113,8,0,0,1.38860030647079
"pcdh17",305.604636826396,8,0,0,0.766503789302729
"msna",305.105131443689,8,0,0,0.370645980489867
"glulb",303.924743131787,8,0,0,0.72420429884965
"LO017938.1",302.330340557369,8,0,0,1.39267033745043
"hmgb2a",300.347336995916,8,0,0,1.45825183862639
"tubb2b",294.904105865328,8,0,0,1.41878735705589
"ism2a",294.715010877898,8,0,0,2.14985682996994
"zgc:153184",292.08274300083,8,0,0,0.524918870917899
"hmgn2",291.929000326041,8,0,0,1.52434842634207
"efnb3b",291.680528424777,8,0,0,0.768106911294917
"hmgb2b",290.386409382801,8,0,0,1.3544685777535
"ccn2a",282.339586704425,8,0,0,1.223030042767
"meis2a.1",281.598131472676,8,0,0,1.1925361728013
"tns1b",278.097309566669,8,0,0,0.409168342159549
"gdpd5b",277.641235803958,8,0,0,1.8753971744049
"cldn11a",277.16354469678,8,0,0,1.63615448693113
"notchl",277.141174018607,8,0,0,0.725839979519625
"bsg",274.996092299722,8,0,0,0.346277541655733
"hoxb8a",273.671658050998,8,0,0,2.14496923201441
"cyp26b1",271.333283489466,8,0,0,1.05502491608773
"lef1",269.681414513713,8,0,0,1.46341459063082
"tnfaip2b",269.578553880896,8,0,0,1.40945909394726
"gpr146",268.728705867049,8,0,0,0.669230785132377
"sik1",268.529100159676,8,0,0,1.42872483276689
"CU929160.1",267.183135675626,8,0,0,0.887527795768172
"kif26aa",267.182603194827,8,0,0,1.26615868186033
"hs6st1b",267.147536507372,8,0,0,0.6046316719708
"zeb2b",264.630765206727,8,0,0,1.6257857372641
"sele",264.580912488913,8,0,0,0.76944001403563
"stab2",261.325982661411,8,0,0,1.11960449609112
"hmga1a",261.08384515804,8,0,0,1.45869343626579
"akap12b",260.024087095851,8,0,0,0.587122340575615
"sparc",258.171778815831,8,0,0,0.645299457053852
"mast2",255.683110797063,8,0,0,2.20818447414566
"macf1a",255.576869330056,8,0,0,0.64022890235288
"MAN1C1",253.883501706844,8,0,0,1.63602198815085
"hipk2",244.01375025026,8,0,0,1.08427977485128
"nectin1b",242.907572932246,8,0,0,1.11017163361062
"slco2b1",240.087277994067,8,0,0,2.56699620692154
"h3f3b.1",239.419119420713,8,0,0,1.17973252543554
"mtss1lb",239.309869413919,8,0,0,0.971502760304122
"plecb",235.268120457391,8,0,0,0.590051063402503
"slc29a1a",235.229567323572,8,0,0,0.640545095520918
"zfp36l2",234.564593943552,8,0,0,0.742974293282887
"actb1",233.056856560207,8,0,0,0.482116884832743
"dusp5",232.966221558535,8,0,0,0.485794681227
"galnt1",232.545414889561,8,0,0,0.469376296577556
"itga8",230.055209091063,8,0,0,2.1506916794574
"ace",227.70780711341,8,0,0,0.778475087237982
"tuba8l4",227.173050074721,8,0,0,0.756939002819889
"fam169aa",226.354263627581,8,0,0,2.13524363713211
"her9",225.373557929147,8,0,0,1.88531096909973
"CABZ01086877.1",224.969611542016,8,0,0,1.48567026491964
"lrmda",224.789905871751,8,0,0,2.13923884377138
"mafba",223.712569219397,8,0,0,1.2840190122297
"npl",223.478140743134,8,0,0,1.91083687851175
"si:ch211-51a6.2",219.604768967067,8,0,0,3.08928778162686
"tuba8l3",214.681886814034,8,0,0,0.732679827515406
"pcna",213.003878130297,8,0,0,1.13292814552601
"add3a",211.580632034995,8,0,0,0.659364351478377
"si:ch73-281n10.2",211.004063693769,8,0,0,1.60131197342929
"fam49bb",208.225755776082,8,0,0,1.48913704220136
"dgkg",206.512891881409,8,0,0,1.0190830643881
"rnf220a",206.360480673012,8,0,0,0.909190074472908
"si:ch211-39k3.2",205.450631763761,8,0,0,0.612175347301047
"bnc2",202.063880669551,8,0,0,0.960620751004874
"med6",201.290931645572,8,0,0,1.13410700670032
"glceb",200.926297652439,8,0,0,0.943690244213832
"myh10",198.296489107855,8,0,0,0.42685708868493
"her6",198.081393671707,8,0,0,1.03970094294746
"meis1b",198.024760997535,8,0,0,0.572656455717883
"pbx1b",197.768636130076,8,0,0,1.31883550551122
"nfkbiab",197.045679543687,8,0,0,0.551030422665842
"bahcc1b",196.507680937025,8,0,0,0.529943407874031
"rasip1",193.982928082259,8,0,0,0.361310212026325
"fgf10b",193.295533465449,8,0,0,2.57049005155085
"bmpr1ab",190.843534691262,8,0,0,1.05268520999834
"arid5b",187.662994296339,8,0,0,0.635042489388841
"chl1a",186.327974772834,8,0,0,0.880201956326751
"glula",185.637367294892,8,0,0,1.29302989841156
"gata4",185.139013078677,8,0,0,2.20903901302765
"iqsec1b",182.266196045237,8,0,0,0.67140921909201
"stmn1a",180.083704482835,8,0,0,1.66141106569525
"krt18b",178.888827613199,8,0,0,0.442431326105177
"tcima",177.485566149669,8,0,0,0.872844212385434
"SEMA4F",177.461685408471,8,0,0,0.771510230826838
"prex1",176.555015876288,8,0,0,0.58756366690459
"CABZ01075125.1",176.427349925929,8,0,0,2.61686855536934
"mmrn2b",175.038568348642,8,0,0,0.678594203011333
"cndp2",173.837299786299,8,0,0,1.7902694975869
"magi2a",172.261959830602,8,0,0,0.886589165671306
"grin2bb",171.199112737016,8,0,0,1.0930933556444
"eppk1",170.001020637918,8,0,0,0.617416402799444
"nkd2a",169.703359415822,8,0,0,0.726395350615861
"nasp",168.249641513524,8,0,0,0.75262221577524
"col8a2",166.072486755785,8,0,0,1.95665320389448
"cachd1",166.018130565396,8,0,0,0.464039487527915
"dll4",165.899694618425,8,0,0,0.803817978910185
"hs6st3a",165.030374494282,8,0,0,4.93734649006672
"ksr1b",163.418338390074,8,0,0,0.57230637355995
"col18a1a",163.297355614682,8,0,0,0.465010855051237
"pxdn",163.266571355075,8,0,0,0.434401709935441
"zgc:194398",162.857316713997,8,0,0,1.74898218334141
"kcnn1a",161.870796038026,8,0,0,0.426222706194744
"scube3",160.282651661337,8,0,0,1.41982438228047
"sema3fa",158.076516291764,8,0,0,1.67498661361831
"nfia",156.241621578992,8,0,0,0.49593973271889
"efnb2a",156.221657985259,8,0,0,0.773783372063896
"arhgap27",155.800082118265,8,0,0,1.53398443602513
"uvrag",154.409278518464,8,0,0,1.21642808096737
"caskin1",152.91961072268,8,0,0,0.687720928899157
"slit3",152.129050060751,8,0,0,1.29751810501467
"fhl3a",151.985022656518,8,0,0,0.586482053479221
"efna5a",151.807241058493,8,0,0,2.00851023334315
"snx22",151.003534940351,8,0,0,2.14564897738984
"pcdh1b",150.44782307726,8,0,0,0.499000931650247
"DAB2",150.342996794294,8,0,0,0.796240249398156
"tenm4",150.294468753888,8,0,0,1.53231709461907
"rhag",149.762944357808,8,0,0,1.49718457303898
"cav1",149.712956429496,8,0,0,0.714787336544359
"tfpia",149.020363278118,8,0,0,2.23549055058968
"tiam1a",148.141100326298,8,0,0,1.60808712218153
"dhrs3b",147.928802844296,8,0,0,1.41597004040337
"gli2a",147.61998783501,8,0,0,1.37219923038562
"pitpnm3",147.562986559512,8,0,0,1.81226300911947
"tubb4b",147.409892531585,8,0,0,0.481195489786545
"wnt11",147.094065054433,8,0,0,2.59449885448879
"wnt9a",146.461147076455,8,0,0,1.34589874910736
"hapln3",146.143258739222,8,0,0,0.390522637763088
"zbtb16b",143.884191797831,8,0,0,2.66170361234685
"ablim2",143.311193916435,8,0,0,1.21124204707841
"ube2c",142.371319451811,8,0,0,2.96036983715573
"ccn1",142.317121208794,8,0,0,0.774472215449146
"pknox2",140.463286108164,8,0,0,0.669274139445746
"spock3",137.548512227818,8,0,0,0.799691848828729
"CR936977.2",137.234044868712,8,0,0,1.00971720316808
"kif20a",137.185897796494,8,0,0,4.53407576164554
"pdlim2",137.124954404294,8,0,0,2.51913356167905
"clcn2b",137.010294600725,8,0,0,1.11548250653618
"chaf1a",136.419571051966,8,0,0,0.781399528411374
"icn",136.008150511794,8,0,0,1.42173025763878
"lrrc15",135.620480940822,8,0,0,1.40220872392184
"mgat4a",135.383223672695,8,0,0,0.947487477782823
"socs3a",134.698638037485,8,0,0,0.470687118069746
"exoc3l2b",133.606386436893,8,0,0,0.870562751487454
"ccdc120",133.291165457853,8,0,0,2.30668501523734
"flt1",132.228149971252,8,0,0,0.728695427829521
"jupb",132.143018594532,8,0,0,1.31194198422974
"si:ch1073-268j14.1",132.049968301594,8,0,0,1.50071263412805
"si:ch211-147k10.5",131.765242890923,8,0,0,1.57475619557126
"grb10a",130.772890901716,8,0,0,0.40145753329561
"auts2a",130.043478913596,8,0,0,1.14399389918709
"calcrla",129.616744460082,8,0,0,0.333402487302147
"fam110b",128.450998574258,8,0,0,0.992444006954582
"strbp",128.372507566484,8,0,0,0.985167031713562
"insra",128.001132036347,8,0,0,0.8899036016976
"CABZ01021592.1",127.620713986245,8,0,0,0.235552838255174
"man2a1",126.723707725988,8,0,0,0.998081230433497
"pmp22b",125.256263702357,8,0,0,0.356464315519366
"si:dkey-56m19.5",124.707401433771,8,0,0,0.556338342591675
"hoxc3a",124.634172739711,8,0,0,3.27913921238812
"dnase1l4.1",123.99380078687,8,0,0,1.21636236163059
"thbs1b",123.989657406745,8,0,0,1.17536979430961
"si:ch211-69g19.2",122.836261612672,8,0,0,2.17786909737943
"irx3b",122.603244350016,8,0,0,3.59567088988107
"angpt1",122.596684115399,8,0,0,2.32471270304071
"cacna1aa",122.250843020023,8,0,0,1.41099121531427
"hmmr",121.977505423419,8,0,0,5.01608693675727
"BX936342.2",121.712231166477,8,0,0,1.25571935675505
"eya1",120.920683678356,8,0,0,0.759854498913898
"pbx1a",119.969333436069,8,0,0,0.816044109907014
"epas1b",119.863246693619,8,0,0,1.17076911033625
"kifc1",118.92444541084,8,0,0,1.88094730359117
"ackr3b",118.800068073867,8,0,0,0.783186391328249
"zfpm2b",118.335236733572,8,0,0,1.86836356841251
"si:ch73-364h19.1",118.020641815871,8,0,0,1.06459333351821
"mpp2b",117.94667415553,8,0,0,1.46988171722207
"meox1",117.54034460432,8,0,0,1.57536767177693
"plk1",117.131438935153,8,0,0,1.91889733285712
"histh1l",116.452099505472,8,0,0,0.341399087751992
"mki67",116.447488132639,8,0,0,2.26059546128009
"nr4a1",116.221069342896,8,0,0,1.02258519857979
"slc43a1b",116.044004145684,8,0,0,1.43413122257185
"pdzrn3b",115.935163458395,8,0,0,0.651675708177138
"znf516",115.57103367613,8,0,0,0.639906007575287
"lhfpl6",115.505035585107,8,0,0,0.406851781327457
"osbpl10b",115.380814509463,8,0,0,1.37362779339946
"wnk1b",115.141449653586,8,0,0,0.524332965878052
"rgs4",113.877015856583,8,0,0,1.88299776412476
"hells",113.6364290703,8,0,0,0.768220759646119
"nrip1b",113.490441106934,8,0,0,0.504284113766565
"kremen1",113.357714961012,8,0,0,1.74267390804749
"igfbp3",113.18239484908,8,0,0,1.24572351323986
"mical2a",111.835870603747,8,0,0,0.81675983778442
"dut",111.511561752362,8,0,0,1.43522123240878
"pclaf",110.987184116452,8,0,0,1.21578740266414
"abcc2",110.98055406959,8,0,0,1.2090524672457
"zbtb16a",110.798172750831,8,0,0,0.260343557378889
"cd99",110.450086368913,8,0,0,1.48969145674512
"kif21b",110.041796835342,8,0,0,0.388901086508691
"gnai2b",110.00992945398,8,0,0,0.753110136432435
"si:dkey-172h23.2",109.928076627066,8,0,0,0.53542431771563
"robo1",109.655205840408,8,0,0,0.930252883799634
"fkbp7",108.659883071758,8,0,0,1.39961833624488
"fabp11a",108.124730404535,8,0,0,0.425176393652334
"axin2",108.067352815781,8,0,0,1.76204004093438
"eva1ba",107.794959161659,8,0,0,0.585866758489974
"cxcl14",107.667407768586,8,0,0,2.30496565836529
"cenpf",106.926876231247,8,0,0,2.73989514812236
"cdc20",106.54261872588,8,0,0,3.16708966171339
"ccdc80l2",106.064136089309,8,0,0,2.43474254593361
"si:dkey-220k22.1",105.350354449701,8,0,0,1.58456615136841
"pbx3b",104.639996926817,8,0,0,0.698525535895978
"npm1a",104.360797932844,8,0,0,0.746647929657877
"itpkb",104.358817496429,8,0,0,0.676661425330885
"gadd45ab",103.240166019759,8,0,0,0.53152514305041
"tmeff2a",103.1548998671,8,0,0,2.46889370963067
"mgat5",102.740247278386,8,0,0,1.26341368715406
"dock9b",102.68116481593,8,0,0,1.0449509308627
"aspm",102.612563304139,8,0,0,3.46113249990564
"si:ch211-117c9.5",102.572893981761,8,0,0,1.00837346445331
"enpp1",102.566967703013,8,0,0,0.866303698055411
"zmp:0000001114",102.220375082478,8,0,0,2.7692595925251
"abtb2b",102.088945343031,8,0,0,1.39755158761927
"st3gal3a",101.744957059394,8,0,0,0.550554905244047
"ak1",101.120751922851,8,0,0,0.325000939508515
"sdk1b",101.045755886472,8,0,0,2.39848560005506
"si:ch211-119e14.1",100.352457408318,8,0,0,1.38964338148562
"si:ch211-71m22.1",99.6637381121572,8,0,0,0.69250165936047
"kpna2",99.0525581825437,8,0,0,2.02969839799193
"bcl3",98.938846274941,8,0,0,1.46883216537383
"CABZ01076275.1",98.6781884711488,8,0,0,1.20397991848848
"top2a",98.5906577577942,8,0,0,1.90272045937526
"mad2l1",97.6749563396588,8,0,0,1.97462720181176
"hdac9b",97.581837361636,8,0,0,1.42097269450393
"amotl2a",97.1456587739199,8,0,0,0.381533921885289
"rhoub",96.10141934962,8,0,0,1.33726110381614
"cox6b1",95.9149968508817,8,0,0,0.445632674414668
"rbpms2b",95.8937934044122,8,0,0,0.752468775336393
"lig1",95.5226845317232,8,0,0,0.609320822895262
"iqsec2b",94.8979671241207,8,0,0,1.61825408165196
"rbpms2a",94.7158240471179,8,0,0,0.818006461996902
"epha4a",94.6563512732409,8,0,0,0.884986528873005
"jarid2b",94.5139587865611,8,1.11022302462516e-16,6.47517270154855e-16,0.349034411208483
"creb5b",94.4730321141884,8,1.11022302462516e-16,6.47517270154855e-16,1.50888996308541
"efemp2b",94.1935975458107,8,1.11022302462516e-16,6.47517270154855e-16,0.961354581820509
"sox4a.1",93.866153306502,8,1.11022302462516e-16,6.47517270154855e-16,0.336091884684876
"mlnl",93.5644797765511,8,1.11022302462516e-16,6.47517270154855e-16,1.15953630186388
"ehd2b",93.4412978671435,8,1.11022302462516e-16,6.47517270154855e-16,0.497707572729562
"ctsba",93.1975843136496,8,1.11022302462516e-16,6.47517270154855e-16,1.28277939903347
"oaz2a",93.1458718479966,8,1.11022302462516e-16,6.47517270154855e-16,0.722944815881813
"tp53inp2",92.9703741142376,8,1.11022302462516e-16,6.47517270154855e-16,1.49801666524418
"zeb1b",92.7313518082337,8,1.11022302462516e-16,6.47517270154855e-16,0.321762021305446
"akap13",92.2031572317746,8,1.11022302462516e-16,6.47517270154855e-16,0.359687034792821
"cdk1",91.6916157649786,8,2.22044604925031e-16,1.28718584612601e-15,3.41592940851707
"sox5",91.2500246606147,8,2.22044604925031e-16,1.28718584612601e-15,1.52622914197502
"nrip1a",90.7426542670991,8,3.33066907387547e-16,1.913384365863e-15,0.894839815096296
"kif11",90.7112654491118,8,3.33066907387547e-16,1.913384365863e-15,2.2885467056693
"notum1a",90.6821833211037,8,3.33066907387547e-16,1.913384365863e-15,6.18857286232235
"MAGI3",90.2330593371044,8,4.44089209850063e-16,2.54354089354242e-15,0.577291581189718
"lbr",89.5697066018814,8,5.55111512312578e-16,3.16993529269839e-15,1.29483282244349
"agtr1b",88.9264957319903,8,7.7715611723761e-16,4.38554469697801e-15,1.23775527795229
"si:dkey-16p21.8",88.895592487034,8,7.7715611723761e-16,4.38554469697801e-15,1.07848960851552
"pik3r6a",88.8789972302512,8,7.7715611723761e-16,4.38554469697801e-15,1.94162509572165
"cita",88.7833503641655,8,7.7715611723761e-16,4.38554469697801e-15,1.10630039317054
"dlgap5",88.0561710865434,8,1.11022302462516e-15,6.24663719443507e-15,2.62966867744133
"slc4a11",87.9147067868702,8,1.22124532708767e-15,6.85115047131589e-15,1.56710659662666
"gamt",87.4515193917783,8,1.55431223447522e-15,8.69415001330729e-15,0.672812689483224
"igfbp2a",87.3075280877996,8,1.66533453693773e-15,9.26100281733107e-15,5.1653287661156
"ncl",87.2728790287497,8,1.66533453693773e-15,9.26100281733107e-15,0.497069329257475
"fabp3",87.1717279950542,8,1.77635683940025e-15,9.84976995296429e-15,0.855301385704534
"adgrl3.1",86.7010540921014,8,2.22044604925031e-15,1.22766280121845e-14,0.523003670251211
"diaph3",86.4886496082836,8,2.44249065417534e-15,1.33882080843479e-14,1.13570466392598
"march8",86.4046923857232,8,2.44249065417534e-15,1.33882080843479e-14,1.30453988583215
"nfkb2",86.3986818215972,8,2.44249065417534e-15,1.33882080843479e-14,0.603824556015512
"prkcbb",86.2491005877332,8,2.66453525910038e-15,1.45635884304543e-14,0.951004304701521
"vwa1",86.0562728693629,8,2.88657986402541e-15,1.57322714526513e-14,1.99856761454816
"bves",85.7386737604396,8,3.44169137633799e-15,1.87044193265187e-14,2.35325906012584
"birc5a",85.6527328786134,8,3.5527136788005e-15,1.92530914094769e-14,2.32557596601246
"fnbp1b",85.4483124140197,8,3.88578058618805e-15,2.08221239814502e-14,0.595294364294344
"atxn1a",85.4454320025358,8,3.88578058618805e-15,2.08221239814502e-14,1.18110821320743
"cd81b",85.4331353491341,8,3.88578058618805e-15,2.08221239814502e-14,0.659387637557735
"zgc:162730",85.4303992328122,8,3.88578058618805e-15,2.08221239814502e-14,0.56022698755125
"ccnb3",85.4025606453246,8,3.99680288865056e-15,2.1357217670359e-14,3.04637148975465
"tpx2",85.0254289900753,8,4.77395900588817e-15,2.54389514714877e-14,1.86684738905238
"ccnd2a",84.7852845676219,8,5.32907051820075e-15,2.83180886147723e-14,0.601633868298793
"zgc:110425",84.4832831775932,8,6.10622663543836e-15,3.22685402032972e-14,0.942753618879652
"smc2",84.4598618789472,8,6.10622663543836e-15,3.22685402032972e-14,2.87597337854625
"tuba1b",84.2762297488851,8,6.66133814775094e-15,3.51050685307095e-14,3.29871616433834
"si:dkey-30c15.10",83.8779507842784,8,8.10462807976364e-15,4.24771329221585e-14,1.7510352262823
"raraa",83.8775668177588,8,8.10462807976364e-15,4.24771329221585e-14,0.675310932705307
"CR848683.2",83.7302759123434,8,8.65973959207622e-15,4.52625186875459e-14,0.611836565880447
"sh2d3ca",83.5869203916684,8,9.2148511043888e-15,4.80327252389531e-14,0.845424145839041
"st6gal2a",83.5783516896853,8,9.32587340685131e-15,4.83479561715625e-14,0.781321471057585
"hoxb5a",83.5718377605168,8,9.32587340685131e-15,4.83479561715625e-14,0.640753848648362
"ccna2",83.5125131291988,8,9.54791801177635e-15,4.93653166392653e-14,3.43856232648245
"tspan36",83.3659758148563,8,1.02140518265514e-14,5.26670650786871e-14,1.42690273553583
"ccnb1",83.3222866018203,8,1.04360964314765e-14,5.36673453586411e-14,4.03121300640206
"bicd1a",83.1759100283396,8,1.12132525487141e-14,5.75092550286596e-14,2.27743097485079
"neurl1b",83.0011301999335,8,1.21014309684142e-14,6.18984958357657e-14,0.898010854538918
"tacc3",82.9905922770815,8,1.22124532708767e-14,6.21341040084765e-14,2.55848911164002
"cenpe",82.9864727798574,8,1.22124532708767e-14,6.21341040084765e-14,2.41548943472022
"trps1",82.9297402525779,8,1.25455201782643e-14,6.36593636631818e-14,0.859301551444044
"h1-10",82.750876368751,8,1.36557432028894e-14,6.91096210241467e-14,0.419127054047298
"fosl2",82.6907943199725,8,1.3988810110277e-14,7.060842675715e-14,0.52686387695858
"ssbp2",82.6406156008296,8,1.43218770176645e-14,7.20993440389269e-14,2.2243815173719
"myo1ca",82.3021855566466,8,1.67643676718399e-14,8.41738460793429e-14,0.554394011092838
"doc2b",82.2610862867716,8,1.70974345792274e-14,8.53978912534257e-14,0.905234074316569
"CABZ01058261.1",82.2592475890505,8,1.70974345792274e-14,8.53978912534257e-14,2.01988976214708
"cdca7a",81.6370316129914,8,2.28705943072782e-14,1.13936059660998e-13,0.952431315796788
"prc1b",81.6101977272439,8,2.32036612146658e-14,1.1529507507443e-13,1.87764966459823
"prr11",81.4868576334379,8,2.4535928844216e-14,1.21599046318614e-13,4.50776399552771
"cdca8",81.414766607011,8,2.53130849614536e-14,1.25126438065273e-13,4.28885645288971
"klf12a",81.2491354320281,8,2.74225087082414e-14,1.34856707349269e-13,0.631751437645736
"mprip",81.2485094481245,8,2.74225087082414e-14,1.34856707349269e-13,0.372118277045155
"nusap1",81.0499376363003,8,3.00870439673417e-14,1.4758080797314e-13,2.89840412353978
"peak1",80.9775029107466,8,3.10862446895044e-14,1.52092036038419e-13,0.46461973075939
"hist1h4l.16",80.8695284571433,8,3.26405569239796e-14,1.59289248458094e-13,0.90658735318783
"si:ch211-266i6.3",80.6213564884951,8,3.66373598126302e-14,1.78339107688452e-13,2.75752897463861
"dusp19b",80.553288039314,8,3.78586051397178e-14,1.8381601937127e-13,0.729084693992795
"itga9",80.3675060023229,8,4.11892742135933e-14,1.99481219166086e-13,1.02560690861521
"ece2b",80.0968278345266,8,4.67403893367191e-14,2.25793850507938e-13,0.994932369825302
"ek1",79.6135568213891,8,5.85087533977457e-14,2.81932607682337e-13,1.49816432009821
"nck2b",79.4374308439608,8,6.33937347060964e-14,3.04704056514479e-13,1.40941563766046
"loxl1",79.1421718483923,8,7.27196081129478e-14,3.48653158696915e-13,1.41606727979015
"abi3bpb",78.6106505339378,8,9.30366894635881e-14,4.4494796735961e-13,1.57381645536843
"ipo11",78.0227816361099,8,1.22124532708767e-13,5.82604067510902e-13,1.02980151368118
"pkdcca",77.6449199014682,8,1.45439216225896e-13,6.92102538905816e-13,0.962451847507222
"rnd3a",77.394765592855,8,1.63313806922361e-13,7.75234026408128e-13,0.647784301903378
"cks1b",77.3720230172838,8,1.64979141459298e-13,7.81200736662469e-13,3.7679822357752
"syne1b",77.1725286547892,8,1.80966353013901e-13,8.54786748927387e-13,1.20067822223672
"cryl1",76.9635890364439,8,1.99285032920216e-13,9.38995733931952e-13,0.924060907160174
"ahnak",76.8382928384237,8,2.11164419283705e-13,9.92524653783114e-13,0.244358211578371
"ablim3",76.7613068594092,8,2.18824958153618e-13,1.02601015918596e-12,0.901469985559644
"cdc14b",76.5527091970871,8,2.40918396343659e-13,1.12683836725041e-12,1.22137398725967
"kif14",76.2839450934552,8,2.72781797150401e-13,1.27275994621638e-12,2.68895837502264
"mcm5",75.8307613709326,8,3.3628655415896e-13,1.56524617544061e-12,0.428366662003276
"ccser2a",75.6680508304212,8,3.62487817540114e-13,1.68310484212194e-12,2.65505009556233
"agrn",75.3356798606678,8,4.22550883172335e-13,1.95723932084425e-12,0.49462117388566
"nuf2",74.6526046728169,8,5.78981307342019e-13,2.67534116170358e-12,5.0850954374593
"ptprub",74.4809184769227,8,6.26609875098438e-13,2.88844503870678e-12,1.44827644176492
"kcnq5a",74.2199194503041,8,7.06656955173912e-13,3.24960277703773e-12,1.06982836627252
"kmt5ab",74.1864587298825,8,7.17648163117701e-13,3.29223246053756e-12,3.10233353823931
"CABZ01005379.1",73.8380291717796,8,8.42548253388031e-13,3.85596844194092e-12,0.858422614922552
"cfd",73.5266779210242,8,9.72444347269175e-13,4.43982347571821e-12,1.97291700238291
"tp53i11b",73.3200013315117,8,1.06947783962141e-12,4.87121692189467e-12,1.30884081583951
"adam8a",73.2113058216597,8,1.1243228570379e-12,5.10885896796555e-12,0.524268706427986
"CABZ01065684.1",72.9505194896382,8,1.26776367181947e-12,5.74699503362711e-12,2.60260559335896
"nfkbiaa",72.9157190252064,8,1.28819177547257e-12,5.82579401058871e-12,1.58486028521193
"hsp90b1",72.8780915537728,8,1.31061828057e-12,5.91323766681699e-12,0.392158686717096
"sumo3b",72.5406361387555,8,1.5306644840507e-12,6.88979095997411e-12,0.765493267415833
"mcm6",72.2661842451834,8,1.73661085511867e-12,7.79844264282163e-12,0.797207450549091
