"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"ndst3",13.2101768204172,8,0.10481978793924,0.164578423150775,0.536474322750553
"CU639469.1",13.2078859799595,8,0.104894266591699,0.164578423150775,0.763945234758276
"hivep3b",13.1714448690245,8,0.106085299132915,0.166312151844221,0.726540557143103
"asic2",13.1352259261545,8,0.107280836275068,0.168050126839308,0.714234798612804
"stim2b",13.0753865087972,8,0.109281988773098,0.171046222103966,0.303577528866219
"epha4b",13.0429538594352,8,0.110380226148006,0.172625386038912,1.12284310085976
"gpr37b",12.9138413868874,8,0.114848639964243,0.17946840828689,8.56529798531422
"coro1a",12.8703185161091,8,0.116390118600235,0.18173029018922,0.623790877255016
"tnc",12.8628681971354,8,0.116655792668196,0.181998101071527,1.24231444827298
"fhdc2",12.8588175306669,8,0.116800458850026,0.182076844320242,2.91999450457322
"slc7a5",12.8514078508059,8,0.117065494122,0.182342949345549,0.849120591222444
"aldh1a2",12.82987972923,8,0.117838504582829,0.183399218485192,2.05137823930718
"abcc4",12.7289766290519,8,0.121521146984111,0.188978581754052,0.805472240211073
"pbx3b",12.6457530669236,8,0.124633360982496,0.193662609951096,0.846301526448812
"nkx2.3",12.5877069250741,8,0.126844710992478,0.196940422769847,1.27796990784609
"si:ch211-160j14.3",12.575219063249,8,0.127324864879079,0.19752725827549,2.02515226619282
"pvalb3",12.5554229753426,8,0.128089236341076,0.198553724015478,1.44136133014595
"shisa3",12.4755302780324,8,0.131214469518671,0.203235232034928,2.71888533467731
"chsy3",12.4134018702742,8,0.133690007827579,0.206903751105453,0.220886941795874
"aanat2",12.3951691003466,8,0.13442408309538,0.207873402098695,0.318912404561214
"immp2l",12.2452097359758,8,0.140593982753051,0.21724074233545,0.227175154607719
"kidins220a",12.212651684874,8,0.141965101017613,0.219184137593488,0.728415672589387
"anxa1a",12.1894767366758,8,0.142948010848513,0.220525542673723,0.851435704208525
"isl1",12.1396680492645,8,0.145080186823793,0.223636364537792,2.84087172517396
"chl1b",12.1284792707102,8,0.145562857381543,0.224201596269739,1.45996962541065
"lpl",11.9266681940638,8,0.154505881146592,0.237786519312391,0.876811601713537
"map2",11.9165439308745,8,0.15496651166195,0.238305701704494,0.512290193240997
"SLC45A4",11.9069784405385,8,0.155402784252148,0.2387866311283,1.90941422720914
"spp1",11.9015725278211,8,0.155649800856058,0.238976223236506,1.16011465738436
"rcan3",11.8892680938641,8,0.156213272664078,0.239650996872748,8.03437464687569
"msi2a",11.8264568181835,8,0.159116535286197,0.243911389935145,0.708271541734351
"gfra4a",11.820535258143,8,0.159392569627861,0.244140916870567,1.2037110994381
"CR762483.1",11.6903243491002,8,0.165564830196097,0.253394154211446,1.50023214585926
"ttn.2",11.6477513064917,8,0.167625794373972,0.256345459276019,0.914953348459808
"fam102ab",11.5669174198283,8,0.171597923396424,0.262212478992323,0.40056538957699
"CR954285.2",11.4620152504186,8,0.176869214447779,0.270053863765842,1.04320913692366
"adamtsl3",11.4058037372919,8,0.179748589981157,0.274233642015451,0.953206963132287
"adra1aa",11.4010699345976,8,0.179992832556485,0.274389704520257,0.954339558585033
"KCNMA1",11.3686302373992,8,0.18167395500296,0.27657848673941,2.30967142576564
"klf4",11.3678454613248,8,0.181714784355432,0.27657848673941,0.527595403563081
"prkcbb",11.2737454320016,8,0.186665579506985,0.283890295190403,0.742999976466188
"trabd2b",11.2669671306763,8,0.187026437084107,0.284215489688348,1.48259615743835
"dusp2",11.2338516344953,8,0.188797647936706,0.286681738775846,0.3731010494616
"hs6st3a",11.2101540733419,8,0.190073548691729,0.288392597818769,4.95504760096742
"creb5a",11.1993257477895,8,0.190658900706753,0.289053847110709,0.868749577402708
"nfatc2a",11.1535901596022,8,0.193147527165429,0.29259731192067,0.694112448593884
"ntn5",11.1181257022817,8,0.195095455455187,0.295316770082128,1.63443993575707
"xirp1",10.848494534728,8,0.21043237313084,0.31828308079962,35.589256263909
"kif1ab",10.8002035345881,8,0.213278955908783,0.32233637355096,1.08543820484393
"apoa1a",10.7952204084258,8,0.213574438917566,0.322530773771605,1.72712125452295
"sulf1",10.7465325545414,8,0.216478711796692,0.326661475334118,1.46039304753639
"lrrc4ca",10.7292951345885,8,0.217514456048001,0.327946627075633,1.43323617009659
"mafaa",10.7267171823202,8,0.217669696087965,0.327946627075633,2.05528086540163
"vwf",10.6974785120707,8,0.21943657923715,0.33015487349453,0.553744236381146
"sec14l8",10.6968120600843,8,0.219476985225283,0.33015487349453,0.405527711617426
"cyp26c1",10.6382105322383,8,0.223053069380242,0.335273392777611,10.4710640946788
"col27a1b",10.6121796183489,8,0.22465630509623,0.33742085295339,0.344284115730161
"cadm1a",10.5830025198168,8,0.226464124289372,0.339872012617512,1.26797005054448
"palld",10.4991599249927,8,0.231722900869175,0.347494466547801,1.06819529100702
"met",10.4856759506969,8,0.232577522501705,0.348505698446354,1.39486546919616
"thy1",10.405561217359,8,0.237706236248367,0.35591491453764,0.2762932519062
"si:dkey-238i5.2",10.3587796205457,8,0.240741589693097,0.360180722040834,2.24197193808935
"gpc3",10.3418186706242,8,0.241849485264797,0.361558433887743,2.41389308114065
"htr2cl1",10.3241728956223,8,0.243006308026002,0.363007104647807,0.650896772564624
"efcab11",10.280010946291,8,0.245920263881139,0.367076347553854,0.928134978883882
"cyp1c2",10.260496046288,8,0.247216492118955,0.36872645005088,0.781416228713804
"si:ch211-254n4.3",10.160588448015,8,0.253935189944427,0.378455452708233,1.05876047809395
"adrb3a",10.1341621923067,8,0.255735516043969,0.380844955711089,3.06117687957416
"dachd",10.1054905995157,8,0.257699814944889,0.383474782362179,0.25617428449927
"rab44",10.0911126340187,8,0.258689171710366,0.384650899166259,0.927870972856902
"xpr1a",10.0878068041037,8,0.258917056147144,0.384693827465356,2.07160847706056
"tox3",10.0154689429725,8,0.263941876457922,0.39185840798246,0.784552199161782
"si:dkey-23i12.7",10.0030282636109,8,0.264813435077907,0.392850629321255,0.719937245463832
"si:dkey-35m8.1",9.91202815345883,8,0.271254785517231,0.402097776384055,1.02113663380654
"CABZ01070258.1",9.81721546184805,8,0.278090161060405,0.411914391823573,0.510521691975925
"foxq1a",9.79550540225779,8,0.279673191555385,0.413942020885573,1.78810762568592
"si:ch211-191i18.2",9.75022968686182,8,0.282996029182268,0.418427530478865,2.96848441094999
"efnb1",9.74832187024605,8,0.283136683841881,0.418427530478865,0.605821424827289
"neto1l",9.49850840664053,8,0.30200085197013,0.445964588890956,2.00684174976847
"si:ch1073-185p12.2",9.42457362958654,8,0.307754133574326,0.454113542136772,1.7400884336568
"bag3",9.4036071287514,8,0.309399816083237,0.455864488659438,0.578890493870642
"si:ch211-1a19.3",9.40344684966616,8,0.309412420652448,0.455864488659438,1.66784741398328
"CR847968.1",9.28636044867084,8,0.318717907217178,0.469216842841436,1.16533407929252
"si:dkey-172j4.3",9.26476968637774,8,0.320455125847099,0.471415341143411,3.9256415500561
"egr3",9.2251303346084,8,0.323661790188856,0.475770525045671,2.55370231398026
"mef2ab",9.15254912662363,8,0.329591088176582,0.484118216903749,1.81247961478641
"kcnc4",8.98253251440565,8,0.34377163866361,0.504563840194956,1.47567334000515
"unc5a",8.92536391950438,8,0.348631280538019,0.511308243763271,0.485191339360837
"hivep3a",8.83921788997484,8,0.356040500292774,0.52160731315328,1.42425259507862
"ces2b.1",8.83745384740353,8,0.3561933023085,0.52160731315328,2.26675166848927
"dock9b",8.80355638042885,8,0.359137912168622,0.525521259819793,0.278997368712307
"reep2",8.73464063548839,8,0.36517357972848,0.533948963400266,2.77422237302505
"lama5",8.70043837734368,8,0.368193360024493,0.537957494276149,0.8625567943404
"csrp1b",8.6934463871034,8,0.36881267602732,0.538455364622968,0.366732917326147
"pde3a",8.66770574930533,8,0.371098434706435,0.541383603235878,0.716350251882117
"CU062632.1",8.65890891214412,8,0.371881671672149,0.541997625164877,0.228756684754678
"abca2",8.65338642338231,8,0.372373914033032,0.541997625164877,0.93456349032911
"mcama",8.65202786921853,8,0.372495071519826,0.541997625164877,2.26658419949437
"arpp21",8.65039314307788,8,0.372640891797269,0.541997625164877,0.51630863529404
"ccn5",8.58770402686048,8,0.378260357830902,0.549757347133183,3.58205717093719
"CR513789.1",8.56663143162266,8,0.380161304999938,0.552105035736198,3.93093297857415
"CU469539.1",8.56306340326898,8,0.380483770283062,0.552158504472341,1.43936149975804
"gtpbp3",8.4942490693095,8,0.386736558006503,0.56081152785189,0.824298649824911
"BX248113.1",8.47308538641559,8,0.388672381657884,0.56319618721491,0.988422351838059
"tbx16",8.46391307921718,8,0.389513225680917,0.563991809169447,0.690180371332311
"zgc:113625",8.40874454668823,8,0.394594281844082,0.570921217668122,4.93172986649265
"scn1lab",8.37254475042892,8,0.397950228236882,0.575346141497302,1.91556603531405
"hsp70.3",8.33101003432926,8,0.401822007612973,0.580509671686006,0.381083271838966
"ndst2b",8.27009822704767,8,0.407540841063101,0.588331923655693,0.395477681311497
"ahrra",8.24625988566148,8,0.409792054280097,0.591140329047334,2.22375058129957
"sema3gb",8.13471271388988,8,0.420422925314854,0.605888704571894,1.86460765404699
"col11a1a",8.13242239218598,8,0.420642856459122,0.605888704571894,0.421041975653981
"f8",8.04335060898306,8,0.429246999600088,0.61782163084659,1.30128827707257
"rdh8a",8.0141102349067,8,0.432093001506746,0.621455187434925,1.05799865142743
"adgrg6",7.99342941718274,8,0.434112220718081,0.623895109775503,1.78461984103703
"CABZ01077176.1",7.8367123877274,8,0.449581098183283,0.645646554820421,4.94116206001233
"ENSDARG00000087599",7.82736969269506,8,0.450512462606872,0.646503778930277,1.0284753111919
"eva1a",7.80201101377608,8,0.453045559784517,0.649656577940261,0.689739332975669
"CU179643.1",7.79520725367574,8,0.453726458844044,0.650150663414038,0.833129754160948
"znf385b",7.75468324161289,8,0.457792991125986,0.655491742108541,1.58308494933503
"sema3ga",7.73369830209,8,0.459906162216325,0.658030060373172,0.742056446015462
"CR762400.1",7.71682972496361,8,0.461608427526306,0.659977137875998,2.89373385377258
"olfm1b",7.68775919493859,8,0.46454952550532,0.663691228973972,4.10718727881612
"krt92",7.63072261458989,8,0.470347203420073,0.671069030624069,0.525167442903288
"itga2.2",7.6301270093947,8,0.470407934038082,0.671069030624069,0.725731864233874
"NPAS3",7.61601605801488,8,0.471847879195289,0.672324034906438,0.314458005743094
"ablim1a",7.61469008848921,8,0.471983298172807,0.672324034906438,1.10792221561812
"crip1",7.5932002032906,8,0.474180670944468,0.674956728229497,0.641308513842825
"grm6a",7.49721021252489,8,0.484055744809913,0.688506074111525,3.25352309153225
"CR925802.1",7.46551809842514,8,0.487337181128317,0.692663802294879,1.77935932028368
"BX088707.3",7.43802193224274,8,0.490192452105057,0.696210146891312,1.47922042034818
"BX005058.2",7.42697107271729,8,0.491342147409047,0.697244208329373,1.70010327492545
"nes",7.42409146965364,8,0.491641932722677,0.697244208329373,1.03437895072236
"eepd1",7.41721930509821,8,0.492357703932174,0.697747391276314,0.473599769098343
"rab11fip5a",7.29896047060227,8,0.504747291304149,0.714696530836303,2.88255084867845
"gdf11",7.29601918572153,8,0.505057144915877,0.714696530836303,0.837394930356894
"gas2l1",7.28025291451307,8,0.506719440761538,0.716524271391407,1.13804038046241
"runx3",7.19083196702461,8,0.51619044444276,0.72938313531276,1.34213504665094
"en2a",7.18253176414572,8,0.517073187952127,0.730096765749789,6.14129643524166
"PIEZO2",7.17824536661835,8,0.517529291520073,0.730207387232337,0.727650875818775
"zgc:153704",7.1165845860081,8,0.52410798633199,0.738950209759108,0.462395635452398
"grm3",7.06407075613166,8,0.52973598004861,0.746340852357117,2.91120622987487
"CR925763.1",7.01822872194792,8,0.534667207743693,0.752739776087806,2.66314344344194
"hey2",6.99713628232511,8,0.536941673808455,0.755391743429217,0.835483770412294
"zgc:195170",6.95539428745417,8,0.541452876914145,0.761184298963667,2.71031931319851
"dachc",6.9225767794334,8,0.545008695737098,0.76562631457835,0.964594617101586
"dapk2b",6.91622605333052,8,0.545697710867568,0.766037527310827,3.1178994764163
"si:ch211-244b2.4",6.90920834767393,8,0.546459426321376,0.766550124150378,2.61422470489722
"pln",6.85541098471041,8,0.552310219231732,0.774195542984001,1.40784529239703
"btbd11a",6.82826850529748,8,0.555269659298166,0.777779892335764,0.255546188195573
"BX294178.2",6.81642004239078,8,0.556563075461029,0.77902709983068,1.03737209343045
"lgalsla",6.8058280148461,8,0.557720112655028,0.780081749466114,1.76022890481111
"si:dkey-286j17.4",6.79627000807353,8,0.558764820088113,0.780977872183892,0.420481716853412
"rtn4r",6.78034478753623,8,0.560506772225922,0.782846525081436,0.424605181513897
"foxl2a",6.71558322925539,8,0.567606763191961,0.79219052220221,1.76607241649751
"CABZ01069040.1",6.70779639167761,8,0.568462146003177,0.792811925125643,8.07032862417667
"cdh24b",6.6626447210426,8,0.573428872351812,0.798957096449831,2.17409928597847
"pcdh15a",6.66022824401483,8,0.573695007693929,0.798957096449831,0.53195066199079
"FRMD5",6.57913201061861,8,0.582644271296665,0.810836124129916,3.04570642625946
"map2k1",6.55619260305906,8,0.585181695122591,0.813627329141494,1.2714527338272
"tnks1bp1",6.55339082942203,8,0.585491782118892,0.813627329141494,0.571688637223172
"nrxn1a",6.52760883041233,8,0.588346911905752,0.817007601087514,1.18695541244436
"slco1d1",6.49327723710902,8,0.592153432087519,0.821703219113549,0.559114115574189
"lamb2",6.41157243765462,8,0.601231854601046,0.833702421050088,0.441032904105915
"hsp70.1",6.3736023918423,8,0.605459176351371,0.838962428592975,0.547851716370028
"foxf2b",6.34795251863533,8,0.608317546352085,0.841612582570678,1.20887216295942
"sema7a",6.34657444237697,8,0.608471174516899,0.841612582570678,0.66476984953457
"lrrc17",6.34472010887089,8,0.608677905035596,0.841612582570678,4.27784310334481
"CR847947.1",6.2731494737373,8,0.616664415037231,0.85100310811163,1.04558009041394
"hand2",6.27223949922265,8,0.616766045078263,0.85100310811163,2.4188401622678
"hpn",6.27202369675216,8,0.616790147162128,0.85100310811163,3.15247462158325
"ephb2b",6.24111872565443,8,0.620242918287079,0.855156605598376,0.677916469767863
"cdkn2d",6.22256625951258,8,0.622316646980487,0.857404190030849,14.6024553524525
"rcn3",6.21502846438568,8,0.623159394619898,0.857953781909019,0.582828228090924
"ampd3a",6.21022394267488,8,0.62369661184345,0.858082242486398,0.527840462110201
"pxdn",6.17489196349539,8,0.627648533586304,0.862905131879322,0.145963119385415
"zgc:194659",6.16084397769584,8,0.629220387711177,0.864451321567666,3.76916163386742
"st6galnac5a",6.15211434075724,8,0.63019730909855,0.865178550062143,2.34146024648474
"myo16",6.03498679944463,8,0.643312702323245,0.882557454642181,0.806257158600646
"anxa2a",6.02291203633478,8,0.644665280441318,0.883785806448985,1.33343111553157
"col1a1a",5.99870659982202,8,0.647376776635813,0.886874067496121,0.462729890422122
"meis2a",5.97786220999153,8,0.649711767116741,0.889442525380072,0.647357798625987
"csf1rb",5.95169709936453,8,0.652642647322752,0.892822531687812,1.68120808907932
"sorcs2",5.93693074319162,8,0.654296571569804,0.894452102435949,2.57453429686717
"gfra4b",5.93185105413346,8,0.654865500076874,0.8945971813771,1.07325949770577
"nme2b.2",5.89967328619486,8,0.658468993727956,0.898884579714787,0.476023946993417
"irs2b",5.86599636967787,8,0.662239311221361,0.903393499358427,0.449039874292035
"stim2a",5.85374475546373,8,0.663610607152359,0.904376495267686,0.817130659861136
"kcnd1",5.85119806418271,8,0.66389562689335,0.904376495267686,1.75384469258556
"chl1a",5.83731687481651,8,0.665449010712578,0.905854181484094,0.347274443329671
"ncam1a",5.8198201635004,8,0.667406560657771,0.907680516785518,0.240403025686004
"mgll",5.81693062503006,8,0.667729795586656,0.907680516785518,0.666947438843323
"shisa9a",5.78467554210394,8,0.671336920988594,0.911942563788442,5.92875299535518
"lyz",5.72567588993355,8,0.677929081561889,0.920250642316806,0.228589587554891
"CABZ01072077.1",5.68294131581012,8,0.682698212940019,0.926074137272321,1.13827310389672
"si:ch211-263k4.2",5.66484255865407,8,0.684716347748409,0.928160378820248,0.488286825434785
"nptx1l",5.63897943110249,8,0.687598372768997,0.931413913498578,1.36249520663167
"adamts6",5.62138160248499,8,0.689558011976167,0.932922351902284,0.788590147351633
"chrm2a",5.62031088473594,8,0.68967720686413,0.932922351902284,0.647655986666927
"pvalb2",5.58646827023416,8,0.693442359500435,0.937359497142896,0.268467802420202
"dgkg",5.54935980130079,8,0.697565421096589,0.942273905646196,0.316398166055055
"zgc:171686",5.5441156328449,8,0.698147604006599,0.942401758760304,1.01810763331208
"lrrfip1b",5.47714369904967,8,0.705570944782369,0.951210276999413,1.00588923516117
"cryba4",5.47636352675739,8,0.705657287748142,0.951210276999413,4.23000414458676
"si:dkeyp-68b7.12",5.46873451722659,8,0.706501432416895,0.951684507917671,1.93519711040695
"itpk1a",5.45397407232115,8,0.708133773328292,0.953067562640514,12.6816464590128
"si:ch1073-475a24.1",5.45053185773148,8,0.708514271864676,0.953067562640514,1.44842123510921
"map1aa",5.43730279062263,8,0.709975979819216,0.954369658546972,7.07684769054358
"rflnb",5.43041481287738,8,0.71073665284882,0.954728248753836,1.05501797437212
"CABZ01053592.1",5.42063864453479,8,0.71181581033839,0.955513862072297,2.16642700664869
"slc29a1b",5.38816665387876,8,0.715396179013006,0.959653583644789,0.63145602214901
"egr4",5.28311297638574,8,0.72693230008987,0.974320958402105,1.10011009321403
"ppp1r9alb",5.27940180211949,8,0.727338408160495,0.974320958402105,0.38517146329017
"abhd15a",5.25232220703761,8,0.730298536755335,0.977165375166686,1.01077875440044
"mmp17b",5.25072620824522,8,0.730472823132882,0.977165375166686,0.987215052288128
"syt6a",5.2354098197711,8,0.732144388713211,0.978724137885641,0.728742661160544
"tnnt2a",5.19127532382889,8,0.736950447548718,0.98446801320779,4.96846302396701
"spon1a",5.16906799106331,8,0.739362555256822,0.987008162507898,0.914976402252486
"fkbp16",5.16202385899834,8,0.740126779476255,0.987346490495239,2.96248835969171
"ccl25b",5.10889479013377,8,0.745876444997892,0.994330460814431,1.47011602589794
"CABZ01118738.1",5.09742764598984,8,0.747113999317458,0.995293839200996,6.16137008239139
"dub",5.05778611577282,8,0.751382398223233,0.999926630734155,0.952803311085812
"BX908750.1",5.05551776229674,8,0.751626174059352,0.999926630734155,8.91279950485244
"osr1",5.03006089883664,8,0.754358402881541,1,0.842301429766253
"CABZ01010830.1",5.01518768628663,8,0.755951624476274,1,17.2220070592018
"si:ch211-121a2.4",5.0013460373417,8,0.757432256953614,1,1.71339350987248
"fam13a",4.94104941612177,8,0.763857886783659,1,0.304312642190533
"ncanb",4.93705760868504,8,0.76428184950322,1,0.535225834312049
"afap1l2",4.87812892284475,8,0.770518965518319,1,0.612298127347742
"si:ch211-161c3.6",4.86014360612838,8,0.772414285212634,1,0.313612636387046
"vegfc",4.85456780178325,8,0.773001064214125,1,0.930120775910093
"znf804a",4.84734479646223,8,0.77376061515306,1,0.36903211109827
"cpne5b",4.84556405377745,8,0.773947773035092,1,1.10031094260625
"mcf2a",4.84282455901248,8,0.774235619210101,1,0.489867637945384
"ch25h",4.82982697727683,8,0.775600022692935,1,0.28075843387922
"RTKN",4.79660305928524,8,0.779077839950003,1,0.290390897659648
"fstb",4.78986112665622,8,0.77978182158893,1,2.30904312090139
"wu:fj16a03",4.77923108765073,8,0.780890574150015,1,0.948687693100755
"thbs1a",4.76892111457226,8,0.781964505786024,1,1.9190687032478
"CT025745.1",4.69764995534374,8,0.789348649571383,1,0.394070869294514
"celf5a",4.66792325525639,8,0.792407318759104,1,0.512228145763074
"BX294178.3",4.66261435693764,8,0.792952213832911,1,1.47549897762286
"adarb2",4.65777588588498,8,0.793448463986378,1,0.3495101479562
"pcdh11",4.65487046019203,8,0.793746288291155,1,0.528635483217609
"fosl1a",4.6343325601277,8,0.795847969678829,1,0.164216008898877
"rundc3aa",4.62836593303071,8,0.796457359888127,1,5.82364561114555
"ankef1b",4.56848823211816,8,0.802542608765279,1,3.51262431372734
"alcama",4.56372937842531,8,0.803023837897287,1,0.479183765154437
"st6gal2b",4.55996125405544,8,0.803404626118475,1,772.877596402925
"olfm2a",4.52881663980257,8,0.806543216117195,1,1.01966179821463
"pcdh1b",4.52698696802159,8,0.806727111813266,1,0.11601201857049
"tbc1d10c",4.47267160670009,8,0.812160961408772,1,0.839824978423559
"CR854927.3",4.45744139336179,8,0.813675709530693,1,6.52626904384243
"nudt19",4.4148311113223,8,0.817892277160405,1,4.40339393819824
"cdo1",4.38675208351639,8,0.820653374704522,1,4.69957108732127
"BX248082.2",4.36388162303506,8,0.822891802366369,1,0.529009668555252
"nrxn3a",4.34539989517067,8,0.824693696844281,1,0.493269532260231
"col1a1b",4.34421973024127,8,0.824808544019349,1,0.449186069536286
"FRMD1",4.33539089461198,8,0.825666897192103,1,2.22330781069243
"si:ch211-237l4.6",4.30353736056244,8,0.828751604978048,1,1.24460224009509
"samsn1a",4.29920496401771,8,0.829169672858995,1,22.5861630470153
"auts2b",4.29204290380034,8,0.829860011996706,1,5.56771772235176
"cxcl8b.1",4.28967160014516,8,0.830088361626379,1,1.99155109940327
"acta1a",4.28285979199823,8,0.830743718059087,1,0.824412008366617
"tmem255a",4.25821351084289,8,0.833107410232726,1,1.45290395029992
"si:ch73-81k8.2",4.24797133127419,8,0.834086197010016,1,19.5829989930351
"hs6st1a",4.22587439471434,8,0.836190824815983,1,0.124950928053093
"BX000522.1",4.19588658266811,8,0.839031419010859,1,1.29437352303511
"nanos1",4.18815829523747,8,0.839760534942712,1,0.658428019305257
"mmel1",4.18047810333414,8,0.840483906892092,1,0.648019103432272
"nectin1a",4.17718523110511,8,0.840793681978256,1,1.52517207825195
"ccdc141",4.08124072717888,8,0.84972021372693,1,1.07489825411929
"cacna1g",4.06369321473763,8,0.851331569263726,1,0.939514929903372
"fmnl1a",4.05398245632955,8,0.852220404711037,1,1.22459913189964
"zbtb20",4.04281891110032,8,0.853239657835225,1,0.272273146018134
"FP236476.1",4.04232775392373,8,0.85328443837616,1,0.999060468742116
"foxg1d",4.04076805880258,8,0.853426605995573,1,25.1034766528562
"sdk2a",4.00270886590307,8,0.856878974356076,1,4.10819097121044
"usp43a",3.99144453125823,8,0.857894538345053,1,0.693862230993083
"slc18a2",3.98113756447229,8,0.858821270673769,1,0.406110186196983
"lhx8a",3.96890534964553,8,0.85991796858943,1,1.3853066083027
"prkcda",3.95912098331721,8,0.860792734796701,1,1.67606684842488
"CR385041.2",3.92965119903939,8,0.863414111646154,1,7.58390136630625
"klhl29",3.92740172840369,8,0.863613375924328,1,0.499223060296858
"celf4",3.92038486596225,8,0.864234188609445,1,0.277897967837981
"MFAP4.3",3.90695029902756,8,0.865419579861989,1,1.85194248873015
"rfx2",3.90550497425743,8,0.865546854039498,1,0.192835397157236
"cracr2ab",3.9025127160424,8,0.865810193198471,1,1.85275194155491
"pygl",3.89137358821355,8,0.866788649495002,1,4.78858610205505
"pcdh7a",3.87861422686449,8,0.867905802491457,1,1.98246189304717
"igsf21a",3.87009470348383,8,0.868649568926396,1,0.458357906246607
"lzts1",3.83573913376072,8,0.871631117700519,1,3.12745202560342
"zgc:158423",3.80376838667028,8,0.874379874815429,1,0.455703541094689
"slc6a4a",3.79596081990503,8,0.875047324586918,1,2.05236093604618
"BX511025.1",3.79198695812342,8,0.875386460310659,1,0.393778489513307
"glipr2",3.69398066682689,8,0.883624740202142,1,8.39591178231224
"si:ch211-27e6.1",3.69290069693613,8,0.883714155812158,1,5.93552357447394
"BX842669.1",3.6582962890327,8,0.886563176921708,1,7.74508823312137
"CR382372.1",3.65817466834287,8,0.886573134998256,1,6.44872911029557
"ptpn22",3.64209130626416,8,0.887886588772311,1,8.52936461423996
"mtnr1aa",3.63948953392171,8,0.88809842366127,1,0.58277772475545
"BX510306.1",3.60281053013445,8,0.891065714895975,1,1.10005493486335
"stc1",3.60167322178136,8,0.891157149106661,1,1.12544746875225
"GRIK3",3.596825173338,8,0.891546520806692,1,1.2104640280713
"sorcs3b",3.59366419228385,8,0.891800056163563,1,7.34168680477892
"ppp2r5b",3.58525734139553,8,0.892473045353364,1,0.548616981516422
"vwde",3.55304121096761,8,0.895034361078194,1,2.68659999448793
"si:ch211-266k2.1",3.55179049631485,8,0.89513323029611,1,3.39444862736593
"si:dkeyp-97a10.1",3.5477050581331,8,0.895455887916309,1,3.10755447022529
"foxd5",3.54302294537325,8,0.895825109490421,1,1.42980161018283
"tmtopsb",3.53508115312175,8,0.896450012498754,1,8.72914290395572
"cers6",3.53478039154674,8,0.896473644113187,1,2.17317212863224
"BX072554.1",3.51035064252802,8,0.898384853860787,1,2.76406844450008
"atp1a3a",3.5060658155851,8,0.898718372695874,1,0.942068754259249
"syt11a",3.49759367511536,8,0.899376324643779,1,0.469987462380465
"spi2",3.48591171305638,8,0.900280286772904,1,2.88835228004689
"CR392045.1",3.48488290951111,8,0.900359714783053,1,6.86160695849216
"fam222a",3.45623620748204,8,0.902559487157208,1,1.09961624342849
"barx1",3.44928382757443,8,0.903089887788216,1,1.95493127404348
"gp1bb",3.43689742791155,8,0.904031476554643,1,22.5200263668541
"btbd11b",3.41606372844351,8,0.905605416952979,1,0.856025887786198
"ntn1a",3.41212406674844,8,0.905901663282775,1,0.381127893927451
"cyp26a1",3.40296988175659,8,0.906588311678449,1,0.502499052425614
"CR376783.1",3.37971416262219,8,0.908321922647088,1,0.231502048374502
"bmf2",3.36819108848991,8,0.909175158881905,1,0.739600517465786
"tppp3",3.36517636607481,8,0.909397754676748,1,4.6933474109939
"mst1rb",3.34300878778121,8,0.911026447630861,1,6.81959988157655
"ca10a",3.33348725778962,8,0.911721631648965,1,1.5661156855454
"carmil3",3.28480635387184,8,0.915234474694565,1,1.76413095019275
"pdlim3b",3.26499566857392,8,0.91664404363587,1,0.99742987370198
"pex5la",3.26134227773916,8,0.916902719212547,1,5.16030515461483
"CABZ01087948.1",3.25722688892268,8,0.917193631322403,1,0.83081622741762
"trim2a",3.25621955985191,8,0.917264761554124,1,0.880560798171751
"slc2a1a",3.23855834828392,8,0.918506957317833,1,1.87133295522337
"gpm6aa",3.2339419839309,8,0.91883011335086,1,0.423406468439041
"tpbga",3.23003655110528,8,0.919103004900892,1,3.16883888812986
"hsp70.2",3.23001625058625,8,0.91910442220421,1,0.280068834452614
"dapp1",3.20931203027517,8,0.920543477146555,1,3.98202030584441
"specc1",3.20890115164269,8,0.920571905133581,1,0.274195756503475
"hs3st4",3.19932641516197,8,0.921232925363433,1,1.1901477678202
"CT868708.1",3.16975793559863,8,0.923256795487529,1,1.24004306160645
"pag1",3.15448241871759,8,0.924291970325207,1,0.515928863902368
"si:ch73-56d11.5",3.1434097248655,8,0.925037890855357,1,1.73455950509764
"lrrc38b",3.14305932221828,8,0.925061434939351,1,1.45641220099251
"negr1",3.13639674900755,8,0.925508389626485,1,0.694287479741755
"six4a",3.11224672684994,8,0.927117088280514,1,2.65675446987547
"lzts3b",3.11122677945289,8,0.927184635898232,1,4.26905401586006
"nrg1",3.1090522884405,8,0.927328538212472,1,0.492563590771605
"RNF224",3.08919289487667,8,0.928636046442383,1,4.00845270026066
"cacna2d2a",3.0850910805786,8,0.928904587182865,1,0.191605684650189
"cryba2b",3.07916376704034,8,0.929291722606774,1,4.56458508207248
"si:ch211-197h24.8",3.06170699020626,8,0.930425572701573,1,4.56381650028264
"gyg2",3.06137226141802,8,0.930447221639942,1,4.26469968715538
"cdkn1ca",3.03120897979976,8,0.932383760871283,1,0.4126783169275
"her15.2",3.02705044647796,8,0.932648522704288,1,0.679612252503385
"creld1a",3.02571835654727,8,0.932733218832287,1,0.802397436624537
"tbx20",3.0207490204406,8,0.933048686896762,1,1.83725977125203
"card11",3.00323795473697,8,0.934154182156663,1,17.1796492945655
