"Gene","waldStat","df","pvalue","FDR"
"ccnb3",3.1861570789835,4,0.527169713991317,0.999999999996998
"esrrga",2.22073152768673,3,0.527876459016202,0.999999999996998
"smox",4.14909277993576,5,0.528156186211035,0.999999999996998
"irs2b",4.14005208744218,5,0.529433293959847,0.999999999996998
"FRMD1",1.26970369120804,2,0.530014006406005,0.999999999996998
"pold2",4.13161782771984,5,0.530626170073853,0.999999999996998
"rapgef5b",4.12967774325042,5,0.53090075577812,0.999999999996998
"cpne7",1.26544750513583,2,0.531143126532286,0.999999999996998
"immp2l",4.12676399374095,5,0.531313283966504,0.999999999996998
"MAGI3",4.12617128219946,5,0.531397220068661,0.999999999996998
"CU459186.4",3.15638209936677,4,0.532004654722964,0.999999999996998
"pawr",4.12119500697771,5,0.532102196642323,0.999999999996998
"bmp7b",1.25755354728773,2,0.53324367995142,0.999999999996998
"cdca8",4.10205080688855,5,0.534818747962217,0.999999999996998
"zgc:112332",4.10109631780258,5,0.534954373087321,0.999999999996998
"lcp1",4.09934780853313,5,0.535202867086313,0.999999999996998
"wnt9a",4.08410957592107,5,0.537370949347932,0.999999999996998
"wnt2bb",4.08015468675313,5,0.537934366371898,0.999999999996998
"hist1h4l.7",4.08007747986893,5,0.537945368271212,0.999999999996998
"exoc3l2b",4.0766162664169,5,0.538438702953646,0.999999999996998
"thsd7aa",1.23734395665659,2,0.538659314046619,0.999999999996998
"ccdc136b",4.06669169906249,5,0.539854523241601,0.999999999996998
"arhgef9b",4.05356034275125,5,0.541730650413492,0.999999999996998
"gpc3",3.09539396756766,4,0.541990298956131,0.999999999996998
"BX005154.1",4.04771620134085,5,0.54256665709573,0.999999999996998
"atad2",4.04602824371751,5,0.54280823791348,0.999999999996998
"slc16a1a",4.03934022980666,5,0.543765945486498,0.999999999996998
"fn1a",4.03814098008931,5,0.543937762432684,0.999999999996998
"hs6st3a",2.13523292506862,3,0.544817853097736,0.999999999996998
"cep162",4.02584265204508,5,0.545701273709319,0.999999999996998
"postnb",4.01873229966298,5,0.546722121275962,0.999999999996998
"si:ch73-7i4.1",1.20524601692531,2,0.547373984838127,0.999999999996998
"crip2",4.01262829549503,5,0.547599219795992,0.999999999996998
"arvcfb",4.00967933377655,5,0.548023205217629,0.999999999996998
"hist1h4l.22",4.0035916311299,5,0.548898959155631,0.999999999996998
"samd10b",3.99665025291768,5,0.54989833513941,0.999999999996998
"rad51",3.97550483188259,5,0.552948036979818,0.999999999996998
"rapgef2",1.17688342750974,2,0.555191758691617,0.999999999996998
"si:dkey-30c15.10",3.95845552378285,5,0.555412750185265,0.999999999996998
"foxo1b",3.94921101073544,5,0.556751305326876,0.999999999996998
"dpy19l3",3.94852564169534,5,0.556850602391363,0.999999999996998
"arhgap20b",3.94604229239455,5,0.557210461372191,0.999999999996998
"kcnq5a",3.94185572155191,5,0.557817374485078,0.999999999996998
"agap1",3.92928247248162,5,0.559641897873384,0.999999999996998
"flt1",3.91567242380346,5,0.561619931801913,0.999999999996998
"trps1",2.05197665128113,3,0.561689136800445,0.999999999996998
"junba",3.91476660975443,5,0.561751691600311,0.999999999996998
"gdf11",3.91407690695978,5,0.561852025186774,0.999999999996998
"emp2",3.91354060438541,5,0.561930048667378,0.999999999996998
"pnpla2",1.15168949909555,2,0.562229724840581,0.999999999996998
"ada",1.14464657714362,2,0.564213084989231,0.999999999996998
"smap1",3.89637123916358,5,0.564430488429678,0.999999999996998
"fam214a",1.14242518909573,2,0.564840101238101,0.999999999996998
"fat3a",3.89353141377202,5,0.564844541066477,0.999999999996998
"cntn4",1.13828769614158,2,0.566009821718037,0.999999999996998
"n4bp1",3.88209669498742,5,0.566513110288402,0.999999999996998
"olfm2a",2.9425622046891,4,0.567483036758375,0.999999999996998
"atp13a3",1.13207092171154,2,0.567771936660414,0.999999999996998
"CU138547.1",2.93433120370658,4,0.568874381577253,0.999999999996998
"slc43a2b",1.12714783989593,2,0.569171252038271,0.999999999996998
"utrn",1.12698629380132,2,0.569217227591505,0.999999999996998
"vav3b.1",3.86056835516398,5,0.569660424884647,0.999999999996998
"epor",1.11908945721377,2,0.571469178201892,0.999999999996998
"cebpd",3.84745913671747,5,0.571580626245254,0.999999999996998
"dapk1",1.1148026429975,2,0.572695382959074,0.999999999996998
"mavs",1.1145694126503,2,0.572762171824802,0.999999999996998
"si:ch211-244b2.4",1.99483930908012,3,0.573478515884221,0.999999999996998
"si:ch211-281l24.3",1.10810424735758,2,0.574616668674204,0.999999999996998
"cdc6",3.82229898363599,5,0.575273761035867,0.999999999996998
"acta1a",2.88849742846054,4,0.576655114588067,0.999999999996998
"adma",3.80979214730244,5,0.577113315202053,0.999999999996998
"pttg1",3.80576028812075,5,0.577706859538161,0.999999999996998
"si:ch1073-385f13.3",3.79913337051966,5,0.57868298174954,0.999999999996998
"gpc4",3.78681881376599,5,0.580498678030684,0.999999999996998
"arhgap21a",3.7845875427896,5,0.580827913000894,0.999999999996998
"dlc",3.78441346505914,5,0.580853602227831,0.999999999996998
"sema5a",1.08299776268317,2,0.581875436179028,0.999999999996998
"gfra2a",3.77230794673615,5,0.582641186279875,0.999999999996998
"CABZ01076275.1",3.77189511497737,5,0.582702187079967,0.999999999996998
"ncapg",3.77098249889294,5,0.582837046098705,0.999999999996998
"haus4",3.77080625954574,5,0.582863090772869,0.999999999996998
"smc4",3.7662553318074,5,0.583535789728154,0.999999999996998
"trim23",1.07595123536062,2,0.583929152526333,0.999999999996998
"nid1b",3.76220276159997,5,0.584135085813284,0.999999999996998
"bach2b",3.76106695189839,5,0.584303094101278,0.999999999996998
"rdh8a",1.07349121017336,2,0.584647834641144,0.999999999996998
"BX248082.2",1.07073332474746,2,0.585454586616907,0.999999999996998
"LO017951.1",1.07070008227382,2,0.585464317677108,0.999999999996998
"kcnd1",2.83303832714297,4,0.586143275998331,0.999999999996998
"sdk1a",1.06713743830354,2,0.586508147560246,0.999999999996998
"zgc:153405",2.82987116841219,4,0.586687498956309,0.999999999996998
"mbnl3",3.73850432154351,5,0.587644519007901,0.999999999996998
"maml3",3.72667942953781,5,0.589398720509499,0.999999999996998
"mtss1la",1.05633551621925,2,0.589684424970299,0.999999999996998
"ttk",3.7235991149605,5,0.589856012844335,0.999999999996998
"bcl3",3.70891845269458,5,0.592037324163133,0.999999999996998
"si:dkey-111i23.1",1.04229244649703,2,0.593839485096009,0.999999999996998
"CR354540.2",3.69540106077765,5,0.594048501383801,0.999999999996998
"SEMA4F",3.69379874906042,5,0.594287070796418,0.999999999996998
"xirp1",1.89393166350712,3,0.594710660853778,0.999999999996998
"smurf2",3.68512799082642,5,0.595578687827814,0.999999999996998
"plekho1b",1.03479425065696,2,0.596070026120116,0.999999999996998
"bcl9l",3.67639565680625,5,0.596880529918272,0.999999999996998
"igf1ra",1.03185987500286,2,0.596945214682514,0.999999999996998
"igsf3",3.67332026505227,5,0.597339268014958,0.999999999996998
"si:ch73-380l10.2",3.67183417258798,5,0.597560986055908,0.999999999996998
"hk2",1.02979353954609,2,0.597562277923963,0.999999999996998
"grm6a",3.66989033184409,5,0.597851043494207,0.999999999996998
"rnf220a",3.66979032117871,5,0.597865968351222,0.999999999996998
"klhl29",2.7612148877197,4,0.598546082536335,0.999999999996998
"egr1",3.6586983948243,5,0.59952208776151,0.999999999996998
"arhgef12b",3.64825369030011,5,0.601083084216459,0.999999999996998
"ift140",3.64463191591678,5,0.60162470995408,0.999999999996998
"adamts10",3.64172377599398,5,0.602059739380238,0.999999999996998
"BX005294.1",1.01140588419597,2,0.603081495021152,0.999999999996998
"arpp21",1.0089886977255,2,0.603810815873676,0.999999999996998
"crfb4",3.62730870326099,5,0.604217732211805,0.999999999996998
"kpna2",3.62609339027015,5,0.604399793016898,0.999999999996998
"pcdh1gb2",3.62350665486371,5,0.604787364272298,0.999999999996998
"tmem108",3.6176827766076,5,0.605660272827376,0.999999999996998
"MYADM.1",1.00121672587319,2,0.606161781156753,0.999999999996998
"myo1ca",3.61251020326405,5,0.606435925026345,0.999999999996998
"gfra2b",0.998636627693444,2,0.606944264223115,0.999999999996998
"ccn2a",3.6089386577082,5,0.606971694109722,0.999999999996998
"postna",3.60481979058116,5,0.607589767559614,0.999999999996998
"sptbn2",3.59957413244641,5,0.608377235338308,0.999999999996998
"pkdccb",0.993682969669551,2,0.608449424628384,0.999999999996998
"zgc:158423",1.82370509822353,3,0.609790077336355,0.999999999996998
"gypc",3.58833264372503,5,0.610065941111948,0.999999999996998
"si:ch211-222l21.1",3.58100571705028,5,0.6111674376846,0.999999999996998
"pcdh19",3.57534644217059,5,0.612018675747191,0.999999999996998
"id1",3.55672763627214,5,0.61482193720224,0.999999999996998
"ssb",3.54694671166296,5,0.616296205263192,0.999999999996998
"sc:d189",3.54610246405631,5,0.616423510151808,0.999999999996998
"pcdh9",0.965030663309914,2,0.617228902201215,0.999999999996998
"inhbaa",2.64629160125491,4,0.618645056666718,0.999999999996998
"si:dkey-79d12.6",3.52875335205419,5,0.619041416623855,0.999999999996998
"slc4a4b",1.7782687602109,3,0.619675276266628,0.999999999996998
"RAMP3",1.77722755937713,3,0.61990296764267,0.999999999996998
"slc7a3a",3.52186435140044,5,0.620081886724616,0.999999999996998
"si:dkey-246i14.3",3.51880938862459,5,0.620543458890957,0.999999999996998
"hspe1",3.5161123328321,5,0.620951041566491,0.999999999996998
"cplx2",3.51431901655269,5,0.62122209460145,0.999999999996998
"lrp8",3.50322987279479,5,0.622898963278517,0.999999999996998
"pdgfba",3.50196624885615,5,0.62309013013633,0.999999999996998
"gas2l1",3.49588485052111,5,0.624010393656029,0.999999999996998
"col1a2",3.49377048182848,5,0.624330442294104,0.999999999996998
"XKR4",3.4928629132985,5,0.624467834183075,0.999999999996998
"colec12",3.49093457398063,5,0.624759784226591,0.999999999996998
"dcn",3.48788941506605,5,0.625220901021103,0.999999999996998
"ptch1",3.48250205360654,5,0.626036928881923,0.999999999996998
"znf1129",0.933942773521384,2,0.626898027739043,0.999999999996998
"caskin1",0.933814296803166,2,0.626938299933169,0.999999999996998
"sema7a",0.933587786078862,2,0.627009308078326,0.999999999996998
"heatr1",3.47329549417226,5,0.627432157168402,0.999999999996998
"si:ch211-161c3.6",3.47008387356638,5,0.627919075961122,0.999999999996998
"igdcc4",3.46842098234702,5,0.628171231146572,0.999999999996998
"dchs1b",3.46744614629226,5,0.628319065150919,0.999999999996998
"mef2ca",3.46638398750146,5,0.62848015271661,0.999999999996998
"prc1b",3.46499024885375,5,0.628691545317554,0.999999999996998
"slc29a1b",3.46140312230942,5,0.62923570656645,0.999999999996998
"erfl3",3.45801170388266,5,0.629750298886532,0.999999999996998
"ptprn2",3.45099310103844,5,0.630815623482406,0.999999999996998
"apof",0.914245040369586,2,0.633102767442691,0.999999999996998
"pabpc4",3.43444794711483,5,0.633328866046642,0.999999999996998
"si:ch73-22o12.1",3.4297292741601,5,0.634046128017096,0.999999999996998
"hist1h4l.15",2.5555600025207,4,0.634715306851028,0.999999999996998
"nphp3",0.908949104253199,2,0.634781424883216,0.999999999996998
"CU457819.1",2.55295921283349,4,0.635178390913877,0.999999999996998
"bop1",3.42200465468973,5,0.635220765766647,0.999999999996998
"krcp",3.41554791219236,5,0.636203034612822,0.999999999996998
"LO018168.1",2.54555610158936,4,0.636497265830948,0.999999999996998
"wdr43",3.41334812449105,5,0.636537778273631,0.999999999996998
"ebf3a.1",3.41308773187954,5,0.636577405405442,0.999999999996998
"dlg2",3.40865866647359,5,0.63725152588,0.999999999996998
"dlgap5",3.40858196616636,5,0.637263201537852,0.999999999996998
"ghrhrb",2.54011591690212,4,0.637467110325708,0.999999999996998
"eepd1",0.90023556864153,2,0.637553053445814,0.999999999996998
"flvcr2b",3.40605124945909,5,0.637648468406809,0.999999999996998
"mboat2a",3.40259450124475,5,0.638174804710154,0.999999999996998
"rims2b",2.53507449673937,4,0.638366366407905,0.999999999996998
"he1.1",1.6931891245746,3,0.638449069401534,0.999999999996998
"gask1a",3.39580804060274,5,0.63920844679606,0.999999999996998
"rbms3",3.38847243218653,5,0.640326188954717,0.999999999996998
"ret",3.38708233934129,5,0.640538053555684,0.999999999996998
"aspn",0.889949524308278,2,0.640840449260709,0.999999999996998
"plekhg5b",3.38259047550468,5,0.641222775088942,0.999999999996998
"hmga1a",3.38050514306598,5,0.641540713955086,0.999999999996998
"si:ch211-119e14.1",1.6750515475776,3,0.642494576864562,0.999999999996998
"pho",3.3554375273487,5,0.645365501060715,0.999999999996998
"cavin2b",3.3531165557029,5,0.645719893969119,0.999999999996998
"en2a",0.874196299271392,2,0.645908032661295,0.999999999996998
"bard1",1.65754947593075,3,0.646412382184866,0.999999999996998
"jag1b",3.33508311485393,5,0.648474905595743,0.999999999996998
"tdp1",3.32905946622267,5,0.6493957148906,0.999999999996998
"cobll1a",0.858495416384141,2,0.650998651507951,0.999999999996998
"si:ch211-223a21.4",0.855089397913408,2,0.652108252786117,0.999999999996998
"st3gal4",3.3110750641078,5,0.652146526890999,0.999999999996998
"rnd3b",2.4566756648008,4,0.652410123203949,0.999999999996998
"CABZ01053592.1",1.63048730235285,3,0.652496954766421,0.999999999996998
"si:dkey-23a13.21",2.44533234546403,4,0.654450897910375,0.999999999996998
"cep192",3.29570791234133,5,0.654498862775865,0.999999999996998
"nectin1a",0.846777294384742,2,0.65482408810757,0.999999999996998
"gadd45ab",3.2923737921317,5,0.655009451978307,0.999999999996998
"fgf10b",3.29057419010967,5,0.655285075591258,0.999999999996998
"p3h2",0.844476160699697,2,0.655577940586702,0.999999999996998
"SYNDIG1",0.843624807782299,2,0.655857064086789,0.999999999996998
"cep131",3.28586430905596,5,0.656006535344547,0.999999999996998
"ptprga",0.841721622886173,2,0.656481469758726,0.999999999996998
"tuba1b",3.28265013359856,5,0.656498967854714,0.999999999996998
"srrt",3.27929477710792,5,0.657013102904823,0.999999999996998
"CU467961.1",3.27457283381965,5,0.657736761776339,0.999999999996998
"foxf2b",0.837494926295608,2,0.657870310789229,0.999999999996998
"tbc1d10c",0.836534933393116,2,0.658186162001454,0.999999999996998
"notchl",3.27066676823336,5,0.658335492127621,0.999999999996998
"g2e3",3.26957433997353,5,0.65850295931391,0.999999999996998
"si:ch211-13k12.2",0.835150369597533,2,0.658641970122436,0.999999999996998
"celsr1a",3.26396160912893,5,0.659363498655368,0.999999999996998
"six3a",1.59912336282228,3,0.659588607654413,0.999999999996998
"zmp:0000001316",0.82941217766788,2,0.660534390611018,0.999999999996998
"csrp2",2.40563866230229,4,0.661608507044433,0.999999999996998
"bcl11aa",3.24359646556729,5,0.662487478187654,0.999999999996998
"trim2a",3.22962283868281,5,0.664632403054056,0.999999999996998
"trhde.2.1",3.22094964687014,5,0.665964261149866,0.999999999996998
"pcdh17",3.21346749451266,5,0.667113541744126,0.999999999996998
"nlk2",3.21336205794137,5,0.667129739174154,0.999999999996998
"ADAMTS7",3.2044690304379,5,0.668496109788142,0.999999999996998
"BX255963.1",1.55774632797642,3,0.669008041740796,0.999999999996998
"dock1",2.36351175341189,4,0.669231074217442,0.999999999996998
"dbf4b",3.19387023081864,5,0.670125069115014,0.999999999996998
"pkp1b",0.797683797486175,2,0.671096794213193,0.999999999996998
"syt2a",3.18743218089688,5,0.671114808679093,0.999999999996998
"kif26aa",3.18694060993986,5,0.671190387043432,0.999999999996998
"rgs18",1.54522365822963,3,0.671872744704102,0.999999999996998
"FAM124A",2.34884492641687,4,0.671890856155479,0.999999999996998
"iqca1",2.34585048662348,4,0.672434247745821,0.999999999996998
"spc24",3.17849115198455,5,0.672489647750697,0.999999999996998
"fhl1b",3.17610074873324,5,0.672857273075474,0.999999999996998
"klf7a",3.16727055307427,5,0.674215496906892,0.999999999996998
"numa1",3.16596650374524,5,0.674416107551218,0.999999999996998
"cita",3.1643729826314,5,0.674661258883527,0.999999999996998
"efnb3a",3.15827958865327,5,0.675598774849752,0.999999999996998
"tll1",3.15588711730188,5,0.675966914566996,0.999999999996998
"znf408",0.777968242019275,2,0.677745031835356,0.999999999996998
"avpr1ab",0.776705151761292,2,0.678173193596416,0.999999999996998
"osr2",3.1380893230383,5,0.678706198150561,0.999999999996998
"CU280645.1",3.1319094729589,5,0.679657605207361,0.999999999996998
"batf",3.13189834599025,5,0.679659318351979,0.999999999996998
"ctdspl2b",3.12750393841673,5,0.680335926816762,0.999999999996998
"ca6",0.770222004942928,2,0.680375108694207,0.999999999996998
"mfsd2ab",3.12711132804179,5,0.68039638015195,0.999999999996998
"fen1",3.12543382739746,5,0.680654683655016,0.999999999996998
"atf3",3.12425517642406,5,0.680836178912306,0.999999999996998
"pard3bb",0.768285888151406,2,0.681034070435707,0.999999999996998
"epha3",3.11729562905766,5,0.68190793429792,0.999999999996998
"cgnl1",3.11454865907907,5,0.682331000861605,0.999999999996998
"smc2",3.10421727472948,5,0.683922346144103,0.999999999996998
"cx28.1",0.758693088946391,2,0.684308428267403,0.999999999996998
"s100a10b",3.10062314717471,5,0.684476016412866,0.999999999996998
"dchs1a",3.09832240568542,5,0.684830459408012,0.999999999996998
"CR925763.1",0.757053021181623,2,0.684869814510995,0.999999999996998
"si:ch211-1a19.3",1.48816877072269,3,0.685003651724945,0.999999999996998
"CU179643.1",0.755719067512093,2,0.685326759180919,0.999999999996998
"CR548622.3",1.4826648721697,3,0.68627700931437,0.999999999996998
"ltbp1",0.752000639975851,2,0.68660211333788,0.999999999996998
"wwtr1",3.08644882892712,5,0.686659854198146,0.999999999996998
"efna5b",3.08414123922493,5,0.687015427491479,0.999999999996998
"hbegfb",3.08294240225017,5,0.687200159053197,0.999999999996998
"CU062632.1",3.08278567422226,5,0.687224309858535,0.999999999996998
"LO017938.1",3.07421971923131,5,0.688544344504497,0.999999999996998
"qdpra",0.746325506089372,2,0.688553159600919,0.999999999996998
"ctdp1",3.0641050712287,5,0.690103211084846,0.999999999996998
"anxa13l",3.05848183594785,5,0.690969935422382,0.999999999996998
"rab11fip5a",3.05581859462707,5,0.691380444480389,0.999999999996998
"CABZ01072096.1",0.737145985997227,2,0.691720716985999,0.999999999996998
"si:ch211-213a13.1",3.05185867234944,5,0.691990840821072,0.999999999996998
"si:ch211-191i18.2",0.73404219090767,2,0.692795030064663,0.999999999996998
"ncanb",0.734016480298979,2,0.69280393621287,0.999999999996998
"si:ch211-169p10.1",3.03958676107968,5,0.693882599940743,0.999999999996998
"hist1h2a11.1",1.44916131074833,3,0.694052574305047,0.999999999996998
"krt94",0.724751687494601,2,0.696020723639211,0.999999999996998
"dok7",0.721371576392837,2,0.697198031904683,0.999999999996998
"sass6",3.0104937154839,5,0.698367916304765,0.999999999996998
"foxp4",3.00503802550297,5,0.699209071992215,0.999999999996998
"nat8l",3.00326234949839,5,0.699482845905652,0.999999999996998
"arhgap33",1.42509738239062,3,0.699662454076303,0.999999999996998
"bcl11ab",3.00116805511302,5,0.699805744762898,0.999999999996998
"sytl3",2.99828634423274,5,0.700250047868435,0.999999999996998
"fosl2",2.99669878223306,5,0.700494818568522,0.999999999996998
"arhgap29a",2.9887339690779,5,0.701722830106214,0.999999999996998
"ldlra",0.70627963646712,2,0.702478967142193,0.999999999996998
"sh3bp4a",2.97531986923498,5,0.703790961931776,0.999999999996998
"SSBP4",2.97350517383145,5,0.704070736908801,0.999999999996998
"nanos1",0.701240031642807,2,0.704251307373908,0.999999999996998
"f8",1.40508563110304,3,0.704343065138823,0.999999999996998
"tgfb2",2.9665132793495,5,0.705148667791931,0.999999999996998
"pcsk5b",2.16486941169631,4,0.705465814184829,0.999999999996998
"ebf3a",2.96271875306219,5,0.70573364752486,0.999999999996998
"ppp1r9alb",2.95921924026566,5,0.706273134421841,0.999999999996998
"nfasca",0.695375536938383,2,0.70631937696926,0.999999999996998
"zgc:174356",0.694974647113537,2,0.706460969285175,0.999999999996998
"brip1",2.95266250288453,5,0.707283888903759,0.999999999996998
"si:ch211-226l4.6",0.689953038528677,2,0.708236983197948,0.999999999996998
"her9",2.94566397988924,5,0.70836268808835,0.999999999996998
"ccdc141",0.688311866020934,2,0.708818391245945,0.999999999996998
"cad",2.93931614453641,5,0.709341125943983,0.999999999996998
"cbx7a",2.9348142539396,5,0.710034996503029,0.999999999996998
"ATP8A1",2.92631296199708,5,0.711345193017612,0.999999999996998
"cobll1b",2.92426751359564,5,0.711660411783887,0.999999999996998
"tspan18a",2.921241468941,5,0.712126732324303,0.999999999996998
"nr4a3",1.36882848977176,3,0.712857493850349,0.999999999996998
"sema3ga",0.67362972370226,2,0.714041023899574,0.999999999996998
"bckdhbl",0.673585120201534,2,0.71405694844181,0.999999999996998
"meis2a",0.67352132241307,2,0.714079726432178,0.999999999996998
"mylk2",2.90671346128003,5,0.714365254051464,0.999999999996998
"gfra4b",2.11346448629733,4,0.714899139717609,0.999999999996998
"mcm2",2.89986890538384,5,0.715419709311818,0.999999999996998
"zgc:171686",2.10713617672369,4,0.71606146031838,0.999999999996998
"plpp2a",2.89196192396742,5,0.716637683525699,0.999999999996998
"pbx1b",0.663177136200674,2,0.717782580761765,0.999999999996998
"slc38a5a",2.09428708255779,4,0.718422017638342,0.999999999996998
"zgc:113625",2.8797497481618,5,0.71851846218878,0.999999999996998
"b3gnt3.3",0.661025782797429,2,0.718555098175724,0.999999999996998
"unc13a",2.87488322681919,5,0.719267816966893,0.999999999996998
"ace",0.658953780502795,2,0.719299907827055,0.999999999996998
"baz1a.1",2.87370400494882,5,0.719449383624458,0.999999999996998
"insra",2.86775905520618,5,0.720364664357149,0.999999999996998
"fhdc2",2.85364189178267,5,0.722537620501321,0.999999999996998
"si:ch211-39i2.2",2.8519491393183,5,0.722798122791569,0.999999999996998
"gnl3",2.85120040203021,5,0.722913344370688,0.999999999996998
"slc38a2",2.8490058154454,5,0.723251051591254,0.999999999996998
"lef1",2.83421652185919,5,0.725526329555206,0.999999999996998
"dscamb",2.83085219928932,5,0.726043784046826,0.999999999996998
"slc7a5",0.634760856654786,2,0.728053730172151,0.999999999996998
"CR847968.1",1.30187848271656,3,0.728687060319589,0.999999999996998
"zgc:113983",0.632285951876808,2,0.728955219659989,0.999999999996998
"cks2",0.631318448895844,2,0.729307938141161,0.999999999996998
"cemip",2.80958601042235,5,0.729313412623763,0.999999999996998
"prex1",2.80433390777289,5,0.730120559625618,0.999999999996998
"nav2a",2.80373489194284,5,0.730212607503776,0.999999999996998
"lyst",2.80040222262271,5,0.730724687340242,0.999999999996998
"osr1",0.62433378111309,2,0.731859377616861,0.999999999996998
"dhfr",2.78859196293437,5,0.7325388905731,0.999999999996998
"ppp1r15a",2.78538281858437,5,0.733031716912743,0.999999999996998
"pappab",2.00677859369582,4,0.734512032095639,0.999999999996998
"adam8b",2.00219437242431,4,0.735355250173235,0.999999999996998
"slc1a5",2.76885800178617,5,0.735568436965031,0.999999999996998
"auts2b",1.99186548916723,4,0.737255137858838,0.999999999996998
"btbd11a",0.609002365677765,2,0.737491155900873,0.999999999996998
"map2",2.75571059910324,5,0.737585448189,0.999999999996998
"cyp26c1",1.26161658838796,3,0.738267137353308,0.999999999996998
"isl1",2.75064577142029,5,0.738362159853428,0.999999999996998
"cox6a2",0.604972438557904,2,0.738978671847713,0.999999999996998
"col8a2",2.73732645283152,5,0.740403869758182,0.999999999996998
"CABZ01044099.1",2.73663416114511,5,0.740509955669718,0.999999999996998
"cyp27c1",0.597809257492912,2,0.741630136258065,0.999999999996998
"tmsb1",0.597045804479965,2,0.741913290179314,0.999999999996998
"si:ch211-1e14.1",2.72541766748586,5,0.742228257542184,0.999999999996998
"FO704661.1",1.24436164960917,3,0.742385383941116,0.999999999996998
"nrg3b",2.72392396773748,5,0.742457011396744,0.999999999996998
"stk17al",0.595500819927616,2,0.742486633888851,0.999999999996998
"crybb1l2",0.592684082318247,2,0.743533065609845,0.999999999996998
"vwc2",0.592225896527448,2,0.74370342326579,0.999999999996998
"si:dkey-71h2.2",2.70749703846817,5,0.744971562020738,0.999999999996998
"nfkbiaa",2.7035959395651,5,0.74556839974015,0.999999999996998
"si:ch211-214j8.12",1.22886640163858,3,0.746089605677089,0.999999999996998
"slc4a7",2.69877836996237,5,0.746305274022931,0.999999999996998
"mrc1b",2.69791934740595,5,0.746436645629835,0.999999999996998
"ror2",0.58166967463439,2,0.747639149909105,0.999999999996998
"si:rp71-79p20.2",2.68724508959581,5,0.748068542612816,0.999999999996998
"aopep",2.68383907840875,5,0.74858904739963,0.999999999996998
"limk1a",2.68358331938049,5,0.748628128156802,0.999999999996998
"si:dkey-239h2.3",2.68160992839493,5,0.748929648446519,0.999999999996998
"lmo7a",0.577458713654465,2,0.749214947876577,0.999999999996998
"si:ch211-171h4.5",0.575157229606447,2,0.750077597250363,0.999999999996998
"mybbp1a",2.67074256540576,5,0.750589465888696,0.999999999996998
"padi2",0.573326018362937,2,0.750764687018785,0.999999999996998
"dhrs3a",2.66715465085683,5,0.751137220881187,0.999999999996998
"mapk8ip1a",0.568824423849894,2,0.752456409264313,0.999999999996998
"CABZ01072848.1",2.65781048028367,5,0.752563185193426,0.999999999996998
"mcf2l2",2.65652966545967,5,0.752758577306189,0.999999999996998
"ephb1",2.65486238330892,5,0.753012901913195,0.999999999996998
"pcdh1g3",0.566788378577465,2,0.753222816965713,0.999999999996998
"rtn4r",2.6498384753762,5,0.753779073714483,0.999999999996998
"si:ch211-141e20.2",2.64767569215806,5,0.7541088312195,0.999999999996998
"gpr37b",0.564388191982261,2,0.754127297241759,0.999999999996998
"lnx1",0.564238350907993,2,0.754183798980479,0.999999999996998
"her6",2.64554675677255,5,0.754433381638563,0.999999999996998
"dnmt1",2.63626230642567,5,0.755848225780032,0.999999999996998
"matn4",2.63145691612016,5,0.756580158188154,0.999999999996998
"dip2ca",2.63112823384377,5,0.756630212429624,0.999999999996998
"si:ch73-208g10.1",2.62464390622729,5,0.757617457987681,0.999999999996998
"ENSDARG00000100606",2.61352245406366,5,0.75930964003241,0.999999999996998
"si:dkey-217l24.1",2.60744826089893,5,0.760233273085158,0.999999999996998
"emilin2a",2.60673881180165,5,0.760341123495202,0.999999999996998
"rbfox3a",0.547422821442069,2,0.760551530610963,0.999999999996998
"siah2l",2.60202343778083,5,0.761057807156945,0.999999999996998
"gfra3",2.5988859425655,5,0.761534528087669,0.999999999996998
"htr4",2.5986999114241,5,0.761562790632348,0.999999999996998
"sec14l8",0.544334146587641,2,0.761726986221438,0.999999999996998
"CABZ01077176.1",1.16293792352984,3,0.761906350586827,0.999999999996998
"pcdh1b",2.58992746108907,5,0.762895069374772,0.999999999996998
"fcho1",1.84463559975194,4,0.764306681744295,0.999999999996998
"pkdcca",2.57974332140827,5,0.764440580773959,0.999999999996998
"lzts2a",2.55667425881904,5,0.767936671348601,0.999999999996998
"tenm4",2.55431556759584,5,0.768293741659194,0.999999999996998
"myo1hb",0.525904538398944,2,0.768778590853017,0.999999999996998
"dachc",0.523921194347479,2,0.769541345214121,0.999999999996998
"ndst3",2.53936270691659,5,0.770555651942958,0.999999999996998
"pif1",2.53910557894884,5,0.770594521049996,0.999999999996998
"rbfox1",0.518447719723422,2,0.771650262186332,0.999999999996998
"csf1rb",0.516730372331905,2,0.772313142527023,0.999999999996998
"psd3l",2.52492447142982,5,0.772736807207097,0.999999999996998
"tubb4b",2.5234899895256,5,0.772953351504198,0.999999999996998
"crhr1",1.11662375211735,3,0.773062635086508,0.999999999996998
"rgs5b",2.51900374721821,5,0.773630388984459,0.999999999996998
"AL844518.1",0.511398863449552,2,0.774374686280582,0.999999999996998
"fam49bb",2.51289968235165,5,0.774551112589494,0.999999999996998
"f13a1b",0.510795234623331,2,0.774608438995244,0.999999999996998
"fosb",2.50795690326783,5,0.775296271783252,0.999999999996998
"si:dkeyp-2e4.6",0.508739693159478,2,0.775404968132098,0.999999999996998
"GARNL3",1.78371881063717,4,0.77545971291431,0.999999999996998
