"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"msh6",132.796674916767,8,0,0,0.556201470796016
"tshz3b",132.557670902929,8,0,0,1.12146767997199
"hdac9b",132.41716015667,8,0,0,1.07817985330812
"col18a1b",132.385026337569,8,0,0,3.56585446064469
"pik3r6a",131.624097535917,8,0,0,0.921024059790331
"rapgef4",131.544174708195,8,0,0,2.08137412318049
"SIPA1",130.92558138929,8,0,0,1.19443055914553
"emp3b",130.880758275253,8,0,0,6.517285933108
"kif15",130.742721884197,8,0,0,0.884448877227866
"eva1ba",130.632738916969,8,0,0,0.517254158192317
"cad",130.553156931475,8,0,0,0.87109193259571
"got2b",130.458215700088,8,0,0,0.647853072321288
"thbs3b",130.373204408991,8,0,0,2.77587053799795
"prkcbb",130.135981563687,8,0,0,0.944512131262983
"spdl1",130.055152490711,8,0,0,1.32928568860167
"pbk",129.961964957926,8,0,0,1.13239757913191
"hist2h3c",129.83553731715,8,0,0,1.66416039366125
"dip2ca",129.526447717589,8,0,0,0.697287274960745
"loxl2a",129.334074330376,8,0,0,4.95381517505193
"kif22",129.052713649523,8,0,0,0.879939440920971
"gadd45ab",128.431799056414,8,0,0,0.606550688632058
"ppp1r14ab",127.120522802499,8,0,0,2.99137696295261
"chtf18",126.641535223323,8,0,0,1.12513055988865
"apoeb",125.941796212002,8,0,0,2.62752328280944
"aopep",125.553526618659,8,0,0,0.47057874919067
"haus4",125.235923943096,8,0,0,1.20013654090241
"hk1",124.897193160685,8,0,0,1.04743631631253
"CABZ01076275.1",124.81758174012,8,0,0,0.608874113910691
"ckap2l",124.555532699781,8,0,0,1.43545500009931
"si:ch211-117c9.5",124.374782691076,8,0,0,0.915902892995619
"ntn1b",124.327185448393,8,0,0,0.784113820031693
"col8a2",124.265575199446,8,0,0,1.36537014551413
"kntc1",124.263069170205,8,0,0,1.17446143719274
"prc1b",124.175073087156,8,0,0,1.14914344588786
"kif2c",123.838059093698,8,0,0,1.43966486848465
"bub1ba",123.48911925064,8,0,0,1.22230933321603
"ect2",123.185925304023,8,0,0,1.34132375365645
"ncaph",123.083875922893,8,0,0,1.28896000122569
"sema3d",122.687838156136,8,0,0,2.02159185457414
"tsr1",122.497862735317,8,0,0,1.07069530342861
"irx3b",121.810793434668,8,0,0,8.10864592548553
"lrmda",121.784439557398,8,0,0,0.980552199877992
"rfc5",121.717171953003,8,0,0,0.652075651359855
"nolc1",121.671390582082,8,0,0,0.522673665400611
"hspa9",121.007750978191,8,0,0,0.623712328836206
"mis12",120.935056021367,8,0,0,1.11200407174378
"wdr43",120.705671585953,8,0,0,0.543404410123517
"rnd3b",120.291793713613,8,0,0,3.45878746388503
"gmps",120.171448400616,8,0,0,0.602047883519513
"dock9b",119.774858633264,8,0,0,0.630322089558828
"cdc14b",119.312305613857,8,0,0,0.706717509602206
"oaz2a",118.971958696598,8,0,0,1.36146275937794
"kif23",118.873362028046,8,0,0,1.07039093880138
"bms1",118.701055461079,8,0,0,0.66417418121326
"dcn",118.682134103279,8,0,0,2.26403345381478
"anln",118.677152066922,8,0,0,1.29631241681332
"tyms",118.532672891242,8,0,0,0.674994002634011
"jdp2b",118.35493306932,8,0,0,1.00081352313012
"robo3",118.066803289234,8,0,0,1.16462971870563
"si:ch211-266i6.3",117.932032624914,8,0,0,0.902065868612586
"ercc6l",117.906924174013,8,0,0,1.15929137853597
"npr1b",117.88340555731,8,0,0,2.97244592697146
"aif1l",117.267072093321,8,0,0,1.01816107565699
"cep112",116.945959714996,8,0,0,1.05736080984435
"racgap1",116.844152972287,8,0,0,1.33617171658226
"pole",116.806187021344,8,0,0,0.779887559240069
"si:dkey-79d12.6",116.801603204894,8,0,0,2.67624401701943
"si:dkey-25o16.4",116.783813948365,8,0,0,1.49109818060054
"ZNF423",116.374417154151,8,0,0,0.416131352165357
"march8",116.241476242781,8,0,0,0.38731815192534
"CKS2",115.987725903588,8,0,0,0.66265129381072
"pcdh7b",115.787173888775,8,0,0,3.5875002970691
"zgc:86764",115.452886809853,8,0,0,1.14541342439526
"hey1",115.03822903693,8,0,0,3.29030068863169
"nsd2",114.96241350712,8,0,0,0.828783334299962
"chaf1b",114.705365296121,8,0,0,1.00157456726963
"CU467961.1",114.437334144649,8,0,0,0.721731379081085
"fosb",114.354089775625,8,0,0,0.928402542040828
"ankrd13b",114.114837216847,8,0,0,2.84249654226594
"SCARF2",114.064086249429,8,0,0,0.80006440553367
"aurka",113.841994329773,8,0,0,1.511627747466
"agtr1b",113.72505941222,8,0,0,1.04302629318726
"tgfb2",113.517171672854,8,0,0,4.3326715661949
"numa1",113.313154102164,8,0,0,1.11184048150665
"cdca8",113.289514099439,8,0,0,1.20956903137758
"noc2l",113.197059634053,8,0,0,0.657422381799687
"ube2t",113.093265706978,8,0,0,1.08491195016145
"ptprua",112.915906649797,8,0,0,2.92904296461997
"cdca7a",112.591228436525,8,0,0,0.578266122882014
"si:dkey-102m7.3",112.322844834543,8,0,0,0.603220820929965
"CABZ01021592.1",112.105447083872,8,0,0,0.46586018568665
"rrs1",112.014036438055,8,0,0,0.611492357523809
"FP236630.1",111.591545913261,8,0,0,1.79990284852012
"iqsec1b",111.179170070176,8,0,0,0.274910415263728
"lrpprc",111.016855625562,8,0,0,0.523833356948668
"kif20bb",110.973096233525,8,0,0,1.20005491965588
"kremen1",110.758672549834,8,0,0,1.08744478349935
"rad51",110.732384884493,8,0,0,0.883185216571353
"ccne2",110.680120951269,8,0,0,1.09158221398687
"tacc3",110.585785869873,8,0,0,1.51718368068056
"gpatch4",110.115267987401,8,0,0,0.863661129375217
"cryba1l1",109.607041282739,8,0,0,2.30669925547454
"zgc:173552",109.565725300323,8,0,0,1.89228584633778
"zeb2a",109.50071107759,8,0,0,2.07359910707551
"osr2",109.480614553237,8,0,0,4.73787849820982
"ddx18",109.407293280229,8,0,0,0.481214699301604
"knl1",109.357868983428,8,0,0,1.4412522726048
"prc1a",109.263162880502,8,0,0,1.38045558196459
"scube3",109.117423743347,8,0,0,0.827855957121652
"CU457819.1",108.935234515323,8,0,0,1.85488075668304
"si:ch1073-153i20.4",108.889131139484,8,0,0,1.66188886814161
"prr11",108.535358188305,8,0,0,1.0231658884849
"dip2a",108.428111462392,8,0,0,0.605235549124666
"ckap5",108.343941967126,8,0,0,0.781270017912315
"cfd",108.33681660179,8,0,0,1.9989535425053
"si:dkey-6i22.5",108.274832668972,8,0,0,0.898874265826819
"rgs12a",108.171983969303,8,0,0,0.780963966263325
"tspan18a",108.071630630894,8,0,0,0.735571278596652
"si:ch211-147k10.5",107.901344807383,8,0,0,0.482713380703082
"FRMD1",107.788792637366,8,0,0,3.87256723292738
"bub1bb",107.552164380258,8,0,0,1.5604797429533
"larp4ab",107.526490520694,8,0,0,0.840255171451469
"kif20ba",106.841893082474,8,0,0,1.13394174867446
"mtf2",106.693586050248,8,0,0,1.19796437194819
"slc4a7",106.44029070515,8,0,0,0.53959906965111
"dnase1l4.1",106.211216925813,8,0,0,1.47102941195145
"g2e3",106.155216364129,8,0,0,1.41074483792402
"kif14",105.984728002101,8,0,0,1.41487030193155
"tspan2a",105.905337903316,8,0,0,1.29551619382122
"bcam",105.258803887592,8,0,0,1.80375780363313
"arhgap11a",105.176928397654,8,0,0,1.17682018263195
"tgfbr3",105.146372322197,8,0,0,1.25720396082928
"ccnd1",105.103563033611,8,0,0,0.39251975660217
"si:ch73-36p18.1",105.061646343309,8,0,0,1.88879817510134
"hist1h2a11.2",104.748869551362,8,0,0,1.54464953221385
"orc4",104.458578658659,8,0,0,0.520328712389322
"sox5",103.908943670391,8,0,0,0.704389997292484
"ube2s",103.828594740862,8,0,0,1.07608663223865
"ssbp2",103.821591770436,8,0,0,0.697409507941317
"zgc:162730",103.741099117798,8,0,0,0.78425167108839
"si:ch211-126c2.4",103.65068048838,8,0,0,0.914070360256512
"unga",103.572701986499,8,0,0,0.669687920136024
"wdhd1",103.336669479625,8,0,0,0.811147179084079
"si:dkey-23a13.17",103.211029124948,8,0,0,1.55497129693192
"st6gal2a",103.169796576532,8,0,0,0.516893509695056
"csgalnact1a",103.152025574107,8,0,0,1.02947492183571
"iqsec2a",102.723610264169,8,0,0,0.490438288487649
"kif18a",102.481226078866,8,0,0,1.46341840884053
"myh9a",102.450972826075,8,0,0,2.39460476529128
"plekha1b",102.244383384036,8,0,0,0.72094042507613
"si:ch211-244o22.2",102.112608935715,8,0,0,1.0163891386066
"cse1l",101.796976337334,8,0,0,0.685638401720436
"hist1h2a3.1",101.286676510155,8,0,0,2.31536432811662
"cntln",100.962250434544,8,0,0,0.747183491549559
"bop1",100.948330347244,8,0,0,0.780848120307226
"kirrel3a",100.510652152535,8,0,0,1.67665046159824
"gar1",100.062758961037,8,0,0,0.507617226729905
"si:ch211-113a14.11",99.9560712036778,8,0,0,1.80248881096675
"iqgap3",99.7242890204494,8,0,0,1.88009787723544
"ptprfb",99.6496229735682,8,0,0,1.51835586960416
"loxl3b",99.5995629414771,8,0,0,0.217647135770991
"calcrla",99.5942747506246,8,0,0,0.287280946059465
"col11a1b",99.4324495049813,8,0,0,2.5167056068028
"s100a10b",99.3242223871974,8,0,0,1.68038993809694
"tpra",99.1578174897492,8,0,0,0.486076370804418
"epha4a",98.9367916540499,8,0,0,0.595606984493437
"si:dkey-172h23.2",98.9073223184371,8,0,0,1.99424562654503
"odc1",98.7150287709435,8,0,0,0.490424255338576
"ccdc3b",98.619190156052,8,0,0,2.61203049495934
"mybl2b",98.2956225113616,8,0,0,1.05349068589054
"lrp8",98.2921427528433,8,0,0,1.18901822487055
"kmt5ab",98.0491293102023,8,0,0,1.4739093426444
"si:dkey-71h2.2",97.6920753535327,8,0,0,3.3291352405746
"CABZ01044099.1",96.9652977627083,8,0,0,0.444939002272235
"egr1",96.7105359750663,8,0,0,0.461730636518564
"bcl3",96.5777832434102,8,0,0,0.872984728586999
"pear1",96.4853454106247,8,0,0,0.350475836668396
"ddx24",96.4632384820283,8,0,0,0.543911966687769
"ppan",96.3332992314351,8,0,0,0.627922431731299
"baiap2a",96.1413942936861,8,0,0,0.415613190006568
"dnmt3bb.1",96.0205617107929,8,0,0,0.470006805817161
"cks2",95.7684804072187,8,0,0,1.38836119808801
"SAMD5",95.7102917148678,8,0,0,1.37361293208698
"tomm40l",95.686923053182,8,0,0,0.603186414204697
"ndc80",95.3280647635019,8,0,0,1.20838708527865
"bard1",95.2738743820773,8,0,0,1.5622849251734
"nr4a1",95.237009867898,8,0,0,0.402867866623603
"si:dkey-185e18.7",95.1888185109317,8,0,0,1.04548444953486
"enox2",95.0108653952642,8,0,0,0.923914951705831
"pkdcca",94.9382502125457,8,0,0,0.388983311335657
"e2f7",94.7321627595488,8,0,0,1.18876413121461
"pde7a",94.3804081535357,8,1.11022302462516e-16,3.05787141639615e-16,1.11333163192141
"cd99",94.2491138299225,8,1.11022302462516e-16,3.05787141639615e-16,1.70286033176815
"si:dkey-56i24.1",94.225232984787,8,1.11022302462516e-16,3.05787141639615e-16,1.64134421086997
"abi3bpb",94.0950095354527,8,1.11022302462516e-16,3.05787141639615e-16,1.25622145117896
"zgc:113983",94.0849824491044,8,1.11022302462516e-16,3.05787141639615e-16,1.72007958591903
"cdc6",94.0375147298253,8,1.11022302462516e-16,3.05787141639615e-16,0.816918755394273
"ngfb",93.8664843054288,8,1.11022302462516e-16,3.05787141639615e-16,3.03597163964319
"dchs1b",93.7299245257233,8,1.11022302462516e-16,3.05787141639615e-16,0.652491136400043
"zgc:194627",93.5914567393133,8,1.11022302462516e-16,3.05787141639615e-16,1.18203151229377
"cpeb3",93.5142080707555,8,1.11022302462516e-16,3.05787141639615e-16,2.22097987724027
"afap1l1a",93.3888121774306,8,1.11022302462516e-16,3.05787141639615e-16,0.608947961273126
"pdgfra",92.8430457773781,8,1.11022302462516e-16,3.05787141639615e-16,1.99464867046665
"rad18",92.4466901701183,8,1.11022302462516e-16,3.05787141639615e-16,0.556708926515409
"ppp1r9ala",92.2478109133068,8,1.11022302462516e-16,3.05787141639615e-16,0.735027222696899
"sobpa",92.0289215823852,8,2.22044604925031e-16,6.08099429396961e-16,3.11895406189021
"pola2",91.4287648355989,8,2.22044604925031e-16,6.08099429396961e-16,0.785915263229578
"pgam1a",91.2835200097879,8,2.22044604925031e-16,6.08099429396961e-16,0.604120972287175
"depdc1a",91.2299202972789,8,2.22044604925031e-16,6.08099429396961e-16,1.41433538467124
"im:7151449",91.0489854693301,8,3.33066907387547e-16,9.01900277307852e-16,1.26735104553346
"gulp1a",91.0323777612589,8,3.33066907387547e-16,9.01900277307852e-16,1.88021556260829
"cxcl14",90.9902599885803,8,3.33066907387547e-16,9.01900277307852e-16,5.2173089048558
"spc24",90.7851881736999,8,3.33066907387547e-16,9.01900277307852e-16,0.927946731792806
"cavin1b",90.7776628749616,8,3.33066907387547e-16,9.01900277307852e-16,6.09381316717416
"cyp1c1",90.5900513462311,8,3.33066907387547e-16,9.01900277307852e-16,2.47921117250475
"cxcl18b",90.5170853341974,8,3.33066907387547e-16,9.01900277307852e-16,2.39801797107465
"cenpp",90.4201365083949,8,3.33066907387547e-16,9.01900277307852e-16,1.04377160530642
"si:dkeyp-26a9.2",90.3810510632617,8,4.44089209850063e-16,1.19916526133182e-15,1.65390714507835
"sptbn2",90.2538438831764,8,4.44089209850063e-16,1.19916526133182e-15,1.19362032735744
"myca",89.8209657080357,8,5.55111512312578e-16,1.49476954712102e-15,0.957938784420543
"znfl2a",89.5407156773257,8,5.55111512312578e-16,1.49476954712102e-15,0.923956096852352
"ackr3b",88.9239632065831,8,7.7715611723761e-16,2.08105138060293e-15,2.05125718048402
"dscc1",88.9001164190805,8,7.7715611723761e-16,2.08105138060293e-15,0.969468265115837
"rnd3a",88.8357379323008,8,7.7715611723761e-16,2.08105138060293e-15,0.494600918161497
"zcchc7",88.7602415008759,8,7.7715611723761e-16,2.08105138060293e-15,0.696433889670401
"kcnq5a",88.7153340009608,8,8.88178419700125e-16,2.37504576030769e-15,0.457004968185033
"nol4lb",88.2284988525933,8,1.11022302462516e-15,2.96059473233375e-15,0.514254737026158
"mphosph10",88.0883020972021,8,1.11022302462516e-15,2.96059473233375e-15,0.496548698070117
"pwp2h",87.9997582075357,8,1.22124532708767e-15,3.25215606439922e-15,0.49852489027019
"pes",87.2696765256107,8,1.66533453693773e-15,4.42864136167718e-15,0.41571454231124
"CABZ01079281.1",86.9388180346184,8,1.88737914186277e-15,5.01221347866586e-15,1.80158201341878
"si:dkey-239h2.3",86.7448326839962,8,2.1094237467878e-15,5.59418017029831e-15,0.752012649219586
"pcdh15b",86.5334314071274,8,2.33146835171283e-15,6.17454805233837e-15,0.96401234037033
"gria4a",86.0844194961163,8,2.88657986402541e-15,7.63419201349929e-15,0.541380062649886
"mcm10",85.9167219972853,8,3.10862446895044e-15,8.21017530977595e-15,1.10222970040838
"plekhg4",85.8700673720896,8,3.21964677141295e-15,8.48016253454122e-15,0.830103111350886
"hist1h2a11.4",85.8375540066314,8,3.21964677141295e-15,8.48016253454122e-15,1.56469555317293
"prrc2c",85.5140632336451,8,3.77475828372553e-15,9.92869573127261e-15,0.630725681038959
"p4ha1b",85.4553440485494,8,3.88578058618805e-15,1.02067915124939e-14,0.528418417160826
"kalrnb",85.3905421771857,8,3.99680288865056e-15,1.04841305705011e-14,1.02492328677886
"zgc:173587",84.8726853397891,8,5.10702591327572e-15,1.33781874467331e-14,1.39494803947483
"p3h2",84.8246033361346,8,5.21804821573824e-15,1.36504707733288e-14,0.688990944359685
"loxl1",84.6925791352141,8,5.55111512312578e-15,1.45021002132609e-14,1.08640636441157
"CABZ01061591.1",84.6150872979187,8,5.77315972805081e-15,1.50617753121542e-14,0.522501970750946
"hist1h2a3.4",84.3228129442317,8,6.55031584528842e-15,1.70662283104271e-14,1.37634540165427
"vash2",84.2746707675416,8,6.66133814775094e-15,1.73320647083182e-14,0.476905679595046
"tiparp",83.7544953019975,8,8.54871728961371e-15,2.22128395341984e-14,0.525705639586487
"ca16b",83.6656986089533,8,8.88178419700125e-15,2.3047213905543e-14,1.09716544316215
"nav3",82.9458423817439,8,1.24344978758018e-14,3.2222731054497e-14,0.72902249300363
"fkbp1ab",82.8576894196546,8,1.29896093881143e-14,3.35710012068156e-14,0.514978754631043
"notum1a",82.8531813768871,8,1.29896093881143e-14,3.35710012068156e-14,2.30545511778232
"slc7a3a",82.7424759262318,8,1.36557432028894e-14,3.52453452411925e-14,0.640012843054217
"spc25",82.7076669041304,8,1.38777878078145e-14,3.57705546704095e-14,0.652803458543236
"foxo3b",82.5928744682156,8,1.46549439250521e-14,3.77232735480646e-14,1.00226221879125
"CU459186.2",82.5294216060845,8,1.50990331349021e-14,3.88145811787884e-14,1.54346541914993
"slc7a3b",82.4262904514521,8,1.58761892521397e-14,4.07580464422442e-14,0.876430280453311
"hoxb9a",82.2909102454963,8,1.68753899743024e-14,4.32656274873072e-14,2.37158716369514
"raver1",82.274802644649,8,1.69864122767649e-14,4.34924340897778e-14,0.986884635258091
"cldn5a",82.2477190458221,8,1.72084568816899e-14,4.40025263499976e-14,1.5528652762294
"hmgn2",82.0835825501768,8,1.85407245112401e-14,4.7346379943935e-14,0.205142813440224
"shc1",82.077619505637,8,1.86517468137026e-14,4.75668886994956e-14,0.262488775225593
"hist1h4l.14",82.0326819532156,8,1.90958360235527e-14,4.86351015236586e-14,1.85329724761933
"nrg2a",81.9148851051025,8,2.00950367457153e-14,5.11124417489963e-14,1.44438982885081
"slc38a2",81.886086521613,8,2.04281036531029e-14,5.18911513085407e-14,0.884666300655271
"hist1h2a1",81.7766972381967,8,2.14273043752655e-14,5.43576879414631e-14,1.66554228829566
"CABZ01026153.1",81.5914531800101,8,2.33146835171283e-14,5.90679498305169e-14,1.31992825492403
"rrp1",81.4098554724972,8,2.54241072639161e-14,6.43276624735305e-14,0.464192208378236
"mxd3",81.3363519621779,8,2.63122856836162e-14,6.64876629069621e-14,0.658638938475389
"CABZ01068358.1",81.1046152576141,8,2.93098878501041e-14,7.39652667212052e-14,1.6966190095391
"si:ch211-113a14.19",80.5280933079085,8,3.83026943495679e-14,9.65328035372117e-14,1.56235937323766
"zranb3",80.4565200528925,8,3.95239396766556e-14,9.94806210138276e-14,0.739456369249413
"si:ch73-368j24.11",80.2896807486389,8,4.27435864480685e-14,1.07444113001142e-13,1.87540363377403
"tp53inp2",80.1313629010442,8,4.59632332194815e-14,1.15386866728073e-13,0.320144106046082
"tmem59l",79.8226007129303,8,5.30686605770825e-14,1.33051206232269e-13,1.00594302874884
"nfixa",79.5587796779395,8,5.99520433297585e-14,1.50113687713993e-13,2.7291517634847
"cxadr",79.539275254145,8,6.0507154842071e-14,1.51307126505205e-13,1.05859745396141
"bicd1a",78.9803632740958,8,7.83817455385361e-14,1.95751302329401e-13,1.81424475325539
"BX942846.1",78.8942870343682,8,8.1601392309949e-14,2.03528440328049e-13,1.16205283016165
"ek1",78.8654492143324,8,8.27116153345742e-14,2.06031000471652e-13,4.2716874953239
"dnajc21",78.7877140924285,8,8.57092175010621e-14,2.132224146349e-13,0.789365692301386
"hspb1",78.6798004410049,8,9.01501095995627e-14,2.2398120013912e-13,3.19558202485735
"ece2b",78.4714859788551,8,9.9253938401489e-14,2.45966058146621e-13,2.31971335018806
"mgat4b",78.4701440265151,8,9.9253938401489e-14,2.45966058146621e-13,1.22430190223338
"armc1l",78.2738328780046,8,1.08690834110803e-13,2.69006326271666e-13,1.08146473785093
"uacab",77.8630888869089,8,1.31450406115619e-13,3.24918439731939e-13,1.82502352873115
"melk",77.7368633745548,8,1.39332989590457e-13,3.43961592740591e-13,1.43771554332855
"CR762436.2",77.3257654512603,8,1.68531855138099e-13,4.15510763051476e-13,2.08036960463974
"f3a",77.1757703828473,8,1.80633286106513e-13,4.44756476545475e-13,0.659006707982647
"cntn4",77.1731946195774,8,1.80855330711438e-13,4.44756476545475e-13,2.79952300916291
"fbln2",77.0717955551496,8,1.89515070303514e-13,4.654586694843e-13,1.52612016508061
"mpped2a",76.9895447900769,8,1.96953564568503e-13,4.83112560417396e-13,0.665167523963921
"hist1h2a11.1",76.8772537383603,8,2.07389660999979e-13,5.08065141560305e-13,1.6897185133638
"FQ377603.1",76.7801906613042,8,2.16937579011756e-13,5.30781284688661e-13,3.07553792437659
"dck",76.7004568868791,8,2.25042207091519e-13,5.49913023158998e-13,1.17050841410879
"CR936442.1",76.6638819514295,8,2.28816965375245e-13,5.58429252206927e-13,3.27831477160177
"tmem198b",76.6275263943213,8,2.32702745961433e-13,5.67194556527993e-13,0.395684721930233
"poc1b",76.5315043420372,8,2.43249864695372e-13,5.92153711026107e-13,0.694167039109939
"heatr1",76.3801918079047,8,2.60902410786912e-13,6.34325155103614e-13,0.774559187475395
"klf17",76.267275288698,8,2.74891220897189e-13,6.67494047720126e-13,1.34420669798698
"apobb.1",75.7758651363468,8,3.44835271448574e-13,8.36279752645094e-13,6.44589851214907
"dnmt3ba",75.6915862462307,8,3.58491014651463e-13,8.68304869658318e-13,0.52136918626
"pnp5b",75.606957711199,8,3.72812891669128e-13,9.01861047852043e-13,1.11113694429194
"si:dkey-230p4.1",75.2680813271826,8,4.35873559467836e-13,1.05308799831327e-12,0.364683871500232
"zgc:171759.4",75.0480009758306,8,4.82502926502093e-13,1.16428741213521e-12,1.57233637580379
"usp36",74.9282334833815,8,5.09814412907872e-13,1.22865273510797e-12,0.640517492339512
"mast2",74.6865137067374,8,5.69988500842555e-13,1.37195734035511e-12,0.467284999017691
"vwa1",74.5505437231484,8,6.06847905260111e-13,1.45885631089962e-12,1.10823910695676
"prkceb",74.3001040878718,8,6.81010803305071e-13,1.6351043944859e-12,0.663509608080304
"spry4",74.2551704613498,8,6.95332680322736e-13,1.66741468614706e-12,0.633044253017968
"meis1a",74.2354694533492,8,7.01660951563099e-13,1.6804997697064e-12,2.33125398053466
"si:ch211-13k12.2",73.8127870180127,8,8.52429238307195e-13,2.03906150304748e-12,1.33450017308654
"fam149a",73.7816129317639,8,8.64752713880534e-13,2.06597674394259e-12,2.39257081633634
"CU459186.5",73.5662671341526,8,9.54902823480097e-13,2.27853049959112e-12,1.34380808976149
"cenpt",73.4014138804696,8,1.03017594454968e-12,2.45510410518144e-12,1.20226190909908
"apln",73.3618830920236,8,1.04904973596831e-12,2.49699739623074e-12,0.841807158975318
"ntrk3a",73.0346255267117,8,1.21957999255073e-12,2.89932210312924e-12,1.09276593718579
"dusp19b",72.7960015845293,8,1.36113342819044e-12,3.23185375560489e-12,0.381935653401817
"arid3c",72.6118098418991,8,1.48137058175735e-12,3.51301658256847e-12,0.234224992341257
"sdk1b",72.5230884366031,8,1.54309898192651e-12,3.65490766235172e-12,0.99810202878739
"b3gnt7",72.4240066316959,8,1.61504143392222e-12,3.82061335533992e-12,0.757030854134476
"pdcd11",72.4194370875791,8,1.61848312529855e-12,3.82406307055835e-12,0.627289575479372
"dchs1a",72.4057863212716,8,1.62858615482264e-12,3.84322412056065e-12,3.73066603030183
"tuft1a",72.3694668123251,8,1.65600866353088e-12,3.9031597839701e-12,2.31464411116392
"ogfrl1",72.2844305622854,8,1.72206693349608e-12,4.05390115724108e-12,2.32799674070531
"grwd1",72.1413284104752,8,1.83908444029157e-12,4.32409122058799e-12,0.454251651042584
"si:ch211-156j22.4",71.511695831523,8,2.45603537507577e-12,5.76764458361277e-12,1.16367042253497
"hopx",71.4460426028126,8,2.53119747384289e-12,5.93692059558285e-12,0.43281786262671
"hist1h2a10.1",70.8605305458585,8,3.31179528245684e-12,7.75837339559756e-12,1.55574797996821
"pum3",70.7468427265402,8,3.48920892179194e-12,8.16407136069765e-12,0.534835252641645
"klhl5",70.7080239132473,8,3.5518255003808e-12,8.30050856331416e-12,0.739067054363325
"col1a2",70.4670456335731,8,3.96704891159061e-12,9.25964927548026e-12,1.04764447087471
"pgfb",70.1680650249467,8,4.55002702182128e-12,1.06075599734842e-11,1.72235004274122
"CABZ01072848.1",70.1378711684737,8,4.61342075652738e-12,1.07423613751024e-11,1.09490597279993
"bves",69.9202651134466,8,5.09736697296148e-12,1.18549137803013e-11,1.10164598211712
"matn4",69.8251452833144,8,5.32451860379979e-12,1.23682793591879e-11,2.57073953544972
"foxo1b",69.7778132413802,8,5.44120304368789e-12,1.26241148835502e-11,0.849650976981578
"espl1",69.504740520453,8,6.16651174567551e-12,1.42897051029596e-11,1.25615328012445
"cep192",69.3962605222854,8,6.48070486164443e-12,1.49997586713691e-11,0.490058479085583
"hist1h2a5",69.3754337958989,8,6.54276632872097e-12,1.51252439829425e-11,1.29880133947579
"si:dkey-57a22.11",69.3712713237449,8,6.55531184889924e-12,1.51360972990152e-11,1.36913747811408
"utp3",69.2831266978483,8,6.82531808848807e-12,1.57406857351735e-11,0.546711631061517
"sema6bb",69.1971665446398,8,7.09932113096556e-12,1.63530360101572e-11,2.61100082066119
"arhgef39",68.9883187018368,8,7.81175124586753e-12,1.79726210048122e-11,0.922426824835463
"h1-10",68.7692052122543,8,8.63586979704678e-12,1.98450023464913e-11,0.534756422043061
"eya4",68.7370896026685,8,8.7637674894836e-12,2.01149329996719e-11,8.75629728583903
"pho",68.7120874696997,8,8.86457574011956e-12,2.03078978811369e-11,0.357597184187857
"zgc:173552.5",68.7110208586353,8,8.8689056099156e-12,2.03078978811369e-11,1.52055772060586
"tmem256",68.6530701089404,8,9.10727049330262e-12,2.08289650190836e-11,0.320219020889053
"ebf1b",68.5919326104353,8,9.36573041343536e-12,2.13947017027291e-11,0.905749805075409
"FQ312024.1",68.4255876634955,8,1.01062491708603e-11,2.30589921910281e-11,1.79090141957986
"FP236812.1",68.2353632597391,8,1.10250697460401e-11,2.5125690863316e-11,1.32178307057733
"chsy1",67.9183488210473,8,1.27449162334869e-11,2.9010860092282e-11,0.327665102185266
"ptprub",67.8829204879159,8,1.29529720283017e-11,2.94496816869878e-11,0.759966516026809
"slc6a9",67.7725748892203,8,1.36231026459654e-11,3.0936798470461e-11,1.46529393469974
"hist1h4l.13",67.5626678763991,8,1.49946721705874e-11,3.40114446410499e-11,1.44845337659453
"baz1a.1",67.532727783138,8,1.52011736531676e-11,3.44393217430167e-11,0.660292911820883
"ephb2b",67.4832479618025,8,1.55487844821778e-11,3.51855123023929e-11,1.37658316889829
"brip1",67.0611170039849,8,1.88553617164189e-11,4.26179805266771e-11,0.84309001380309
"pcdh9",66.8698074588282,8,2.05764294491928e-11,4.64535784286226e-11,1.42229951509954
"twistnb",66.8471534892098,8,2.07903694260381e-11,4.68816751501771e-11,0.49557702247238
"ier5l",66.6908177764149,8,2.23281393374464e-11,5.02904820591082e-11,0.700997302474086
"inpp5l",66.671061814686,8,2.25303109502306e-11,5.06866272019190e-11,0.358367178417251
"si:ch211-210g13.5",66.5766496364461,8,2.35222952227332e-11,5.28566260949063e-11,0.525367394504667
"cenpi",66.4018333815021,8,2.54753995676538e-11,5.71787780750133e-11,1.26186180065192
"auts2a",66.2864547732355,8,2.68521871404914e-11,6.01988567521715e-11,0.72391345722266
"nhsl1a",66.0625186653602,8,2.97395441606341e-11,6.65944728707346e-11,1.11955846809665
"pde4d",65.7157135855023,8,3.48335804645217e-11,7.79108389044058e-11,0.40345164098772
"efna3b",65.647523773805,8,3.59331453481104e-11,8.0277061681526e-11,1.08220497997332
"si:ch1073-153i20.5",65.1114344590608,8,4.58731941321844e-11,1.02365183202374e-10,1.39678892803898
"s1pr2",65.091944110233,8,4.62820892721538e-11,1.03158229036662e-10,0.82344331639443
"eno1a",64.8087750414294,8,5.26504395637062e-11,1.17217144894718e-10,0.897333400008848
"samd10b",64.763519864941,8,5.37462296890112e-11,1.19518720692519e-10,1.28078838155223
"ckbb",64.6878592990062,8,5.56291679387755e-11,1.23563405283363e-10,1.2104282609152
