"Gene","waldStat","df","pvalue","FDR"
"rlbp1b",0.536517593734856,2,0.764709850978196,0.999999999982023
"mgll",0.53523986497717,2,0.765198552952656,0.999999999982023
"BX000522.1",1.83860464612935,4,0.765412345638475,0.999999999982023
"tppp3",1.83376355743755,4,0.766299658617705,0.999999999982023
"zgc:113983",1.83170360087531,4,0.766677165040929,0.999999999982023
"myo1hb",0.529560330558972,2,0.767374627021302,0.999999999982023
"BX649276.1",0.526104028885168,2,0.768701912669779,0.999999999982023
"hapln1a",0.525553205366236,2,0.768913651372378,0.999999999982023
"hist1h4l.7",1.812118747362,4,0.770264421915208,0.999999999982023
"si:ch211-266k2.1",2.53602676435311,5,0.771059863723398,0.999999999982023
"c7a",0.516327749312367,2,0.772468633702316,0.999999999982023
"col1a1b",1.79784735014416,4,0.772876170817847,0.999999999982023
"pygl",2.51929718101349,5,0.773586114498197,0.999999999982023
"BX088707.3",2.51785879008453,5,0.773803132910512,0.999999999982023
"dachc",1.11324441826504,3,0.773877828792761,0.999999999982023
"espl1",2.5104458775698,5,0.774921086047527,0.999999999982023
"cenpi",2.50108906244717,5,0.776331047223636,0.999999999982023
"syt11a",1.77394931447111,4,0.77724487709693,0.999999999982023
"cgnl1",2.49332718996661,5,0.777499672614238,0.999999999982023
"lpar3",1.76195637731355,4,0.779434802594109,0.999999999982023
"selp",2.48020334125377,5,0.779473491392035,0.999999999982023
"gnl3",2.47936125080112,5,0.779600049507866,0.999999999982023
"pex5la",1.75370601010371,4,0.780940306434921,0.999999999982023
"PIEZO2",2.46863680856589,5,0.781210844471026,0.999999999982023
"pot1",2.46616202324438,5,0.781582291190777,0.999999999982023
"crygm2d13",0.486665529822743,2,0.784010579148136,0.999999999982023
"gask1a",2.43583405458483,5,0.786126048956952,0.999999999982023
"dachd",2.43553703952285,5,0.786170470814642,0.999999999982023
"cxcl12b",2.43169503979802,5,0.786744945844772,0.999999999982023
"CT573204.1",0.477621764791047,2,0.78756381047099,0.999999999982023
"lmo1",0.476572354513249,2,0.787977157682775,0.999999999982023
"si:ch211-126c2.4",2.41930497935049,5,0.788595802790049,0.999999999982023
"FP102018.1",0.474789300955359,2,0.788679973663128,0.999999999982023
"gfra4b",2.4065511105754,5,0.79049813310921,0.999999999982023
"arhgap12b",2.40317800646076,5,0.791000758861958,0.999999999982023
"BX842669.1",1.03525445538366,3,0.792722278992573,0.999999999982023
"npr1b",2.38831521953708,5,0.793212934671301,0.999999999982023
"rdh5",0.462226371174482,2,0.793649631251761,0.999999999982023
"CR936977.2",2.38411710311008,5,0.793837025254351,0.999999999982023
"ppan",2.3837818643305,5,0.793886847188249,0.999999999982023
"si:dkey-172j4.3",2.37910536579946,5,0.794581625190862,0.999999999982023
"BX548018.1",0.456737737463789,2,0.795830648644621,0.999999999982023
"CRACD",2.36333960621368,5,0.796920767403702,0.999999999982023
"zbtb20",1.66572177026981,4,0.796934478454147,0.999999999982023
"f13a1b",1.65456267458024,4,0.798953859187089,0.999999999982023
"ablim1a",1.65386330621826,4,0.799080341450145,0.999999999982023
"calcoco1b",1.65357948659044,4,0.799131668197265,0.999999999982023
"rnd3b",2.34083484638718,5,0.800251131883339,0.999999999982023
"rab11fip5a",1.6425218153854,4,0.801130166550878,0.999999999982023
"itgb3a",0.44243252276856,2,0.801543318677502,0.999999999982023
"knl1",2.32925731288834,5,0.8019603544124,0.999999999982023
"ftsj3",2.32646411452326,5,0.8023722977746,0.999999999982023
"CT025912.2",0.439070827933053,2,0.802891723608927,0.999999999982023
"si:ch211-222n4.2",2.31922182529327,5,0.803439619297782,0.999999999982023
"zgc:195170",2.31701540351947,5,0.803764562714927,0.999999999982023
"CR854927.3",0.986762375122486,3,0.804455027497491,0.999999999982023
"tlx2",1.62323120223956,4,0.804610832241852,0.999999999982023
"hbegfb",2.31040930195935,5,0.804736820988294,0.999999999982023
"ccn5",2.30392854723305,5,0.805689700355527,0.999999999982023
"racgap1",2.30256191891286,5,0.805890519976215,0.999999999982023
"GNAZ",2.30185177568167,5,0.805994855789947,0.999999999982023
"lamb2",2.2943333539711,5,0.807098787078771,0.999999999982023
"creld1a",2.29094840759703,5,0.807595383923894,0.999999999982023
"ikzf1",0.959820215462639,3,0.810972953724194,0.999999999982023
"akt3a",2.26400457795771,5,0.811538847050327,0.999999999982023
"ablim2",2.26194671917813,5,0.811839333755161,0.999999999982023
"si:dkey-225f5.4",2.26100923667209,5,0.811976190693559,0.999999999982023
"pds5b",2.25460155190026,5,0.812911043633997,0.999999999982023
"BX248113.1",2.25328290568036,5,0.81310330584445,0.999999999982023
"plcd4a",0.412230580659524,2,0.813739254607655,0.999999999982023
"hist1h4l.8",2.2476654816648,5,0.813921869877597,0.999999999982023
"dub",1.56234063846329,4,0.815544175739307,0.999999999982023
"serpind1",0.40743863218533,2,0.8156912904774,0.999999999982023
"osr2",1.55905161025495,4,0.816132240323303,0.999999999982023
"si:dkey-185m8.2",0.403716691834581,2,0.817210680972992,0.999999999982023
"si:ch211-197h24.8",2.22402902363789,5,0.817357636081164,0.999999999982023
"dct",0.401227385267006,2,0.818228458189097,0.999999999982023
"si:ch73-315f9.2",1.54500806288472,4,0.818640061088068,0.999999999982023
"si:ch73-233f7.1",0.400077505477953,2,0.818699025633582,0.999999999982023
"hoxa2b",1.54452377721373,4,0.818726450923869,0.999999999982023
"CR376857.2",0.397397676404993,2,0.81979674762162,0.999999999982023
"XKR4",2.20124834676978,5,0.820655632814213,0.999999999982023
"CU062632.1",2.19971274083085,5,0.820877460936465,0.999999999982023
"lbx2",2.19701719893548,5,0.821266699324873,0.999999999982023
"slc1a5",2.19373411386401,5,0.821740520420827,0.999999999982023
"CABZ01066694.1",2.18592778245475,5,0.822865994828638,0.999999999982023
"mogat2",0.387332432489231,2,0.823932873784642,0.999999999982023
"fstb",2.17575044607055,5,0.824330849904771,0.999999999982023
"map2",2.17466146311095,5,0.824487424209788,0.999999999982023
"rbfox3a",2.17009090998353,5,0.82514422629224,0.999999999982023
"ptx4",0.383874973707138,2,0.825358462633442,0.999999999982023
"sema3c",0.381472637045025,2,0.826350452734803,0.999999999982023
"cdca8",2.15287535869158,5,0.827612969416387,0.999999999982023
"tpbga",2.14858913269109,5,0.828226332635024,0.999999999982023
"spp1",2.14303357040853,5,0.829020563874377,0.999999999982023
"ugt5c1",0.372558604334601,2,0.830041730149084,0.999999999982023
"mlsl",0.370134175283299,2,0.831048528896013,0.999999999982023
"ckap5",2.11731087761487,5,0.832686313832385,0.999999999982023
"aldh1a2",2.1167992212044,5,0.832759033652026,0.999999999982023
"RNF224",2.11633023968965,5,0.832825681430182,0.999999999982023
"pxdn",2.10746470008338,5,0.834084346285925,0.999999999982023
"hist1h4l.9",2.10607117075476,5,0.834281975489063,0.999999999982023
"myl4",1.45579046074271,4,0.834442708101244,0.999999999982023
"ntn1a",2.10492576004394,5,0.834444372957655,0.999999999982023
"znf536",0.356488376704427,2,0.836738076848029,0.999999999982023
"syt5b",0.356266079578113,2,0.836831084251733,0.999999999982023
"cita",2.08751558023919,5,0.836907900452305,0.999999999982023
"cryba1b",1.43917597121721,4,0.83735826390866,0.999999999982023
"eva1a",2.07970148232984,5,0.838010560598477,0.999999999982023
"camk2d1",1.43413024406811,4,0.838241852751445,0.999999999982023
"si:ch211-214p13.9",2.07224170400647,5,0.839061445224473,0.999999999982023
"CR589876.1",2.07192001399833,5,0.839106723490735,0.999999999982023
"ca6",0.348657482864943,2,0.840020702653452,0.999999999982023
"ca16b",2.06277826426963,5,0.840392067165015,0.999999999982023
"nedd9",2.04950924299783,5,0.842252958475136,0.999999999982023
"crybb1l1",0.343309799823609,2,0.842269790398551,0.999999999982023
"cabp5a",1.41013417871028,4,0.842431748433658,0.999999999982023
"slco1d1",2.04392375947252,5,0.843034581078376,0.999999999982023
"aopep",2.03505228338925,5,0.844273939162955,0.999999999982023
"gp1bb",0.819628068561029,3,0.844766726886855,0.999999999982023
"efcab11",2.03074161686382,5,0.844875207338428,0.999999999982023
"tacc3",2.02910433788038,5,0.845103419428651,0.999999999982023
"epha3",2.02767023071876,5,0.84530323899904,0.999999999982023
"csf1rb",2.02745268009972,5,0.845333545151116,0.999999999982023
"aspn",0.334133470336923,2,0.846143141947842,0.999999999982023
"zgc:173552.5",2.02035446773129,5,0.846321500160965,0.999999999982023
"fam83d",2.02021042276142,5,0.846341531329473,0.999999999982023
"FP102806.1",1.38631028649838,4,0.846570830617309,0.999999999982023
"pdgfbb",2.01272607981613,5,0.847381352708603,0.999999999982023
"CABZ01072077.1",2.01090376923805,5,0.847634243588132,0.999999999982023
"quo",2.00997034718926,5,0.847763735225598,0.999999999982023
"fbln7",0.32911138535814,2,0.848270513171331,0.999999999982023
"CR762400.1",2.00132420435654,5,0.848961776720081,0.999999999982023
"hist1h4l.17",1.36138257127953,4,0.85087836087985,0.999999999982023
"cadm1b",1.35392229314324,4,0.85216267914818,0.999999999982023
"nolc1",1.97601440068535,5,0.852453853170915,0.999999999982023
"specc1",0.318733562862375,2,0.852683553112987,0.999999999982023
"zgc:163061.1",1.97315472996758,5,0.852846989165897,0.999999999982023
"ncam1a",1.96913366568199,5,0.853399293948931,0.999999999982023
"nbeaa",1.96707965323817,5,0.853681194465979,0.999999999982023
"si:dkey-28k24.2.1",1.96560632620824,5,0.853883305913021,0.999999999982023
"sema4ba",1.96427571404572,5,0.854065772373314,0.999999999982023
"hs6st1a",1.95989566990597,5,0.854665953934559,0.999999999982023
"dgkg",1.95712995243169,5,0.855044571320065,0.999999999982023
"zgc:194398",1.95365649818485,5,0.855519680300078,0.999999999982023
"CABZ01069040.1",0.773725856522973,3,0.855740581057233,0.999999999982023
"cmya5",1.3295183588278,4,0.856347777323064,0.999999999982023
"mmp17b",0.310106661809964,2,0.856369505305038,0.999999999982023
"brsk2b",0.309575912151233,2,0.856596794373447,0.999999999982023
"klf7a",1.94299890905712,5,0.856974690860428,0.999999999982023
"lcp2a",1.3212833962714,4,0.85775428183115,0.999999999982023
"ADGRL3",1.93619495698513,5,0.85790139029048,0.999999999982023
"tnks1bp1",1.90371726956887,5,0.862300769837662,0.999999999982023
"si:dkey-23a13.22",1.8893339039553,5,0.864236125768211,0.999999999982023
"igsf21a",1.88689113251031,5,0.864564005818603,0.999999999982023
"pcdh11",1.88620989723697,5,0.864655402274184,0.999999999982023
"FO834823.1",0.29077705782749,2,0.864686272219976,0.999999999982023
"si:dkey-178k16.1",0.289181017393712,2,0.865376584751518,0.999999999982023
"AL929216.1",0.288978377573492,2,0.865464269071305,0.999999999982023
"mrap2a",0.288423828796264,2,0.865704273419371,0.999999999982023
"BX322792.1",0.284920441634611,2,0.867222050990528,0.999999999982023
"ank2b",1.26484443283285,4,0.867311326141847,0.999999999982023
"CT955962.3",0.280931789539898,2,0.868953300279623,0.999999999982023
"cyp1c2",1.85321916310539,5,0.86905926469172,0.999999999982023
"gria4a",1.84891037634084,5,0.869631167874708,0.999999999982023
"tiam1a",1.84643745609941,5,0.869959051389071,0.999999999982023
"si:ch1073-303k11.2",0.278109432305211,2,0.87018041423129,0.999999999982023
"msi2a",1.84446415809724,5,0.8702205085985,0.999999999982023
"CR385041.2",0.712069514172348,3,0.870361472673609,0.999999999982023
"trhde.2.1",1.83647227722697,5,0.871277757647712,0.999999999982023
"sorcs3b",0.70702263510989,3,0.871550924489752,0.999999999982023
"mafaa",1.83242525356724,5,0.871812121835062,0.999999999982023
"gnao1a",1.83089316955764,5,0.872014236880571,0.999999999982023
"si:dkey-23i12.7",0.272478437059516,2,0.872633857329904,0.999999999982023
"col4a6",1.82420142494136,5,0.872895862036239,0.999999999982023
"erbb4b",1.23000620853121,4,0.873134013773387,0.999999999982023
"arhgap11a",1.81317999167853,5,0.874343769223456,0.999999999982023
"igdcc3",1.80796053360873,5,0.875027644320409,0.999999999982023
"abhd15a",1.80520231065348,5,0.875388563756258,0.999999999982023
"si:dkey-14d8.20",0.688336932116031,3,0.875943731693828,0.999999999982023
"CR352265.3",1.79767388683157,5,0.876371995478439,0.999999999982023
"cadpsa",1.79182669745583,5,0.877134103841515,0.999999999982023
"kif2c",1.78397325536242,5,0.878155338963445,0.999999999982023
"myb",0.259676518194461,2,0.878237466354436,0.999999999982023
"micu3b",1.19634322201591,4,0.878700314723442,0.999999999982023
"TENM2.1",0.254086572334932,2,0.880695549837012,0.999999999982023
"CR556696.1",1.76221553231434,5,0.880970313191298,0.999999999982023
"si:ch211-254n4.3",1.75958540550265,5,0.881309151878007,0.999999999982023
"si:ch211-210g13.5",1.74932518735481,5,0.882627964365603,0.999999999982023
"ca2",1.74822766831966,5,0.882768750642515,0.999999999982023
"six4a",1.74764695081795,5,0.882843220879939,0.999999999982023
"CU633785.1",0.248700276866064,2,0.883070589792997,0.999999999982023
"wu:fj16a03",0.248115218720039,2,0.883328951401333,0.999999999982023
"lrp2bp",1.72713579196789,5,0.885463532717908,0.999999999982023
"ptx3a",0.64684451841235,3,0.885629529559648,0.999999999982023
"slc4a7",1.72376451138149,5,0.885892338389495,0.999999999982023
"si:dkey-189h5.6",1.71297371149319,5,0.887261255800293,0.999999999982023
"ccna2",1.70668118186683,5,0.888056971502408,0.999999999982023
"efnb1",1.70335387050655,5,0.888476958262015,0.999999999982023
"lrrc38b",1.13585243534112,4,0.888542897354322,0.999999999982023
"si:dkey-23a13.17",1.70208673256594,5,0.888636761895848,0.999999999982023
"slco3a1",1.69847920205042,5,0.88909129842143,0.999999999982023
"hey2",1.69064398048077,5,0.890076344035121,0.999999999982023
"nes",1.67881874452712,5,0.89155735712964,0.999999999982023
"prkcda",1.67751276196746,5,0.891720500486712,0.999999999982023
"emilin1a",0.228736701318085,2,0.891929352600656,0.999999999982023
"fgfrl1a",1.67151957892804,5,0.892468090617318,0.999999999982023
"neo1a",1.66629744860797,5,0.893118050041881,0.999999999982023
"havcr1",0.611552762482583,3,0.893782614354799,0.999999999982023
"pcnt",1.65697189717204,5,0.894275351945304,0.999999999982023
"plxna3",1.09836808788358,4,0.894531040717242,0.999999999982023
"CABZ01102039.1",0.221321856009061,2,0.895242249047741,0.999999999982023
"nptx1l",1.64697095828227,5,0.895511617163712,0.999999999982023
"ube2s",1.63237371900247,5,0.897306943208571,0.999999999982023
"cavin1b",1.62584906245463,5,0.898105885286048,0.999999999982023
"myo1g",1.62391708452551,5,0.898342033813188,0.999999999982023
"mmp25a",0.213660967083978,2,0.898678000790493,0.999999999982023
"ttn.2",1.61937958488306,5,0.898895898694211,0.999999999982023
"FP102192.1",0.584144016160925,3,0.900052450044236,0.999999999982023
"dph1",1.60832388349386,5,0.9002409109564,0.999999999982023
"cdkn1ca",0.580033783850981,3,0.900987579383846,0.999999999982023
"FP016248.1",1.59568259224196,5,0.901770953864238,0.999999999982023
"atrx",1.5953237654536,5,0.901814261159977,0.999999999982023
"pnp5b",1.5922236301137,5,0.902188135636484,0.999999999982023
"tafa5a",0.20453173856538,2,0.902789495762886,0.999999999982023
"si:ch73-139e5.4",0.203687770730274,2,0.903170538802397,0.999999999982023
"zgc:173552",1.5810335025616,5,0.90353338822273,0.999999999982023
"dspb",1.57403754039873,5,0.904371008425916,0.999999999982023
"uspl1",0.200270073630778,2,0.904715239922041,0.999999999982023
"dmrt1",1.03283990853233,4,0.904776171012578,0.999999999982023
"ect2",1.55954283510941,5,0.906097994243565,0.999999999982023
"tenm3",1.55709254596363,5,0.906388801820532,0.999999999982023
"zeb2b",1.55639637985125,5,0.90647136471619,0.999999999982023
"enah",1.55151215001686,5,0.907049867158033,0.999999999982023
"ntm",0.19252321635529,2,0.908226385537407,0.999999999982023
"apoa4a",1.00984657048765,4,0.908299270519027,0.999999999982023
"pdlim3b",1.53979815585745,5,0.908431927362858,0.999999999982023
"iqgap3",1.53584522473815,5,0.908896585105759,0.999999999982023
"si:ch73-81k8.2",0.539380098359987,3,0.910158404231249,0.999999999982023
"nkx2.3",1.52420322686271,5,0.910259981819902,0.999999999982023
"EML5",0.186929471781578,2,0.910770134357392,0.999999999982023
"si:dkey-10f21.4",0.987047934020546,4,0.911753545232395,0.999999999982023
"cadm4",0.982933126504565,4,0.912372748697221,0.999999999982023
"rbp1.1",1.49997586816306,5,0.913072599335354,0.999999999982023
"myt1a",0.971689477429906,4,0.914057974075152,0.999999999982023
"zhx2b",0.178330530590981,2,0.914694393843133,0.999999999982023
"si:ch73-36p18.1",1.47594611600908,5,0.91582882273766,0.999999999982023
"slc29a1b",1.46940412423305,5,0.916573334499307,0.999999999982023
"CT009597.1",0.949603451293872,4,0.917339021199268,0.999999999982023
"rgs12a",1.45397232872628,5,0.918319494342011,0.999999999982023
"raver1",1.44557489580411,5,0.919263709036382,0.999999999982023
"myo16",0.165792114214106,2,0.920446816152861,0.999999999982023
"AL844518.1",0.165044190406037,2,0.920791092565911,0.999999999982023
"dab1a",1.41856457065866,5,0.922271787645484,0.999999999982023
"ccdc141",1.41378039613421,5,0.922799931128238,0.999999999982023
"npr3",1.40898885015981,5,0.923327469536772,0.999999999982023
"pappaa",1.40786580167408,5,0.923450908670036,0.999999999982023
"si:dkey-238i5.2",1.4060758379191,5,0.923647489347186,0.999999999982023
"pcbp4",1.39508820330821,5,0.924849815684271,0.999999999982023
"dlgap5",1.3912266516647,5,0.925270571899704,0.999999999982023
"CT573344.1",0.155140732092668,2,0.925361908046776,0.999999999982023
"arhgef10lb",0.154219992238797,2,0.925788014916642,0.999999999982023
"loxl2a",1.38541489568133,5,0.925902053382973,0.999999999982023
"guca1c",0.152974683982427,2,0.926364640146363,0.999999999982023
"csrp1b",1.38067122485098,5,0.92641589910376,0.999999999982023
"fgf10b",1.37247319528808,5,0.927300561140238,0.999999999982023
"CABZ01050238.1",1.37056670385199,5,0.927505679748543,0.999999999982023
"si:dkey-163f12.11",0.460147653587039,3,0.927555389424167,0.999999999982023
"cacna1aa",0.878755126849473,4,0.927588760057178,0.999999999982023
"caskin1",1.36221607324116,5,0.928401378720409,0.999999999982023
"itgae.2",0.148200312014483,2,0.928578686450096,0.999999999982023
"nusap1",1.3582954385702,5,0.928820365323545,0.999999999982023
"BX908750.1",0.454004602821757,3,0.928873750057754,0.999999999982023
"ca10a",1.35760544296604,5,0.928894000582796,0.999999999982023
"si:dkey-33c12.3",0.147402218779508,2,0.928949306576431,0.999999999982023
"si:ch211-136m16.8",1.35566453123785,5,0.929100966837267,0.999999999982023
"hmmr",1.35309499729345,5,0.929374590701743,0.999999999982023
"tmsb",1.34902705284901,5,0.929806902376945,0.999999999982023
"laptm5",0.145146102093803,2,0.929997806865365,0.999999999982023
"tspan18a",1.34633990723824,5,0.930091883478409,0.999999999982023
"nrg1",1.33561772076925,5,0.931224321005447,0.999999999982023
"zgc:112234.1",1.3292013411942,5,0.931898392657762,0.999999999982023
"gpr22b",0.844475151352972,4,0.932388051438309,0.999999999982023
"hist1h2a5",1.32283541251561,5,0.932564483294227,0.999999999982023
"CABZ01087025.3",1.32131891826663,5,0.932722764502694,0.999999999982023
"dnase1l4.1",0.841346597264654,4,0.932820594546292,0.999999999982023
"vwf",1.31241890167468,5,0.933648609617168,0.999999999982023
"si:dkey-25o16.4",1.31143202782175,5,0.933750946737795,0.999999999982023
"arhgef4",1.3074118498596,5,0.934167160095415,0.999999999982023
"galnt18b",0.428969557220561,3,0.934195141298647,0.999999999982023
"phlda2",1.30086318695853,5,0.93484283269879,0.999999999982023
"chrnb1l",0.424636802069626,3,0.935107379224833,0.999999999982023
"rasl10a",1.27767387328546,5,0.937212166101794,0.999999999982023
"shisa3",1.27746845098521,5,0.937232991484734,0.999999999982023
"btbd11a",1.27614523285738,5,0.937367068075151,0.999999999982023
"zgc:113625",0.800526491435193,4,0.938377466964927,0.999999999982023
"arrdc1b",1.26443571539626,5,0.938548316231473,0.999999999982023
"dock9b",1.26335238005539,5,0.938657125680138,0.999999999982023
"cdaa",0.795114273922473,4,0.93910186181079,0.999999999982023
"BX511025.1",1.24870964979956,5,0.940119861611899,0.999999999982023
"hs2st1b",1.2478994197504,5,0.940200364616196,0.999999999982023
"foxd5",0.122151887816641,2,0.940751792695162,0.999999999982023
"pcdh15b",0.12137212739952,2,0.941118644709825,0.999999999982023
"gata5",1.23343538466684,5,0.941629758915153,0.999999999982023
"cdh7a",0.391983325914472,3,0.941893527962297,0.999999999982023
"plod2",1.22877810295334,5,0.942086882118742,0.999999999982023
"si:dkeyp-41f9.4",0.391017658484039,3,0.942091721965325,0.999999999982023
"vgll4l",0.119246104125757,2,0.942119596698387,0.999999999982023
"sema3gb",1.22778528704751,5,0.9421841314262,0.999999999982023
"kremen1",0.763804766279782,4,0.943233611515306,0.999999999982023
"kif14",1.20599963936986,5,0.944300487107826,0.999999999982023
"hist1h2a11.4",1.1933032229736,5,0.945518214812294,0.999999999982023
"arhgap45b",0.111921523133272,2,0.945576238092685,0.999999999982023
"olfml2a",1.18241092099273,5,0.946553628368874,0.999999999982023
"eif3s10",1.16065682435432,5,0.948595660856733,0.999999999982023
"mpp3a",1.15744067494918,5,0.948894607204349,0.999999999982023
"pitx3",0.356907384233547,3,0.948993227453602,0.999999999982023
"cyp27c1",0.716496974887137,4,0.949279033510344,0.999999999982023
"samd11",1.13713194490361,5,0.950764624393993,0.999999999982023
"rdh8a",1.13557526056165,5,0.950906694772298,0.999999999982023
"vegfc",1.12254446376758,5,0.952088814584647,0.999999999982023
"hist2h2l",0.679308367366058,4,0.953855892613328,0.999999999982023
"TCERG1L",0.677454967868153,4,0.954079803066718,0.999999999982023
"si:ch1073-159d7.7",1.09731343530628,5,0.954341200738512,0.999999999982023
"zfhx3",1.09559354041635,5,0.95449297011893,0.999999999982023
"adgrl1a",0.0926815455853747,2,0.954716565320474,0.999999999982023
"chrm3a",0.0910250815548545,2,0.955507619688429,0.999999999982023
"nrxn3a",0.659718876331174,4,0.956201908274285,0.999999999982023
"negr1",0.643396778020544,4,0.958121367036103,0.999999999982023
"cdkn2d",0.306970966697966,3,0.958712142412755,0.999999999982023
"cyp2p7",0.636820434974957,4,0.958885518219232,0.999999999982023
"CR954285.2",1.02964789161769,5,0.960139193800587,0.999999999982023
"pde3a",1.02550139701566,5,0.960482795125874,0.999999999982023
"egr4",0.0802257211363139,2,0.960681010029143,0.999999999982023
"itga2.2",0.295607378373793,3,0.960852485910914,0.999999999982023
"sema6bb",0.618720856580464,4,0.960960827589958,0.999999999982023
"tlx1",0.0769678089642491,2,0.962247192482063,0.999999999982023
"si:ch73-380l3.2.1",0.599000615329272,4,0.963174676474225,0.999999999982023
"CU639469.1",0.982861203175377,5,0.963936255904148,0.999999999982023
"BX248108.1",0.278502361558198,3,0.964019564879497,0.999999999982023
"igf1ra",0.981210816210066,5,0.964066969054201,0.999999999982023
"tbx20",0.97625874332622,5,0.964457849182721,0.999999999982023
"si:dkey-68o6.5",0.975615676285007,5,0.964508461451014,0.999999999982023
"immp2l",0.966521817761793,5,0.965220570203277,0.999999999982023
"tspan9a",0.957609274417478,5,0.965911902526488,0.999999999982023
"rundc3aa",0.259277957721393,3,0.96749594892791,0.999999999982023
"slc38a2",0.904819146107879,5,0.969871766971866,0.999999999982023
"CR855379.1",0.891457041815518,5,0.970837036397862,0.999999999982023
"si:ch211-150g13.3",0.0584467663004545,2,0.971199490631641,0.999999999982023
"bmp1a",0.881888902333609,5,0.971518938637408,0.999999999982023
"ccdc136b.1",0.0577234577144171,2,0.971550792617913,0.999999999982023
"mctp1a",0.876198862192545,5,0.971920764362118,0.999999999982023
"xirp1",0.0555319736379847,2,0.972615945123262,0.999999999982023
"tmtc1",0.220444822574759,3,0.974223215011505,0.999999999982023
"mavs",0.491657273360872,4,0.974308045825402,0.999999999982023
"rad51c",0.839444568727431,5,0.974449521416454,0.999999999982023
"rcn3",0.835818157510197,5,0.974692717067258,0.999999999982023
"fmnl1a",0.829040619879575,5,0.975144179606546,0.999999999982023
"rgs13",0.827842776140881,5,0.975223555396829,0.999999999982023
"limk1a",0.82642679835468,5,0.975317225204231,0.999999999982023
"znf367",0.824582134630736,5,0.975438992066035,0.999999999982023
"CU075735.2",0.206586204497784,3,0.976519120844453,0.999999999982023
"si:dkey-79d12.5",0.803530746019364,5,0.976807595195277,0.999999999982023
"fam161a",0.204062568279485,3,0.976930811040604,0.999999999982023
"BX537130.1",0.0455151823002633,2,0.977499409563282,0.999999999982023
"grk1a",0.451842921618765,4,0.978016550120006,0.999999999982023
"noc2l",0.780828232878086,5,0.978240028352771,0.999999999982023
"si:ch73-95l15.5",0.0415121718765997,2,0.979457838975631,0.999999999982023
"pbx1b",0.760262413940389,5,0.97949839440597,0.999999999982023
"paqr5a",0.0413560111010237,2,0.979534318409253,0.999999999982023
"phldb1a",0.0391758136377683,2,0.980602689736654,0.999999999982023
"kcnab2a",0.718979660571834,5,0.981910810023744,0.999999999982023
"si:dkey-71h2.2",0.401210556383478,4,0.98237767179345,0.999999999982023
"mpz",0.685914492504285,5,0.983732767711981,0.999999999982023
"cpne5b",0.383394016753734,4,0.98381376835053,0.999999999982023
"CR628324.1",0.0324915562498707,2,0.983885472809463,0.999999999982023
"slc6a9",0.675901931523266,5,0.98426500940927,0.999999999982023
"cd28l",0.155511250542789,3,0.984429934016957,0.999999999982023
"zfhx4",0.369035962656497,4,0.984932610088035,0.999999999982023
"pla2g4aa",0.366890880071305,4,0.985096777225992,0.999999999982023
"tshz3b",0.633912391077402,5,0.986397950962991,0.999999999982023
"si:dkey-161j23.7",0.0266898287327648,2,0.986743734229227,0.999999999982023
"gpc4",0.623543050934626,5,0.986899954632355,0.999999999982023
"si:dkey-262k9.2",0.136300914565427,3,0.987150748318374,0.999999999982023
"rasgrp2",0.131651042479002,3,0.987785735874598,0.999999999982023
"rbfox1",0.321593056082872,4,0.988377967232728,0.999999999982023
"myh11a",0.316137716795709,4,0.988748756248141,0.999999999982023
"cav1",0.580820034897434,5,0.988864554537214,0.999999999982023
"ankrd13b",0.577876978562457,5,0.988993733941686,0.999999999982023
"SRCIN1",0.119792304059464,3,0.989360820022994,0.999999999982023
"FQ312024.1",0.302117178380084,4,0.989677092859034,0.999999999982023
"mylka",0.557076422037104,5,0.989884080973783,0.999999999982023
"has2",0.545687631987858,5,0.990354748475313,0.999999999982023
"shtn1",0.534100206709989,5,0.99082141005372,0.999999999982023
"rnf24",0.512798085461362,5,0.991647179611615,0.999999999982023
"crygmx",0.266626177596634,4,0.991865457090163,0.999999999982023
"si:ch211-113a14.19.4",0.500623810552893,5,0.992100434011101,0.999999999982023
"si:ch211-263k4.2",0.499149404160948,5,0.992154405485302,0.999999999982023
"mcf2a",0.478216337803795,5,0.992899221053881,0.999999999982023
"lrrfip1b",0.470023686584669,5,0.993179824091843,0.999999999982023
"grna",0.01266125743544,2,0.993689367493813,0.999999999982023
"klhdc8b",0.0123145684526267,2,0.993861633002044,0.999999999982023
"rab44",0.0120427314546739,2,0.993996726364027,0.999999999982023
"gpr143",0.435355830121063,5,0.994299595693105,0.999999999982023
"BX649313.1",0.0101408536599295,2,0.99494240608554,0.999999999982023
"plxnc1",0.394594563050484,5,0.995477171244884,0.999999999982023
"sostdc1a",0.371355530031775,5,0.996081975374312,0.999999999982023
"FRMD1",0.354043050672986,5,0.996501462692857,0.999999999982023
"lnx1",0.281713532438017,5,0.997972925710893,0.999999999982023
"creb5a",0.280462752373513,5,0.997994463254019,0.999999999982023
"TENM2",0.127913612857543,4,0.99803991169195,0.999999999982023
"slc6a4a",0.261938819533379,5,0.998298270726184,0.999999999982023
"CR377229.1",0.235698135534346,5,0.998680775287922,0.999999999982023
"cenpl",0.183541048398228,5,0.999280887249553,0.999999999982023
"foxg1d",0.000629084465255369,2,0.999685507230594,0.999999999982023
"gdf7",0.0479762773472445,4,0.999716844646112,0.999999999982023
