"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"pfn1",54.8291855904503,8,4.76557282524936e-09,2.10052796705206e-08,0.770796395339656
"bcl2a",54.5371482656154,8,5.43043787715192e-09,2.38700566028656e-08,1.48074990902452
"cep192",54.5031755461627,8,5.51354373268254e-09,2.41689588281974e-08,0.693370316751772
"sat1a.1",54.3711134621194,8,5.84880188725379e-09,2.55685328404537e-08,1.61317096382887
"bcl11aa",53.9763024900226,8,6.97695234919138e-09,3.04172309501532e-08,0.915887849156807
"spns2",53.9209655693619,8,7.15149406360638e-09,3.10934524504625e-08,1.02575953964347
"meis1b",53.8613710256089,8,7.34432736848589e-09,3.18453219229741e-08,0.973353253412459
"cdca7a",53.8119250676146,8,7.50824391548832e-09,3.24680817967063e-08,0.650542656876728
"e2f8",53.7744318480402,8,7.6349587763147e-09,3.2927045935589e-08,1.22791804312028
"jam2a",53.6418877558168,8,8.10021660857529e-09,3.48396413272056e-08,1.39710646470174
"arvcfb",53.6282273557199,8,8.1497426585031e-09,3.49586816450535e-08,1.03031421579945
"dnmt1",53.6036618348668,8,8.23956503026579e-09,3.52494760653082e-08,0.873931942430758
"prim2",53.5946957583646,8,8.27259383218149e-09,3.5296400350641e-08,0.812621954542113
"si:dkey-71h2.2",53.5660235489104,8,8.37910185680357e-09,3.56557525821429e-08,2.97326181393391
"zgc:194627",53.2765146290939,8,9.53401479986127e-09,4.04626622805783e-08,1.18153758528455
"fam102aa",53.1784671442402,8,9.96000981690059e-09,4.21587717117485e-08,0.530610829633772
"fabp11a",53.0025115640202,8,1.07725377507251e-08,4.54777319291823e-08,1.4538951554597
"zgc:171759.4",52.9775024430971,8,1.08932572961962e-08,4.58663465102997e-08,1.53349141508204
"tns1b",52.8435803094414,8,1.15629770203185e-08,4.85584336811276e-08,0.384064634358421
"net1",52.7471013564994,8,1.207069022513e-08,5.05068822274329e-08,1.07970755293458
"arhgef12b",52.743496405536,8,1.20900849331917e-08,5.05068822274329e-08,0.261037902478647
"tmem198b",52.6871887596681,8,1.23970770316006e-08,5.16544876316694e-08,0.453870476008248
"CR762436.2",52.657769224299,8,1.25605460477018e-08,5.21600098749063e-08,1.56297255233056
"cxadr",52.6536504492482,8,1.25836023823211e-08,5.21600098749063e-08,1.43939739938308
"meox2a",52.4264595409385,8,1.3922802577504e-08,5.75619744806367e-08,1.26622085762232
"ogna",52.234012769714,8,1.51674939274926e-08,6.25463667113097e-08,0.945736052866134
"dnajc9",52.2141474007863,8,1.53021184612356e-08,6.29393047248766e-08,0.870485330294391
"neurl1aa",52.0730709282222,8,1.62929866265316e-08,6.68430220575654e-08,1.2478992549852
"nop58",52.0103581868124,8,1.67537080875135e-08,6.85573732481372e-08,0.512604859096061
"fgfrl1a",51.9718754250283,8,1.7042816047308e-08,6.95390321520177e-08,1.26443614129958
"lrmda",51.9669040243524,8,1.70805247723393e-08,6.95390321520177e-08,0.464331830401244
"prex1",51.452295219199,8,2.14683867350018e-08,8.71812659289415e-08,0.278969492835655
"sept12",51.1052656250376,8,2.50434593063176e-08,1.01441860481286e-07,0.581508684073664
"tshz3b",50.968914302423,8,2.66049797748025e-08,1.0749486777698e-07,0.645565928438975
"haus4",50.8936265720974,8,2.75082994161124e-08,1.1086468278534e-07,1.28095816561905
"unga",50.6867197989967,8,3.0150989815958e-08,1.21210009310384e-07,1.45735700400796
"aplnrb",50.603345599798,8,3.12859123052789e-08,1.25457292452246e-07,1.01765747253861
"nectin1b",50.5445326136188,8,3.21119560942051e-08,1.28447824376821e-07,1.84699435284973
"ube2t",50.3242510412296,8,3.54032571037166e-08,1.41259878718071e-07,1.61800642603405
"hist1h2a10.1",50.2662685720378,8,3.63240065803794e-08,1.44573160518923e-07,1.34498116862333
"zfp36l2",50.2125928721617,8,3.71975749091646e-08,1.47682679540108e-07,0.440163933111556
"iqgap3",50.1992398009296,8,3.74181208240287e-08,1.48190577520906e-07,1.68029941924157
"CU459186.5",50.1606481766556,8,3.80628556451157e-08,1.50371775388111e-07,1.2658204472
"zgc:162730",50.152711438711,8,3.81968149332224e-08,1.50529319933881e-07,0.798426980492438
"gria4b",50.0095910294706,8,4.06945178665907e-08,1.5997844861559e-07,5.13562597788221
"bahcc1a",49.9897903585485,8,4.10526284078117e-08,1.60990699638477e-07,0.622204646074096
"nhsl1b",49.88974710422,8,4.29104670685021e-08,1.67841683749224e-07,0.366685650017251
"akap13",49.8845394769742,8,4.30094314607388e-08,1.67841683749224e-07,0.559224437710849
"pcnx1",49.8187261402108,8,4.42798633315533e-08,1.72379030001181e-07,0.408178571984051
"spc24",49.6193469656942,8,4.83608317836115e-08,1.87809055470336e-07,1.0858159963634
"afap1l1a",49.566663028703,8,4.95002776546016e-08,1.91768630138893e-07,0.96494659077948
"smurf2",49.4828923359259,8,5.13672763213791e-08,1.98520874671996e-07,0.890747030957009
"prdx1",49.3321424521349,8,5.49051115683596e-08,2.11682357853917e-07,0.462046944442233
"enpp1",48.6183370520302,8,7.52362606659673e-08,2.89370233330644e-07,0.589353599009324
"klf2b",48.5370720775455,8,7.79806860196075e-08,2.99206469139981e-07,0.680202697201254
"erfl3",48.4949473306243,8,7.94422229111191e-08,3.04085063774619e-07,0.319715653269839
"itpr1a",48.390959680226,8,8.31677350321414e-08,3.17385376393174e-07,0.947906470440894
"arhgap36",48.3869813829434,8,8.33136613032082e-08,3.17385376393174e-07,1.61153006696421
"tyms",48.2076273957929,8,9.01636987293841e-08,3.42664888282695e-07,1.30921708679764
"grb10a",48.1325386578306,8,9.31951776861339e-08,3.53346645255484e-07,0.722667661420072
"robo1",48.0400570128855,8,9.70683861067911e-08,3.67161744139163e-07,1.21252703115924
"si:ch211-250c4.4",47.9822907405195,8,9.95684299454069e-08,3.7572992432229e-07,0.681303140642656
"ltbp1",47.8268867754003,8,1.06616268702453e-07,4.01378893938647e-07,0.954659041875477
"kif15",47.7851293988605,8,1.08593113834488e-07,4.07861460411221e-07,0.837359493907745
"aff2",47.6276283512834,8,1.16382768422518e-07,4.36094682613652e-07,0.717566127200375
"samd11",47.3914869790466,8,1.29113860380947e-07,4.8266863693812e-07,0.679983833278218
"hist1h2a11.1",47.2580709396672,8,1.36908900993937e-07,5.10615947762936e-07,2.01862651839086
"msh6",47.1828774000681,8,1.41506424911064e-07,5.25603890805236e-07,0.692400103074234
"sesn1",47.1816207612658,8,1.4158454808566e-07,5.25603890805236e-07,1.06845562086349
"ephb1",47.1627988006347,8,1.42759819854454e-07,5.28740073535016e-07,1.75576295916239
"sema6bb",46.9712607475647,8,1.55285000635885e-07,5.73801388030985e-07,1.85804067308008
"nfkbiab",46.6626268436102,8,1.77803349377115e-07,6.55496218901805e-07,0.80943562120932
"si:dkey-28k24.2.1",46.614914593176,8,1.81562825551929e-07,6.66796366134436e-07,2.22786860794615
"raph1b",46.6131670761775,8,1.81702009771634e-07,6.66796366134436e-07,0.38943802224102
"col4a2",46.5109731534488,8,1.90028485280713e-07,6.95756467847005e-07,1.02139758489562
"ercc6l",46.4842792537081,8,1.92265167786587e-07,7.02338512462419e-07,0.674078260650441
"coro2ba",46.3994254921039,8,1.99550223456413e-07,7.27290108269386e-07,0.530219375102181
"hpca",46.1961497122072,8,2.18136775975708e-07,7.93224639911665e-07,1.12749193254099
"fat3a",46.0446846466069,8,2.33094913815179e-07,8.45695832436025e-07,1.55972741884684
"hist1h2a2",45.9088241118165,8,2.47376429785007e-07,8.95480288814504e-07,1.2911753591529
"cad",45.8746160380549,8,2.5110724699573e-07,9.06933623460875e-07,1.05979818377298
"agap1",45.5908413525669,8,2.84290637697637e-07,1.02447076647797e-06,0.176275372225732
"syne1b",45.4909137114091,8,2.96983994063638e-07,1.06780761910521e-06,0.414649484522644
"cep112",45.406128770627,8,3.08194109344129e-07,1.1056290918175e-06,0.550015124019985
"ldb2a",45.3985590893449,8,3.09215160809728e-07,1.10681041900574e-06,0.410292196659202
"slc29a1a",45.3167900156489,8,3.20461182035103e-07,1.14450422155394e-06,1.09252160991407
"pold1",45.211496962816,8,3.35542697293967e-07,1.19569780772906e-06,0.872798649758776
"gask1a",45.1465703707108,8,3.45191510708887e-07,1.2273475936316e-06,3.07248616709096
"auts2a",44.5628291031406,8,4.45294169537647e-07,1.57975758594287e-06,0.516711744271475
"inpp4b",44.4524395578267,8,4.67236925816295e-07,1.65393602058865e-06,0.707421560864695
"slit3",44.3909701021879,8,4.79917410145525e-07,1.69507253031532e-06,1.02089522660409
"mid2",44.3718409380553,8,4.83932815487087e-07,1.70549009863291e-06,0.419220867892179
"dchs1a",44.3410624615203,8,4.90463645030914e-07,1.72470732318563e-06,2.21652887044992
"hist1h4l.13",44.262995964528,8,5.07423469131574e-07,1.78043322502307e-06,0.908222243322256
"slbp",43.9920938998656,8,5.70918761377825e-07,1.99884030241689e-06,0.6055109180968
"mybbp1a",43.9800104788174,8,5.73927706248867e-07,2.00498762008338e-06,0.520549933088192
"mgat4b",43.7908961234338,8,6.23123671994463e-07,2.17210866054715e-06,2.43296097186297
"fam149a",43.4485552251025,8,7.23060188279057e-07,2.5149919592315e-06,14.3007867231115
"pola1",43.3908237123547,8,7.41414883376201e-07,2.573240376143e-06,0.563915470640497
"elmo1",43.3380969222005,8,7.58582036519684e-07,2.62712393599891e-06,0.369503120734838
"foxo3b",43.3035278608077,8,7.7005076370984e-07,2.66108255277698e-06,0.92418550834214
"runx1t1",43.1410829251037,8,8.2629035136339e-07,2.84927707366686e-06,0.379013168541173
"baiap2a",43.1260680700329,8,8.31689933145086e-07,2.86172880221965e-06,1.29189258216489
"prkd3",43.0637015392435,8,8.5449519782177e-07,2.93388909123354e-06,0.210799382081113
"smad3a",43.0358440244492,8,8.64881164353015e-07,2.96319028472125e-06,1.39483025063958
"si:ch211-269k10.2",43.0014411932207,8,8.77880388716612e-07,3.00130047424483e-06,0.848621897628852
"celsr1a",42.9533698812714,8,8.96369581893097e-07,3.05797725166089e-06,0.780812456351206
"atf3",42.8645388377215,8,9.31558219563478e-07,3.17126202404588e-06,1.20211504275946
"arhgap31",42.8310224435002,8,9.4518826898593e-07,3.21083063774414e-06,0.264898796846506
"mybl2b",42.5447863332002,8,1.06994912196789e-06,3.62694617616235e-06,1.64705156241888
"wwtr1",42.190121416223,8,1.24740229778819e-06,4.21954265636598e-06,0.322583180085807
"hist1h4l.8",42.1538000521607,8,1.26714659720584e-06,4.27728809183405e-06,1.26374423526024
"foxn3",42.0497807796361,8,1.32542294217775e-06,4.46458254207241e-06,0.272738233433043
"cenpp",41.969194554216,8,1.37239166830838e-06,4.61308123801137e-06,1.07132222149465
"scube3",41.8601646868046,8,1.43857593848384e-06,4.82541195298564e-06,2.17562556894689
"FP236812.1",41.7201807586287,8,1.52821001431214e-06,5.11534732824146e-06,0.732678460873972
"hist1h2a11.3",41.6386509762075,8,1.58294456908958e-06,5.28749751679193e-06,1.97914809176071
"tpra",41.4587171297791,8,1.71071711208004e-06,5.70239037360013e-06,0.768003110250753
"znf503",41.4428336191028,8,1.72247562935102e-06,5.72964866312189e-06,1.35824456877483
"smarca5",41.4223483517744,8,1.73775921441521e-06,5.76849531756087e-06,0.459892337776031
"crip2",41.3777005474491,8,1.77153738400992e-06,5.86844682073681e-06,0.432864082600209
"dnmt3bb.1",41.2320050243146,8,1.88635614839505e-06,6.23588809386794e-06,0.518880563425338
"ntn1b",41.0440938281362,8,2.04539893777778e-06,6.74770783596792e-06,1.00601399380749
"dchs1b",40.73102673364,8,2.34041010416242e-06,7.70505384086392e-06,0.409940710750094
"sgo1",40.6848279492667,8,2.38737670488209e-06,7.84353742877074e-06,1.23827849234014
"nop2",40.5862734391946,8,2.49071412250501e-06,8.16627581149184e-06,1.08664841813737
"ppp1r14ab",40.5708454714561,8,2.50728730499805e-06,8.20380304293841e-06,1.6470832345477
"bmpr2b",40.4901946153316,8,2.59572039873479e-06,8.47582171015442e-06,0.86089002794824
"ap1s3b",40.3425088907141,8,2.76574437196864e-06,9.01260895142529e-06,1.09313722939095
"shmt1",40.0160329322345,8,3.18176378033552e-06,1.0347199285644e-05,0.569411326937201
"rbpms2a",39.6488601971382,8,3.72406371740297e-06,1.20862108475553e-05,0.532383091678003
"rad51",39.6208506845455,8,3.76900745424624e-06,1.2206522912181e-05,0.760560866487392
"RASSF5",39.6162795798334,8,3.776393025956e-06,1.2206522912181e-05,2.10212128932366
"cav1",39.505286527965,8,3.96019238324552e-06,1.27748141395017e-05,1.0033996350383
"nsd2",39.4928552090633,8,3.98132205992052e-06,1.28171333920983e-05,0.802820153442911
"melk",39.4549510002127,8,4.04644018547895e-06,1.30006110376834e-05,0.854462925635984
"rxraa",39.4390684810684,8,4.07403845803511e-06,1.30630491640404e-05,0.319076346696687
"CT033796.2",39.416606711568,8,4.11338776451498e-06,1.31628408464479e-05,1.60493400874104
"pkdcca",39.3970917675056,8,4.14788019942325e-06,1.32467231917709e-05,0.621620997320611
"si:ch211-156j22.4",39.2047554189775,8,4.50353618863808e-06,1.43539002028305e-05,0.835644167298107
"matn4",38.8726702670886,8,5.19008156829592e-06,1.65092057838439e-05,2.03834641595743
"camk1b",38.7873709004816,8,5.38255414783695e-06,1.70794525794438e-05,0.944403851848561
"ptprfb",38.7838268462575,8,5.39070222038696e-06,1.70794525794438e-05,1.47002810708627
"slc4a11",38.6955638139614,8,5.59761301399675e-06,1.76999620995945e-05,1.63638576219105
"inpp5l",38.6718636637063,8,5.65449888789704e-06,1.78445724272885e-05,0.510689344529513
"si:ch211-185a18.2",38.6643341224712,8,5.67269107598634e-06,1.78667435464137e-05,0.938252226809022
"itga1",38.4776608385845,8,6.14271395371624e-06,1.93091204831945e-05,0.323725524560263
"adra1d",38.4316023177922,8,6.2644934930578e-06,1.9653312919397e-05,0.6340722112405
"il13ra2",38.3284424093107,8,6.54599018523605e-06,2.04962510692322e-05,0.332434258382534
"tspan2a",38.2814730662642,8,6.67827175648839e-06,2.08695992390262e-05,3.97997957866195
"bop1",38.2534249449031,8,6.75852315557002e-06,2.10792145202963e-05,0.783745993962758
"LO017938.1",38.1990310204824,8,6.91688587894923e-06,2.15311622691027e-05,0.21031303842454
"mdka",38.0856504001281,8,7.25888610142444e-06,2.25518791500565e-05,0.741099007199593
"elk3",38.0786038152667,8,7.28068539268545e-06,2.25757686594898e-05,0.191974649623874
"CU467961.1",38.0222242024437,8,7.45745055630298e-06,2.30791506578042e-05,0.269307700616532
"luzp1",37.821306034183,8,8.12262386429285e-06,2.50891856812135e-05,0.439488698059055
"pard3ba",37.7070042232061,8,8.52690215535912e-06,2.62871742747102e-05,0.950332159049084
"si:ch1073-159d7.7",37.5300615022942,8,9.19233657903362e-06,2.82403157902657e-05,1.78917026461252
"chtf18",37.5291862111567,8,9.19575282920526e-06,2.82403157902657e-05,1.24972645108048
"trhde.2.1",37.1778348135162,8,1.06736409606345e-05,3.2716140875508e-05,2.74808184305829
"kif1ab",37.1162163484367,8,1.09560311400969e-05,3.35174948836617e-05,2.89234206532163
"hist1h4l.9",37.0759131017764,8,1.11447213273497e-05,3.40296834422891e-05,0.852495461044956
"rapgef3",36.8230755835769,8,1.24039812243737e-05,3.78026094457103e-05,3.27295810753036
"col18a1a",36.811737094434,8,1.24636360696595e-05,3.79122009723483e-05,0.640388236927668
"prkd2",36.7506414587128,8,1.27899939952325e-05,3.88311013137989e-05,0.343430310770804
"CABZ01086127.1",36.5474354193466,8,1.39374723963082e-05,4.22347648372975e-05,1.77434203533114
"hist1h2a4",36.5136818904073,8,1.4137693764571e-05,4.27605104410464e-05,1.34600255482013
"atad5a",36.4735786472104,8,1.43792806501786e-05,4.34091491326146e-05,1.03298393367567
"gfra1a",36.424353095999,8,1.46814080858038e-05,4.42377644769981e-05,3.4525044560805
"gpc6a",36.4118000207252,8,1.47594531710871e-05,4.43893328453746e-05,0.737069502703413
"cavin2b",36.2954103716327,8,1.55028876249741e-05,4.65377489680273e-05,0.633376847019846
"plxna1a",36.2130127750166,8,1.60514648819277e-05,4.80942767997832e-05,0.483062129501478
"klf17",36.1748174235591,8,1.63122253170611e-05,4.87842252472856e-05,6.16462912619089
"anxa13l",35.9342203506472,8,1.80537853686769e-05,5.3891896622916e-05,0.498415590320171
"cenpl",35.8761292652013,8,1.85010970066291e-05,5.51243113791555e-05,1.54770673019108
"gab2",35.7769518524668,8,1.9290233548408e-05,5.7368724307533e-05,0.297663466469516
"gadd45ab",35.4332880533656,8,2.22908509328601e-05,6.61695018415142e-05,0.929831903996903
"fam49bb",35.3495319651195,8,2.30894214923172e-05,6.84131007179768e-05,0.441094438922493
"sox11a",35.2841546949571,8,2.37323448966098e-05,7.01880810250937e-05,0.887157380820857
"smap1",35.1763329625761,8,2.48315214828043e-05,7.33033844510829e-05,0.501291754720743
"inpp4ab",34.9670676505849,8,2.71103293044694e-05,7.98831066061715e-05,1.69674616362473
"slc7a3a",34.8079409904237,8,2.8980294498604e-05,8.52361602900116e-05,0.624108491846861
"UTP14C",34.5116714416576,8,3.28074876976281e-05,9.63155602132201e-05,0.771226133935587
"si:ch1073-268j14.1",34.4955719855985,8,3.30291891569301e-05,9.67888326943006e-05,0.506987737914261
"rapgef5b",34.4249158346407,8,3.40197977071188e-05,9.95094631286839e-05,0.688439362005269
"arid3c",34.4158560958048,8,3.41489196515887e-05,9.97048748951496e-05,0.31297954010587
"ctdp1",34.3028375169834,8,3.58009374550328e-05,0.000104337886936343,0.506893553869826
"zgc:173552.5",34.2075320621352,8,3.72551709402202e-05,0.000108378679098823,1.45878258387705
"ATP8A1",34.1156189841113,8,3.87128216234878e-05,0.000112414727037351,0.563136290453537
"emilin1b",34.0679968429377,8,3.94900571011325e-05,0.000114463933626471,2.28501469002756
"si:ch211-210g13.5",34.0449563724882,8,3.98716066352112e-05,0.000115360887190484,0.518120227513661
"ier5l",34.0351856396166,8,4.00345062535612e-05,0.000115623122753967,0.358107762557838
"fndc3ba",33.9500893066281,8,4.14813067041164e-05,0.000119585749056912,0.94678607860328
"lrp8",33.8186886916134,8,4.38173217638393e-05,0.000126093012270041,0.590269366934995
"agrn",33.5876777738483,8,4.82430153143643e-05,0.000138579577204637,0.749222573989224
"postna",33.5748021504486,8,4.85022625350551e-05,0.000138970434606291,1.13332764594278
"si:dkey-108k21.19",33.5723003138086,8,4.85527955905729e-05,0.000138970434606291,1.06809234967713
"lyve1a",33.5635057047448,8,4.87308450461965e-05,0.000139230985846276,0.944227724832637
"mtss1lb",33.5285647853327,8,4.94446200896004e-05,0.000141018524319716,0.545512912855134
"ebf3a",33.4933608517955,8,5.01741973312209e-05,0.000142844689910949,0.204304470531335
"fkbp1ab",33.4309175324471,8,5.14945086369512e-05,0.000146282439383073,1.41520005678943
"tm4sf18",33.4276487766581,8,5.15645598825332e-05,0.000146282439383073,1.06409957656401
"mmrn2a",33.4037933264279,8,5.20786496617243e-05,0.000147479361873909,0.850732764877135
"CABZ01044099.1",33.3827039117155,8,5.25373392000761e-05,0.000148515446501982,0.204671382174366
"tomm40l",33.3682762972421,8,5.28534295833882e-05,0.000149145480305857,1.1260651456486
"mmp15b",33.3028867668285,8,5.43097077394528e-05,0.000152927711435959,0.772542750615898
"si:dkey-23a13.21",33.2995568557036,8,5.43849173794131e-05,0.000152927711435959,2.02125831341059
"nfkbiaa",33.2321830711625,8,5.59288845410899e-05,0.00015699336011534,2.09531288731892
"mafba",33.1709357238761,8,5.73699233729075e-05,0.000160756352708672,0.480823525203194
"ccne2",32.7201684369667,8,6.9163358742852e-05,0.000193463940539446,1.52912446770114
"cenpi",32.5998519794044,8,7.26961220812727e-05,0.000202990916806346,0.833925914033135
"gpm6ab",32.5357278411346,8,7.46510088988073e-05,0.000208086435954863,0.52735807045738
"sbf2",32.5115535239711,8,7.54013579438162e-05,0.000209812474278445,0.367286168051808
"slc22a16",32.4390590401161,8,7.76963747428638e-05,0.000215823263174622,5.52601537253811
"cdc6",32.2530492313702,8,8.39046958375222e-05,0.000232664667833684,0.960711725816556
"angpt2a",32.0815759646391,8,9.00594799468912e-05,0.000249299598468903,4.17501287434815
"tspan18a",31.9315773616445,8,9.58067267836649e-05,0.000264750885757969,0.835848237033494
"esco2",31.7515696230552,8,0.000103182176093841,0.000284640485776114,0.760267421326503
"CABZ01079281.1",31.7357076063741,8,0.000103858281611524,0.000286012479480961,0.772661326384739
"hsd3b7",31.7186667992575,8,0.000104589493636564,0.000287531253983682,2.24782352665439
"hmox1a",31.668556384816,8,0.00010676920492092,0.000292552710816667,2.77235050461936
"slc25a32a",31.6643541861016,8,0.00010695401274885,0.000292552710816667,0.584748688840561
"tp53inp2",31.6641140107754,8,0.000106964584892344,0.000292552710816667,0.401411275139866
"tanc1a",31.6328401104392,8,0.000108350040589733,0.000295818270347442,0.817972360539151
"rnd3a",31.6266382862738,8,0.000108626877862394,0.000295818270347442,0.686546020016288
"hs3st3b1b",31.624707323573,8,0.000108713214352685,0.000295818270347442,1.02678851217063
"adamts10",31.4793203613186,8,0.000115411509610808,0.000313511740878255,1.075855453144
"smox",31.419250383186,8,0.000118296228695525,0.00032080333205566,0.652601028689926
"ncam2",31.3043839579758,8,0.000124011433065951,0.000335733152124403,0.757687117607967
"pcdh1b",31.2513840307533,8,0.000126739267866882,0.000342538561802384,0.263220145144892
"jag1b",31.1952277772854,8,0.000129693998866309,0.000349933217851762,1.26433748467398
"slit2",31.0530633779925,8,0.000137480601981377,0.000370318119815156,1.11511751749237
"arhgef9b",30.9265883524783,8,0.000144793372016783,0.000389360328112357,0.605642375217059
"shcbp1",30.8452269963527,8,0.000149698580622304,0.00040187538422095,1.46114460139093
"htr4",30.8201207627373,8,0.000151244958578989,0.000405346622657256,2.37005789112223
"rgcc",30.7984047319232,8,0.000152595189623739,0.000408281443809334,0.992030921821022
"dbf4b",30.7917594187565,8,0.000153010737757642,0.000408709817048793,1.18685054260047
"wdr43",30.7307921341961,8,0.000156875503438347,0.000418334675835593,0.736677992246024
"FQ377603.1",30.6195115873182,8,0.00016417880316244,0.000437081672312653,1.52225449481402
"rfc1",30.4677310789987,8,0.000174681702456825,0.000464270305533089,0.782604958587177
"hbegfa",30.4372237881381,8,0.000176871134677792,0.000469309810090327,0.999174573305898
"hbp1",30.4028919980687,8,0.000179367321291646,0.000475145221964625,0.354216494373862
"adgra2",30.3879359239051,8,0.000180465545275732,0.000477264251968878,0.445083661260618
"sema6e",30.2405396873328,8,0.000191648690472612,0.000506003143162013,0.145838571854893
"poc1b",30.1462590593543,8,0.00019915625697553,0.00052495883222545,0.805208673089062
"tmem204",30.114925813728,8,0.000201714754124005,0.000530828300326329,0.398073796451349
"nav3",30.1001853299602,8,0.000202929526721629,0.000533148181863065,1.5565987125467
"si:dkey-239h2.3",29.809657160441,8,0.000228393848946129,0.000599065833301322,0.590363770584225
"col4a1",29.7612443678526,8,0.000232932006785314,0.000609969248537646,0.485875946376688
"dck",29.7156223623009,8,0.000237289578209676,0.000620364910352095,1.10391689565453
"esm1",29.6632130638973,8,0.000242394331443907,0.000632676884682302,1.50376804333885
"mef2ca",29.6008285152208,8,0.000248611448047775,0.000647847421622867,0.41508800258018
"rasl12",29.5903841557049,8,0.000249667507461915,0.000649541482827746,1.14733805915973
"sema3fa",29.5626282919187,8,0.000252495443421874,0.000655832320576296,2.93373344337337
"her6",29.4956327521145,8,0.000259451610871264,0.000672808067089178,0.684674740599701
"MAN1C1",29.4836252854261,8,0.000260718086717682,0.000674998282764224,0.332685663106803
"sema4c",29.4767309229222,8,0.000261448004570508,0.000675794519083704,0.238236510310681
"CU459186.4",29.3364533571411,8,0.000276742878299485,0.000714175169805123,1.47524499778631
"zgc:163061.1",29.2467201806452,8,0.000286983958733167,0.000738385582534946,1.96857637829083
"tmeff2a",29.2461742012458,8,0.00028704739521046,0.000738385582534946,6.13442854626724
"mef2aa",29.1723664385941,8,0.000295750930291772,0.000759552950990104,0.295568043340937
"enox2",29.0771388086931,8,0.000307363921154047,0.00078811261834371,0.621773804961869
"socs3a",28.9839215886033,8,0.000319164802979777,0.000817061895628228,0.438382825087208
"pttg1",28.9562657934423,8,0.000322750642312908,0.00082492176948986,0.563873202048296
"id2a",28.8914878091707,8,0.000331305195141463,0.000844174642228195,1.18644219485072
"zgc:158328",28.8912384829581,8,0.000331338547074567,0.000844174642228195,0.72520547751128
"efna3b",28.7581202841256,8,0.000349624144850291,0.000889345996439533,0.591334230292331
"igsf3",28.7064805341836,8,0.000356980991595757,0.000906340942707161,0.491518175252391
"lamc1",28.703305745901,8,0.000357438209280136,0.000906340942707161,1.2146524643538
"pcnt",28.581079082496,8,0.000375484239687141,0.000950593011866179,0.640351941758529
"snai2",28.4864269384087,8,0.000390070194206227,0.000985959416635013,1.76188290372351
"pold2",28.4744693326068,8,0.000391951949362257,0.000989153184510428,1.4214296323262
"rapgef4",28.4193163685052,8,0.000400747159163828,0.00100975662151516,1.02872224358884
"pknox2",28.3779185858116,8,0.000407475697277282,0.00102509609377933,0.925043309583385
"plekha1b",28.3181311910924,8,0.000417389065312634,0.00104838697723739,1.06163736187447
"cebpb",28.2824645694241,8,0.000423415155772155,0.00106185619002421,0.83341723832503
"myo18ab",28.1534935759071,8,0.000445925790856894,0.00111655910073714,0.449083112604677
"mcf2l2",28.0871866337739,8,0.000457951403519008,0.00114487850879752,0.397356977228742
"ppan",27.9985589958691,8,0.000474522620403928,0.00118445583876175,0.725825495929796
"ehd4",27.9572835056216,8,0.000482439309108407,0.00120234095727952,0.335726476611496
"si:dkey-79d12.6",27.9325581675652,8,0.000487243484572852,0.00121242546705531,1.3503217432054
"lama4",27.839673403607,8,0.000505713517210182,0.00125643109865884,0.500649632324575
"tspan9a",27.8321115033264,8,0.000507247032364599,0.00125828721206722,1.67185715181498
"hspa9",27.6315820556538,8,0.000549617002151837,0.00136128050068566,0.567543225388708
"tgfbr3",27.5314478653455,8,0.000572052860478234,0.00141465931493845,0.961030498214851
"meox1",27.3743628688979,8,0.000609067382343786,0.0015038700798612,2.57567005892317
"ccdc102a",27.3279551661923,8,0.000620444260427955,0.00152960064204118,0.348838285939419
"prkceb",27.322772570125,8,0.000621727615080947,0.00153040643712233,0.893502015053446
"foxo1b",27.0974904155648,8,0.000680096080353021,0.00167151110378623,1.09697042004755
"pawr",26.952363536328,8,0.00072050134759627,0.00176810146649391,0.247512122363431
"ENSDARG00000100606",26.9420489231233,8,0.000723460802663833,0.00177264515200939,0.376599923208764
"col8a2",26.9282351995917,8,0.000727442846732762,0.00177967668925446,1.27692320551971
"pim1",26.9201882455695,8,0.000729772392030648,0.00178265011793746,0.598655274433161
"tubg1",26.7983298072899,8,0.000765954333291186,0.00186818130071021,0.928908053740551
"sema3d",26.7904042417791,8,0.000768367386102975,0.00187121433449735,7.11313232792324
"pard3bb",26.7393550509951,8,0.000784089127289778,0.00190659970161648,0.284568667633738
"tshz2",26.6094737565739,8,0.000825520480770225,0.00200429858760601,1.98474477985513
"pole",26.583794426059,8,0.000833961765046909,0.00202172549102281,0.850082876412443
"sema6d",26.5655649707631,8,0.000840005272680133,0.00203183270674725,0.758130080636661
"id3",26.5635653872965,8,0.000840670782416675,0.00203183270674725,0.60563413291133
"mbnl3",26.489390958405,8,0.000865725221941616,0.00208905079951215,1.25801549998764
"zeb1b",26.4858012383379,8,0.000866956081797543,0.00208905079951215,0.452053575343497
"fibina",26.4268883757737,8,0.000887402406629989,0.00213510353474885,3.81981980282068
"sc:d189",26.3459186010056,8,0.000916274267254713,0.00220125950091222,1.22198067394122
"efna5a",26.3356251615034,8,0.000920009770465469,0.00220691998912256,0.911979048275006
"rrs1",26.3115427025737,8,0.000928807539255172,0.00222468871677885,1.05434186980154
"tpcn2",26.1509270569052,8,0.00098962102910205,0.00236680664658188,1.66312772180833
