"Gene","waldStat","df","pvalue","FDR"
"h2ax1",21.9020951909437,5,0.000546517443129169,0.0139397436143596
"bnc2",21.7671128892772,5,0.000579746643441847,0.0145977231758947
"lgmn",21.6724199966344,5,0.000604239034217913,0.0150218413063795
"tp53inp2",21.6416954529395,5,0.000612403094759073,0.0150344959763352
"atp11a",21.4342529822452,5,0.000670442610521627,0.016256164037833
"zbtb16a",21.2985015068671,5,0.000711325383286221,0.0170371103996846
"edn2",20.9620318280146,5,0.000823548726812895,0.0194873457766328
"pdgfab",14.1202596153901,2,0.000858666625204285,0.0200764434750145
"hyal2b",20.831133323665,5,0.0008717720276048,0.0201430619084215
"rgs4",16.3750943112253,3,0.000949858281929061,0.0216921123919614
"tuba8l4",20.4843044965924,5,0.00101340055774068,0.0228772263839391
"ARF5",13.6769452495997,2,0.00107173909787828,0.0239192680481015
"thrab",20.0426272782123,5,0.00122691936632857,0.0270749397243743
"hsp70.2",13.2906082958001,2,0.00130011293150389,0.0283713533052628
"krt4",19.8497490172816,5,0.001333510521771,0.0287803809314092
"krt18b",19.8141623426109,5,0.00135414883098173,0.0289081337396534
"hmgb2a",19.7052233739578,5,0.00141929927298978,0.0299731588403434
"mmp17a",13.0025111788318,2,0.00150155267523311,0.0313728665335939
"zbtb46",19.5172404615655,5,0.00153904272932825,0.0318176833726389
"adma",19.3610875499251,5,0.0016460150894384,0.0336747253714273
"sema3d",19.2505030141171,5,0.00172615579264856,0.0345204895213902
"si:ch211-107n13.1",19.2422171599068,5,0.00173231259531481,0.0345204895213902
"si:ch211-286o17.1",19.2189042095549,5,0.00174975123027643,0.0345204895213902
"cachd1",19.2084032626975,5,0.00175766239925612,0.0345204895213902
"kpna2",19.0542564486483,5,0.00187791660357062,0.0361127821738149
"ctsba",19.0427223097104,5,0.00188723279285907,0.0361127821738149
"LO017938.1",19.0285055862043,5,0.0018987781732418,0.0361127821738149
"nr5a2",18.9651251930792,5,0.00195109862419107,0.0361127821738149
"krtt1c19e",18.9600329716797,5,0.00195536314804823,0.0361127821738149
"zfp36l2",18.947243663543,5,0.00196611405222136,0.0361127821738149
"fosl2",12.4620361078585,2,0.00196744790865488,0.0361127821738149
"col4a5",12.4362056818106,2,0.00199302271404389,0.0362434871331685
"si:dkey-16p21.8",16.8550435794316,4,0.00206239257022633,0.0371609083295828
"he1.1",12.347978795646,2,0.00208290984737869,0.0371894085477431
"ccn2a",18.7053496713218,5,0.00218073169825761,0.0385851986970986
"dlc",18.6773910075357,5,0.00220697327153152,0.0387008527257849
"h3f3b.1",18.4704552755586,5,0.00241107017735964,0.041905679896764
"hspg2",18.4366040321244,5,0.00244617389410873,0.0421428555090311
"syne1b",18.3764217418898,5,0.0025098244939582,0.0423485157166716
"pkdcca",18.3697718348716,5,0.00251695648500716,0.0423485157166716
"eya2",18.3612775759998,5,0.00252609543958637,0.0423485157166716
"nasp",18.3443905150118,5,0.00254436092391408,0.0423485157166716
"cxcl14",16.3545047642583,4,0.00257855909318516,0.0425570593194593
"pdlim4",18.2822535599877,5,0.00261269133353359,0.0427545322805007
"RALGDS",11.8784560285585,2,0.002634062324817,0.0427545322805007
"rapgef5b",18.1548900442293,5,0.00275841920453679,0.0444060271943463
"klf6a",18.0353804109964,5,0.00290238839553902,0.0463438277141353
"rhbdf1b",11.6380087905254,2,0.00297056117779759,0.047049856074149
"p3h2",17.8877483886775,5,0.00309042744365107,0.0485567959946456
"fabp11a",17.8015089365895,5,0.00320573740896812,0.0499687958032809
"nrip1a",11.4264380885712,2,0.00330202605023655,0.0510644028556267
"SEMA4F",17.6897899745606,5,0.00336139583762085,0.0514733928631391
"igfbp3",17.6761570827122,5,0.00338088985710028,0.0514733928631391
"bub1bb",17.6512358423009,5,0.00341681179733322,0.0516201413074034
"chaf1a",17.5864144972109,5,0.00351200495069526,0.052653265062332
"dll4",17.5039991751476,5,0.00363678977508464,0.054111023623229
"mcm3",17.4274322174743,5,0.00375660044000081,0.055473408001215
"exoc3l2b",17.4058593373894,5,0.00379104879935899,0.0555643271786646
"atrnl1a",17.3257349675603,5,0.00392172000021129,0.0567514035310271
"cd82a",11.0743192150941,2,0.00393769556978485,0.0567514035310271
"glula",17.3035166171191,5,0.00395872825038224,0.0567514035310271
"fgf10b",13.1749829900055,3,0.00427307735186544,0.0608139414424907
"iqsec1b",17.0695848059837,5,0.00436970073787923,0.0613021661590915
"ube2c",17.0695265081161,5,0.00436980817834665,0.0613021661590915
"map1sb",10.8351518026159,2,0.00443789150626717,0.0618157370092817
"lrrc15",16.986826101259,5,0.00452484952063759,0.0625831299896635
"kif21b",16.856156251294,5,0.00478083639181892,0.065548676731282
"man2a1",16.8436759978715,5,0.0048060129578944,0.065548676731282
"doc2b",16.7522635009397,5,0.00499440887746616,0.0676484071403003
"kif20a",16.6837905409153,5,0.00514023181135348,0.0687227129922216
"junbb",16.6821823680246,5,0.00514370611499826,0.0687227129922216
"pbk",16.5934207449331,5,0.00533906286761643,0.0706570253809762
"postnb",16.5839026696318,5,0.00536043624326143,0.0706570253809762
"prox1a",16.4313957376221,5,0.00571450197366519,0.0747730339468405
"si:ch73-335l21.4",10.3175132396643,2,0.0057488432413304,0.0747730339468405
"stmn1a",16.3511885275829,5,0.00590976360770146,0.0763603666153004
"pdlim2",16.3097928534218,5,0.00601306986241079,0.0767476194840983
"nrp2a",10.2260375919809,2,0.0060178886968183,0.0767476194840983
"lhfpl6",16.2215842385849,5,0.0062391079976496,0.0786000667891515
"lyve1a",16.2200229637401,5,0.00624318249445399,0.0786000667891515
"adcy2b",16.1035623162815,5,0.00655453539013795,0.0818063131735273
"AL954137.2",10.047088632157,2,0.00658115961375627,0.0818063131735273
"mtss1lb",15.9967340887957,5,0.00685340443355997,0.084654630864854
"irs2b",15.9764407367965,5,0.00691165955157447,0.0848406209955766
"lbr",15.929756289764,5,0.00704751077112797,0.0856626960295124
"elavl4",15.9235166294921,5,0.00706586392911457,0.0856626960295124
"zgc:153184",15.900336082495,5,0.00713445495015519,0.0856736803920457
"arpp19b",15.8937657746757,5,0.00715401404495697,0.0856736803920457
"plvapb",15.8584122515884,5,0.0072601570689359,0.0864178695963037
"aebp1",15.82531783073,5,0.00736090564402003,0.0870892691858756
"mad2l1",15.7722251015489,5,0.00752538343517994,0.0885021141718168
"myca",15.5213138875474,5,0.00835231991121832,0.097642597057338
"tuba8l3",15.4028488226526,5,0.0087728260892499,0.101951659404064
"hmcn2.1",15.3815209305229,5,0.00885068672702338,0.10225146312867
"mki67",15.3545278577558,5,0.00895019201329961,0.102796357392517
"znf704",15.3240595378782,5,0.00906381407560464,0.103496109560974
"st6gal2a",15.2467367466041,5,0.00935849105647735,0.10624321638683
"dkc1",15.1979143683062,5,0.00954932249685336,0.107677269278765
"clcn2b",15.1812863856985,5,0.00961517447947402,0.107677269278765
"raraa",15.172716243751,5,0.00964928686001154,0.107677269278765
"fabp7a",15.1492160203868,5,0.00974343043674264,0.108113544507133
"net1",9.18254744575192,2,0.0101399346777539,0.111881077006228
"spi2",9.10327218039331,2,0.0105499296197438,0.11575453504568
"tent5ba",14.8054436912517,5,0.0112268124287875,0.122496997834104
"ahnak",14.7455138199318,5,0.0115069039270743,0.124859443716983
"dhrs3a",14.6595969399298,5,0.011920291520393,0.128634354648636
"krt92",8.81466826741921,2,0.0121876256409583,0.130387945070834
"arhgap12b",14.5994932251796,5,0.0122179929197404,0.130387945070834
"si:ch1073-153i20.4",8.79924748674972,2,0.0122819602027008,0.130387945070834
"ehd2b",14.5601901913219,5,0.0124165456715545,0.131108041392113
"slit2",14.4541683034856,5,0.012967855083078,0.135547053460555
"afap1l1a",8.68946593403094,2,0.0129749725308475,0.135547053460555
"wnt11",14.4229388190701,5,0.0131347141192801,0.135810637489333
"march8",14.422234038241,5,0.0131385036267685,0.135810637489333
"chl1a",14.3120617134516,5,0.0137440723304653,0.140473021176332
"sh3gl3a",8.569367248233,2,0.0137779798523714,0.140473021176332
"mpp2b",14.3013940763188,5,0.0138041207164115,0.140473021176332
"si:dkey-23k10.5",14.2754708331513,5,0.0139511023761196,0.1412369333335
"bicd1a",8.53218810585231,2,0.0140365020533291,0.141372769398658
"cxcl12a",14.1724929244586,5,0.0145500580620488,0.145797520580938
"cyt1",14.1589722540387,5,0.0146305210837083,0.145859611210168
"meis2a.1",14.0826734981481,5,0.0150927042144523,0.149707429682749
"kif4",14.0428288561689,5,0.0153396381551725,0.151392207722406
"CABZ01043952.1",13.9874170975423,5,0.0156895422170883,0.153260951215303
"zgc:163030",13.9798472046849,5,0.0157379373338677,0.153260951215303
"sparc",13.9759214623604,5,0.0157630917237735,0.153260951215303
"agrn",8.20863927163451,2,0.0165012418739953,0.157969450300304
"cbr1l",13.8489960674869,5,0.0165976058864771,0.157969450300304
"nuf2",12.1023261298349,4,0.0166063439999997,0.157969450300304
"hmga1a",13.8453515229622,5,0.0166221868123055,0.157969450300304
"bub1ba",13.8251965814438,5,0.0167587587540017,0.157969450300304
"tns1b",13.82219706304,5,0.0167791760883917,0.157969450300304
"lig1",13.8176175298535,5,0.0168103946602666,0.157969450300304
"slit3",13.7800548291096,5,0.0170685813283118,0.159631874899068
"fam110b",13.7446745567619,5,0.0173152609863243,0.161171434014886
"zbtb16b",11.9667457615879,4,0.0176002731004198,0.161679471980574
"ypel1",13.7036273209649,5,0.0176057594610747,0.161679471980574
"si:ch1073-164k15.3",8.07780389122972,2,0.0176168060101033,0.161679471980574
"aopep",13.5608616170855,5,0.0186531595008103,0.170239018819993
"fxyd1",13.5486437977606,5,0.0187455320955239,0.170239018819993
"irx3a",13.5338073335649,5,0.0188582951893469,0.170239018819993
"plxnb2a.1",13.5288413459733,5,0.0188961843700399,0.170239018819993
"ssh1a",13.5146924329694,5,0.0190045391813193,0.170433401607813
"CABZ01005379.1",13.4696430397063,5,0.0193535337000069,0.172774273576425
"trps1",13.4310678087454,5,0.0196572682929252,0.173374463341722
"hsp70.1",7.85601107264934,2,0.0196828902405488,0.173374463341722
"cks1b",13.4174425158033,5,0.0197656436309925,0.173374463341722
"ccng1",13.4164112645583,5,0.0197738695461027,0.173374463341722
"exoc3l2a",13.2308063951498,5,0.0213092442537209,0.185264844170906
"sdk1a",13.2297079434357,5,0.0213186633312753,0.185264844170906
"amotl2a",13.1902441715271,5,0.0216597262951075,0.187399570236084
"arhgap36",13.1395870120305,5,0.0221052165254195,0.190415110771596
"vwa1",7.5511594262954,2,0.0229237975623726,0.196604097871178
"bcl2a",13.0061357388358,5,0.023321337391106,0.199143941896227
"histh1l",12.9411767315262,5,0.0239362858457953,0.203139417778972
"mprip",12.9349438033804,5,0.0239961023038296,0.203139417778972
"igfbp2a",9.39598675102068,3,0.0244640238052745,0.206211771474502
"klf12b",12.8638182454657,5,0.0246889143937544,0.20712407234211
"si:dkey-172h23.2",12.8447392878063,5,0.0248779940333466,0.20712407234211
"atad5a",12.8436696046107,5,0.0248886359840824,0.20712407234211
"kmt5ab",12.7835426949907,5,0.0254938856017477,0.21126578616807
"si:dkey-126g1.9",12.7651097072248,5,0.0256822430085581,0.21193245911264
"usta",12.7046261811045,5,0.0263097017909474,0.21620190090971
"sult2st1",7.21463857314781,2,0.0271244624026814,0.220731995398424
"cadps2",7.20848286270024,2,0.0272080761805238,0.220731995398424
"flna",12.6116258919191,5,0.027303209868055,0.220731995398424
"si:ch73-364h19.1",12.6109530467661,5,0.0273105269255688,0.220731995398424
"npm1a",12.5351721746552,5,0.0281467424883428,0.226558205930759
"tuba8l",12.5188462014993,5,0.028330072747287,0.227103113778252
"ap1s3b",12.5053823716698,5,0.0284821214873182,0.227393847971923
"zgc:158423",7.08342526773155,2,0.0289636804011059,0.229103171786654
"si:ch211-39k3.2",12.4594058746216,5,0.0290072423016652,0.229103171786654
"zbtb38",12.4558065543979,5,0.0290487402292895,0.229103171786654
"CABZ01076275.1",12.4459364805424,5,0.0291628273659182,0.229103171786654
"rrm2.1",12.4168419809383,5,0.029501624230886,0.230211539657547
"ptprub",12.4137078180687,5,0.0295383441923126,0.230211539657547
"aspm",12.3967071526063,5,0.0297382865933358,0.23085373466131
"eva1ba",12.3671380176698,5,0.0300891284057531,0.232121126687144
"stard13b",12.3630514142287,5,0.0301379263264876,0.232121126687144
"s100a10b",12.3479310375191,5,0.0303191359130134,0.232402444290385
"nrxn1a",6.98589428095651,2,0.0304111141459414,0.232402444290385
"ak1",12.3186330468828,5,0.0306732217412499,0.232468479190278
"prdx1",12.316222438885,5,0.0307025306739152,0.232468479190278
"emilin1b",12.3102837206459,5,0.0307748495873077,0.232468479190278
"celf4",12.2960003705858,5,0.0309494519392105,0.232891661335668
"si:ch211-247n2.1",12.2676501547141,5,0.0312988150251196,0.234621651562347
"tpst1",12.2491173932137,5,0.0315292271758254,0.234696179086036
"dhrs3b",12.2421361427435,5,0.0316164418593229,0.234696179086036
"myo6b",12.238077238068,5,0.0316672543064153,0.234696179086036
"bicc1a",6.84877492707357,2,0.0325692247180677,0.240473523858214
"GRM7",12.1560672181148,5,0.0327107594936928,0.240613976200797
"rbpms2a",12.1427414816141,5,0.0328833843384566,0.240981219554958
"itga10",12.0839676582665,5,0.0336551688904386,0.245720266545805
"mast2",12.0412080351704,5,0.0342274772259604,0.24897320471032
"kif18a",12.0111156942039,5,0.0346357868551449,0.251013599201124
"her6",11.9679108886432,5,0.0352301308232938,0.254382268150548
"gpr146",11.9214103672389,5,0.0358806533360525,0.258130414476217
"hlx1",11.8727887291676,5,0.0365730631682046,0.262151445483043
"fbln2",11.8566605732442,5,0.0368055339651285,0.262858431663682
"kirrel3l",11.7108024570802,5,0.0389726801069491,0.277327332355246
"igfbp7",11.693064927435,5,0.0392443406123977,0.278252292284293
"nupr1b",6.45749640343316,2,0.0396070478036943,0.279813819735452
"xpr1a",11.6461717175397,5,0.0399712217198812,0.281374478343537
"rbfox3a",11.627299520591,5,0.040267345854981,0.282446668782796
"jupb",11.6029161101858,5,0.0406530291886515,0.284102309320159
"prkcbb",11.5941403968081,5,0.0407926941080881,0.284102309320159
"NPAS3",8.2520373174966,3,0.0410801544349786,0.285042457412881
"ebf3a",11.5675941087942,5,0.0412179520902537,0.285042457412881
"kcnc4",9.94165341320971,4,0.0414220756515131,0.285448970454638
"si:ch211-222l21.1",11.5430195692231,5,0.0416153675893023,0.285778258550314
"nfkbiab",11.5256135537191,5,0.0418990495029269,0.286512852038937
"pdzrn3b",11.5076260651974,5,0.0421941333273211,0.286512852038937
"mcm6",11.507472082262,5,0.0421966678905357,0.286512852038937
"hist1h4l.21",9.88501948066586,4,0.042409699505451,0.286512852038937
"prc1a",11.4920195764612,5,0.0424517514986409,0.286512852038937
"gadd45ba",11.4344823836427,5,0.0434144567456778,0.291524069471615
"bcl3",11.4255322631741,5,0.0435660546093356,0.291524069471615
"tnfaip2b",11.4161969280038,5,0.0437247112155752,0.291524069471615
"ralgapa2",11.4124829097269,5,0.0437879839583128,0.291524069471615
"ttn.1",11.394920589016,5,0.0440883548280807,0.292532192170103
"abl1",11.3407362651499,5,0.045027413518711,0.297757037544607
"CT033796.2",11.3161098397123,5,0.0454604354793436,0.299066820400267
"cyp26b1",11.3011622723103,5,0.0457251855303449,0.299066820400267
"nop58",11.2961371411315,5,0.0458145172052814,0.299066820400267
"apoeb",11.2863185841728,5,0.0459895379268209,0.299066820400267
"ube2t",11.273638738803,5,0.046216497914325,0.299066820400267
"hk1",11.2731926322519,5,0.0462245021447378,0.299066820400267
"sh3glb2a",6.14559807693586,2,0.0462914019356828,0.299066820400267
"fkbp10a",11.2463903732262,5,0.046707810909117,0.300767674181986
"epas1b",11.173588808983,5,0.048044808858103,0.308366028095799
"mb",6.04981375138888,2,0.0485623433939517,0.310672450898115
"hsp90b1",11.1100316248189,5,0.049241501501498,0.312030436452582
"plpp1a",11.1036768647091,5,0.0493626873517761,0.312030436452582
"chsy3",6.01588424266598,2,0.0493932194980691,0.312030436452582
"ppp1r13ba",11.0805708474867,5,0.0498056968577871,0.312030436452582
"dnmt1",11.07979853997,5,0.0498205688119481,0.312030436452582
"plk1",11.0768225023297,5,0.0498779161135114,0.312030436452582
"akap12b",11.0763648816348,5,0.0498867398401787,0.312030436452582
"pttg1",11.0587107248202,5,0.0502282689248237,0.312637667517419
"scpp8",7.80128207909912,3,0.0503021909040247,0.312637667517419
"cntfr",5.93721490122396,2,0.051374802491954,0.318296883577911
"spock3",10.9723466261891,5,0.0519310335214471,0.320731288792837
"grin2bb",10.9157391864999,5,0.0530764599360075,0.325919762249851
"ddr1",10.914440454056,5,0.0531030162525216,0.325919762249851
"CHST8",10.8783316523373,5,0.0538463917494727,0.327305409507458
"epha4b",5.84196972581022,2,0.0538805961604366,0.327305409507458
"kidins220a",5.83817050763407,2,0.0539830455066209,0.327305409507458
"sik1",10.8678448070403,5,0.0540641136749683,0.327305409507458
"slc4a11",10.8631407316987,5,0.0541620458706333,0.327305409507458
"notchl",10.8478539438074,5,0.0544814487612647,0.328225660635349
"itga9",10.8201849653875,5,0.0550640756894932,0.330285971434624
"CABZ01056843.1",10.81566653168,5,0.0551597752701408,0.330285971434624
"top2a",10.7818685122283,5,0.0558805859396669,0.333585017585124
"cdca7a",10.7221529737911,5,0.057175821558444,0.339622911713513
"dachb",10.7193241292459,5,0.0572378736136319,0.339622911713513
"sema4c",10.6583750466961,5,0.0585902763743883,0.346600309636442
"atxn1a",10.6311250943249,5,0.0592045773548528,0.34918255232712
"pax2a",5.64180084543158,2,0.0595522963199664,0.350181766384473
"b4galnt4b",5.62378419693906,2,0.0600911863185115,0.351449173837749
"gas2l1",9.03632319062665,4,0.0601979587636262,0.351449173837749
"fam214a",10.5829817992439,5,0.0603046698489417,0.351449173837749
"mmel1",10.5597892710088,5,0.0608414404089024,0.353528369713267
"grb10a",10.5391131655108,5,0.0613237423540848,0.355192772390359
"UNC13B",10.5290591741601,5,0.0615595593376104,0.355192772390359
"col11a1a",10.5243444615072,5,0.0616704355321347,0.355192772390359
"pou2f2a.1",10.5142725695936,5,0.0619079237371865,0.35551801818665
"midn",10.49325747828,5,0.0624062054005712,0.357334657162454
"eppk1",10.4502541540461,5,0.063437567143282,0.361689628933913
"CHST13",5.5123257708686,2,0.0635350926589613,0.361689628933913
"pdk2b",5.50311639057166,2,0.0638283266819947,0.362308767639993
"kif26ba",5.47723392170389,2,0.064659711994197,0.365970243102602
"wdpcp",8.83283273761996,4,0.0654164215104908,0.368967417716897
"ndnf",10.3500476182822,5,0.065903042851442,0.368967417716897
"robo1",10.3491165877209,5,0.0659263642060443,0.368967417716897
"limch1b",10.3485438440878,5,0.0659407146734373,0.368967417716897
"ccn1",10.3387098300583,5,0.0661875680476628,0.369296544447755
"spsb4a",5.40854300508529,2,0.0669190564561244,0.37232018946127
"slc43a2a",10.2905589108706,5,0.067408761418829,0.373985331713503
"nanos1",10.2769097606689,5,0.0677587360258554,0.374868049450084
"BX890602.1",10.2447696799198,5,0.0685895411545806,0.378398479852799
"ablim3",10.2280910216818,5,0.0690244123812652,0.379730940943431
"rrm1",10.1926297900423,5,0.0699575703154153,0.383181307464059
"adam8a",10.1852758900336,5,0.0701525538639632,0.383181307464059
"znf385a",5.31176294328741,2,0.0702368995351637,0.383181307464059
"BX294178.3",5.30182073438935,2,0.0705869237816608,0.384024150435406
"pax7b",5.25217154997996,2,0.0723611464422138,0.392250626224172
"gnai2b",10.0982610129138,5,0.0724984609569117,0.392250626224172
"hells",10.049367168425,5,0.0738484730326392,0.397885222650052
"si:ch211-119e14.1",10.0459008434158,5,0.0739450642908701,0.397885222650052
"ttk",10.0381605039967,5,0.0741611778394624,0.39795779583799
"carmil3",5.19577960684872,2,0.0744304755486302,0.398314588494577
"calca",5.16343621419793,2,0.0756439279429324,0.403708354564998
"kif20ba",9.97198561325194,5,0.0760329240139987,0.404684722936297
"ngfb",9.93492899021619,5,0.0771001403192029,0.409255879964634
"col18a1a",9.92292224454635,5,0.077448902177276,0.409999040097493
"si:ch211-226l4.6",9.91068292832704,5,0.0778059261974914,0.410781825408261
"atad2",9.87372470535029,5,0.078893296158365,0.415061396025742
"aldocb",5.07562303792597,2,0.079039186412234,0.415061396025742
"auts2a",9.86101897567152,5,0.0792703630510673,0.41516531475279
"nhsb",5.06168000071958,2,0.0795921347760562,0.415741895479187
"pknox2",9.81912499118001,5,0.0805255162996129,0.419501628680212
"prc1b",9.81163457766017,5,0.0807518622533923,0.419567876893287
"dok4",9.79187594621108,5,0.0813517611760141,0.421569548679925
"id3",9.77911596475721,5,0.0817413620988051,0.422473776742245
"fosl1a",9.75787315186145,5,0.0823938034876257,0.424728162860097
"foxo1b",9.74689201889622,5,0.0827329593378402,0.425360031778843
"ccl25b",6.66706770029415,3,0.0833015701785726,0.426377686515223
"trabd2b",4.9690513475252,2,0.0833650873838319,0.426377686515223
"cdk1",9.71554591020768,5,0.0837082134931565,0.427020600780674
"apobb.1",9.69064485708156,5,0.0844905124399388,0.429894731689222
"spon1b",9.67478487244749,5,0.0849922919686035,0.430758264985529
"si:ch73-281n10.2",9.67142693635264,5,0.0850988833067134,0.430758264985529
"cdc20",9.65854047209812,5,0.085509087445096,0.431601440729537
"pcdh9",4.91368891456305,2,0.0857049704096332,0.431601440729537
"caskin1",9.60687892747814,5,0.0871719927385545,0.437816143714609
"kntc1",9.5990954728684,5,0.0874251023688847,0.437816143714609
"hoxc3a",8.11065558514355,4,0.0876078128716097,0.437816143714609
"cxcr4a",9.57955693465495,5,0.088063465789833,0.438976260942213
"pola1",9.57106305172245,5,0.0883423168709405,0.439251418568423
"LO017877.2",4.80870935447041,2,0.0903237647881684,0.445732105695827
"irx3b",4.8059403164756,2,0.0904489063668907,0.445732105695827
"LO017951.1",4.79873821733084,2,0.0907752045177865,0.445732105695827
"bcr",9.48506244396653,5,0.0912118959787457,0.445732105695827
"ccnb1",9.48481603493307,5,0.0912202398746951,0.445732105695827
"cenpf",9.48462511445437,5,0.0912267053020009,0.445732105695827
"hsp70l",9.48439873904446,5,0.0912343719397771,0.445732105695827
"krt91",9.44217174357352,5,0.0926748904087583,0.451646364175686
"stab1",9.43293795884977,5,0.0929926648367736,0.452073251830256
"prcp",9.39956504248256,5,0.0941495466949669,0.456567184466457
"efna2a",4.69222568951452,2,0.0957405984018115,0.462436759706105
"si:ch73-86n18.1",9.35173028554595,5,0.0958308356417438,0.462436759706105
"clic2",9.33780086619186,5,0.0963255844117804,0.463684921041021
"CU638714.1",9.31774664555032,5,0.0970419949772761,0.465991389084035
"ftr83",9.30601669713696,5,0.0974632954206095,0.466872956600188
"smad6b",9.27675294937124,5,0.0985216772021029,0.470794584002263
"CKS2",9.26447994149817,5,0.0989686841001277,0.471782756244298
"pik3r5",9.23545056423394,5,0.100033399957131,0.475703625946261
"F2RL3",9.22755709162964,5,0.100324719836066,0.475936593618437
"cemip",9.19538151785932,5,0.101520262637787,0.480447700772562
"si:ch73-208g10.1",9.18295444871191,5,0.101985494665706,0.481489210392899
"birc5a",9.13626418961582,5,0.103750924181409,0.488649436672149
"pcdh17",9.11051836568657,5,0.104736322797582,0.492110377929308
"ror1",9.10100635185345,5,0.105102545053605,0.492652502351504
"lmo7a",9.08009378047381,5,0.105911816785876,0.495263828970144
"tspan36",9.06229796509798,5,0.106604953496475,0.497320970705644
"cd99",9.05031688029513,5,0.107073939369461,0.49832515858204
"lsp1a",9.03345189135887,5,0.107737290584357,0.500107793357333
"BX322530.1",4.45176178006353,2,0.107972265039075,0.500107793357333
"DAB2",9.01716922247909,5,0.108381291959161,0.500107793357333
"cdh11",9.0050868095412,5,0.108861434164999,0.500107793357333
"coro2ba",8.99892289484649,5,0.109107127763868,0.500107793357333
"SAMD5",6.05084899606258,3,0.109162348836973,0.500107793357333
"tmeff2a",8.99337942070409,5,0.109328522148627,0.500107793357333
"slc2a11b",4.42205606868616,2,0.109587930430338,0.500107793357333
"prim2",8.97910836855088,5,0.109900361948535,0.500107793357333
"etv4",8.97654551186791,5,0.110003343549067,0.500107793357333
"cpne4b",4.38764961915093,2,0.111489505947341,0.504552644867452
"cited1",8.93967047237939,5,0.111494830892299,0.504552644867452
"tpx2",8.92495115486842,5,0.112095307280326,0.505904133120552
"nop2",8.91406690514215,5,0.112541222352592,0.505904133120552
"col19a1.1",4.36716677201474,2,0.112637184098843,0.505904133120552
"cdc14b",8.90718898333794,5,0.112823834168433,0.505904133120552
"tnfrsfa",8.88038153762702,5,0.113931514528112,0.509707276841028
"aanat2",7.43874035553355,4,0.114441120008429,0.510396228572449
"tm4sf18",8.8593013642693,5,0.114809476899367,0.510396228572449
"serpinh1b",8.85796984047156,5,0.114865139016814,0.510396228572449
"pcdh15b",8.83788824031658,5,0.11570759428611,0.51297904103368
"pard3bb",8.82946096246838,5,0.116062800265961,0.513394909284566
"adamts2",7.39452747883676,4,0.116451129490425,0.513955097346506
"nusap1",8.79818844742238,5,0.117389589994479,0.516327140388849
"foxf2a",8.79205416609522,5,0.117651455917322,0.516327140388849
"lrp8",8.78911133185457,5,0.117777270312731,0.516327140388849
"ntrk3a",8.77273124030299,5,0.118479797059318,0.517805618968385
"armc1l",8.76204643223693,5,0.118940103260264,0.517805618968385
"ntn1b",7.33840659984387,4,0.119049626620013,0.517805618968385
"rnf220a",8.75674449927779,5,0.119169113937734,0.517805618968385
"CR354540.2",8.74341830053173,5,0.119746488288323,0.519165790283147
"oaz2a",8.73511150195606,5,0.120107671616285,0.51958472919468
"ptprua",8.71892456435202,5,0.120814322397244,0.521493031182827
"vash2",8.70214759817282,5,0.121550700957587,0.523521001492766
"fhod3b",4.20557648389318,2,0.122115465667085,0.524093679619433
"bard1",8.68703806782105,5,0.122217365206568,0.524093679619433
"cenpi",8.67415143850375,5,0.122788561567338,0.525395936641072
"notum1a",5.77096734761194,3,0.123300690404278,0.525850525974376
"tmtc2b",8.65605439446638,5,0.123594783049932,0.525850525974376
"lyz",8.65374441152291,5,0.123698036150795,0.525850525974376
"slc4a7",4.1707018209587,2,0.124263507147236,0.52711345148417
"kcnq5a",8.59935114916128,5,0.126151971021275,0.533970842857294
"si:dkey-249d8.1",4.12542410173172,2,0.127108776547949,0.535732168960434
"myh9a",8.57829517789297,5,0.127113640904054,0.535732168960434
"shank3a",8.54724041414673,5,0.128544043777083,0.540160384426831
"BX323557.1",4.1003187366419,2,0.128714388957106,0.540160384426831
"osbpl3b",8.5306470831682,5,0.129314274720141,0.54125704628184
"si:ch1073-513e17.1",4.08773355085182,2,0.12952688989433,0.54125704628184
"ankrd45",4.06246908767526,2,0.131173481733158,0.546973923829985
"aurkb",8.48011886355041,5,0.131685359334664,0.547945012146778
"mmp11b",8.45873459676617,5,0.132700560811096,0.551001905777999
"slc6a8",4.03085576159645,2,0.133263370327879,0.552171433172899
"tshz1",4.01233010399262,2,0.134503500804018,0.555188533443505
"kif23",8.42001005237441,5,0.134556895070829,0.555188533443505
"rasgef1ba",8.41343414301099,5,0.134874429773066,0.555332033698746
"kcnn4",8.39383288891076,5,0.135824920896807,0.5580700957308
"ek1",8.38802455051572,5,0.136107727013775,0.5580700957308
"dbf4b",8.36288003716907,5,0.13733810634172,0.559756776017331
"sdk1b",8.36260617541158,5,0.137351561745773,0.559756776017331
"jdp2b",8.36156865224881,5,0.137402548158604,0.559756776017331
"trim3b",8.35635278453087,5,0.13765912567025,0.559756776017331
"lrmda",8.34785446595614,5,0.138078092342398,0.560300358182787
"nptna",8.32367162387885,5,0.139276562159786,0.563998284704781
"pcxb",6.90861461145246,4,0.14079705610486,0.567451242761892
"mcm10",8.29111519190688,5,0.14090472096365,0.567451242761892
"edn1",8.28929933723837,5,0.140996031806417,0.567451242761892
"zgc:194398",8.27171143836642,5,0.141883186970777,0.568897441245392
"ogna",3.89505678704434,2,0.142626152026389,0.568897441245392
