"rank","index","confect","effect","AveExpr","name","group"
14699,24046,0.025,0.0514331122452905,6.86131930221911,"BX005302.1","hmVEC__mVEC"
14700,3183,0.025,0.053132637954131,6.87429516410635,"spns3","hmVEC__mVEC"
14701,1042,0.025,0.0527141728381275,6.87054883504491,"si:ch211-258f1.3","hmVEC__mVEC"
14702,12127,0.025,0.055235080381872,6.88565170694167,"enpp4","hmVEC__mVEC"
14703,6128,0.025,0.0522583566142024,6.86383644753524,"igfbp1b","hmVEC__mVEC"
14704,17037,0.025,0.0556643764464075,6.90102715849401,"sgo1","hmVEC__mVEC"
14705,8321,0.025,0.055968461903381,6.90483226538096,"slc15a1a","hmVEC__mVEC"
14706,10082,0.025,0.0525893181607077,6.87326417809253,"osr2","hmVEC__mVEC"
14707,12490,0.025,0.0522303672483535,6.87138788348362,"kbtbd11","hmVEC__mVEC"
14708,13869,0.025,0.0553840287064636,6.90153484945163,"si:dkey-78p8.1","hmVEC__mVEC"
14709,278,0.025,0.0544823951499213,6.89359327819665,"mettl25","hmVEC__mVEC"
14710,1417,0.025,0.0514313845954067,6.86299739909653,"slc12a10.1","hmVEC__mVEC"
14711,19041,0.025,0.06141883825466,6.93794528979721,"man1b1a","hmVEC__mVEC"
14712,12365,0.025,0.0563793221646054,6.8986275688289,"ecd","hmVEC__mVEC"
14713,23454,0.025,0.0513270957110899,6.86215835065782,"FP102071.1","hmVEC__mVEC"
14714,5594,0.025,0.0518938020177526,6.86467549597395,"MYO7B","hmVEC__mVEC"
14715,20423,0.025,0.0639266770926164,7.00856477855473,"tiprl","hmVEC__mVEC"
14716,1451,0.025,0.0543671533913273,6.888949122871,"si:dkey-23a13.9","hmVEC__mVEC"
14717,20279,0.025,0.0600918601138539,6.92820806601379,"ap5b1","hmVEC__mVEC"
14718,17584,0.025,0.062429989901915,6.96982913046815,"eml2","hmVEC__mVEC"
14719,1671,0.025,0.0561613820592775,6.90030566570632,"coro1b","hmVEC__mVEC"
14720,1492,0.025,0.0521259608402396,6.87138788348362,"hist1h2a11.3","hmVEC__mVEC"
14721,14285,0.025,0.0517857634818693,6.86170943752571,"arhgap22","hmVEC__mVEC"
14722,17876,0.025,0.0530353544592263,6.8703568974698,"ecel1","hmVEC__mVEC"
14723,16216,0.025,0.051995099082739,6.86719264129008,"tmem42b","hmVEC__mVEC"
14724,11297,0.025,0.0517979076380634,6.86887073816749,"dennd2da","hmVEC__mVEC"
14725,13839,0.025,0.0519632145550997,6.86635359285137,"si:ch73-193i2.2","hmVEC__mVEC"
14726,15544,0.025,0.0514086889140154,6.86131930221911,"slc4a1b","hmVEC__mVEC"
14727,807,0.025,0.0514532168329266,6.86635359285137,"si:dkey-7j22.4","hmVEC__mVEC"
14728,14568,0.025,0.0518541106544733,6.86461671814844,"fbln7","hmVEC__mVEC"
14729,90,0.025,0.057250258609204,6.91142709723961,"pde3a","hmVEC__mVEC"
14730,9883,0.025,0.0514180700768112,6.86467549597395,"scn1ba","hmVEC__mVEC"
14731,734,0.025,0.051556322505786,6.86719264129007,"znf1102.1","hmVEC__mVEC"
14732,17286,0.025,0.0598622996564686,6.9367161060519,"trappc6bl","hmVEC__mVEC"
14733,11385,0.025,0.0520935343873974,6.86551454441266,"st6galnac5b","hmVEC__mVEC"
14734,11499,0.025,0.064208214010641,6.97016674810561,"si:ch211-261n11.5","hmVEC__mVEC"
14735,9784,0.025,0.05319313133158,6.87390502879975,"rab42b","hmVEC__mVEC"
14736,1493,0.025,0.0553161351658673,6.89946661726762,"si:ch1073-159d7.7","hmVEC__mVEC"
14737,9666,0.025,0.054389520578156,6.89359327819665,"ensab","hmVEC__mVEC"
14738,13842,0.025,0.0548459665648818,6.88771993912569,"si:ch211-128m15.3","hmVEC__mVEC"
14739,10956,0.025,0.0517806068348366,6.86299739909653,"si:dkeyp-104f11.9","hmVEC__mVEC"
14740,9147,0.025,0.05358317328178,6.87810027099329,"vegfaa","hmVEC__mVEC"
14741,6414,0.025,0.0567259352468255,6.89734586741447,"sgip1b","hmVEC__mVEC"
14742,1028,0.025,0.0549010796314497,6.88145646474813,"si:ch211-79g12.1","hmVEC__mVEC"
14743,1287,0.025,0.0521590703233873,6.87054883504491,"ms4a17a.7","hmVEC__mVEC"
14744,12533,0.025,0.0608496255033975,6.9386969113964,"asap3","hmVEC__mVEC"
14745,2777,0.025,0.0521565556602793,6.87681230942247,"si:ch211-193c2.2","hmVEC__mVEC"
14746,13785,0.025,0.0513309268499637,6.86383644753524,"nrxn1b","hmVEC__mVEC"
14747,8299,0.025,0.0530904923712129,6.87177801879022,"si:dkey-11f4.16","hmVEC__mVEC"
14748,12943,0.025,0.0549214950494438,6.89230531662583,"ANKRD50","hmVEC__mVEC"
14749,4489,0.025,0.0619328212343816,6.92435870601426,"rbfox1","hmVEC__mVEC"
14750,2575,0.025,0.0526276104157423,6.87222693192233,"emilin2b","hmVEC__mVEC"
14751,1550,0.025,0.0525317752333281,6.86506563128055,"aldh1a3","hmVEC__mVEC"
14752,16781,0.025,0.0538375712011871,6.87558312567717,"si:dkeyp-34f6.4","hmVEC__mVEC"
14753,11910,0.025,0.0521916424041088,6.86551454441266,"CR792439.1","hmVEC__mVEC"
14754,1217,0.025,0.0538491378319915,6.88540099154105,"BX855614.3","hmVEC__mVEC"
14755,19473,0.025,0.0623455493063233,6.96222517685063,"slc25a14","hmVEC__mVEC"
14756,21734,0.025,0.0512542601286294,6.86803168972878,"asic1c","hmVEC__mVEC"
14757,7224,0.025,0.0511411803125992,6.86299739909653,"si:zfos-1011f11.2","hmVEC__mVEC"
14758,22026,0.025,0.0516651219787375,6.86467549597395,"znf1157.1","hmVEC__mVEC"
14759,640,0.025,0.0514013485174645,6.86215835065782,"CR450785.11","hmVEC__mVEC"
14760,4012,0.025,0.052806897414322,6.86990798433769,"trim35-31","hmVEC__mVEC"
14761,3913,0.025,0.0512373474745187,6.86215835065782,"AL929520.3","hmVEC__mVEC"
14762,18945,0.025,0.0513126007696507,6.86131930221911,"f2rl1.2","hmVEC__mVEC"
14763,23486,0.025,0.0531977243239837,6.89302680941352,"zgc:171759.4","hmVEC__mVEC"
14764,7975,0.025,0.0520313527130051,6.86551454441266,"CR788248.1","hmVEC__mVEC"
14765,6133,0.025,0.0565433671604861,6.90153484945163,"CABZ01064859.2","hmVEC__mVEC"
14766,1313,0.025,0.0522832763214651,6.87138788348362,"znf1009.2","hmVEC__mVEC"
14767,11061,0.025,0.0514845840963676,6.86551454441266,"slc25a29","hmVEC__mVEC"
14768,10648,0.025,0.0572181435213673,6.92161323415513,"hebp2","hmVEC__mVEC"
14769,8714,0.025,0.0518285177565554,6.86467549597395,"kcnh3","hmVEC__mVEC"
14770,21842,0.025,0.0513785124416531,6.86467549597395,"dnah3","hmVEC__mVEC"
14771,9706,0.025,0.0528587953820251,6.86674372815797,"wnt4b","hmVEC__mVEC"
14772,14341,0.025,0.0537587922607905,6.88766116130018,"oip5","hmVEC__mVEC"
14773,6232,0.025,0.0518121930034039,6.8700999219128,"wacb","hmVEC__mVEC"
14774,6850,0.025,0.053073381057288,6.87138788348362,"si:rp71-1g18.13","hmVEC__mVEC"
14775,5049,0.025,0.0526845457988229,6.86887073816749,"AL772300.1","hmVEC__mVEC"
14776,9583,0.025,0.0518801176469326,6.86590467971926,"erfl1","hmVEC__mVEC"
14777,11981,0.025,0.0554398851104372,6.89236409445134,"kctd9a","hmVEC__mVEC"
14778,19642,0.025,0.0511178745864757,6.86215835065782,"NCKAP1L","hmVEC__mVEC"
14779,22524,0.025,0.0574992907082225,6.9082472369613,"ddx59","hmVEC__mVEC"
14780,20186,0.025,0.0517174455070694,6.86803168972878,"nxph2b","hmVEC__mVEC"
14781,8166,0.025,0.0533112406114899,6.86887073816749,"c3a.1","hmVEC__mVEC"
14782,6915,0.025,0.0513801283007771,6.86215835065782,"si:dkey-97a13.12","hmVEC__mVEC"
14783,793,0.025,0.0516592112359956,6.86299739909653,"si:dkeyp-53e4.2","hmVEC__mVEC"
14784,20838,0.025,0.0532315101772708,6.87390502879975,"FP102052.2","hmVEC__mVEC"
14785,23675,0.025,0.0535680609055544,6.88307578380004,"HAPLN1","hmVEC__mVEC"
14786,17719,0.025,0.0556257424408496,6.8917388478427,"si:dkey-23k10.5","hmVEC__mVEC"
14787,18587,0.025,0.0525183890770264,6.86551454441266,"CR926464.1","hmVEC__mVEC"
14788,4326,0.025,0.0521155691733363,6.86719264129007,"myl4","hmVEC__mVEC"
14789,17521,0.025,0.0517242093777581,6.86951784903109,"rflnb","hmVEC__mVEC"
14790,11851,0.025,0.0523227680435289,6.86842182503538,"stx2b","hmVEC__mVEC"
14791,6684,0.025,0.0527946400245287,6.8697097866062,"ctnnd2b","hmVEC__mVEC"
14792,14089,0.025,0.0598743415726076,6.93923325136802,"mtg1","hmVEC__mVEC"
14793,4945,0.025,0.051960444211713,6.8697097866062,"si:ch211-241f5.3","hmVEC__mVEC"
14794,13606,0.025,0.0580056645392529,6.93213072855176,"mid1ip1l","hmVEC__mVEC"
14795,14856,0.025,0.0584126441373486,6.90108593631952,"zgc:153031","hmVEC__mVEC"
14796,20532,0.025,0.0521082523814207,6.8700999219128,"cdc42se2","hmVEC__mVEC"
14797,19177,0.025,0.0515434966802093,6.86467549597395,"defbl1","hmVEC__mVEC"
14798,23697,0.025,0.0515597168368505,6.86422658284184,"dusp27","hmVEC__mVEC"
14799,662,0.025,0.0515265272349862,6.86383644753524,"CT027801.2","hmVEC__mVEC"
14800,23547,0.025,0.0511540354469131,6.86215835065782,"CABZ01060492.1","hmVEC__mVEC"
14801,9197,0.025,0.0536952632689058,6.88520279380956,"CU466278.2","hmVEC__mVEC"
14802,9040,0.025,0.0519183871396518,6.8697097866062,"nme8","hmVEC__mVEC"
14803,6253,0.025,0.0513114834940097,6.86299739909653,"mb21d2","hmVEC__mVEC"
14804,6451,0.025,0.0523000864532021,6.87093897035151,"thpo","hmVEC__mVEC"
14805,2936,0.025,0.0571738966943494,6.90489730336285,"tenm1","hmVEC__mVEC"
14806,23383,0.025,0.059194503693539,6.93464787386788,"nup160","hmVEC__mVEC"
14807,9216,0.025,0.054617061953248,6.90335236623503,"gask1a","hmVEC__mVEC"
14808,440,0.025,0.0517597928537635,6.86719264129008,"mybpc1","hmVEC__mVEC"
14809,12325,0.025,0.0523399131323981,6.86383644753524,"pnoca","hmVEC__mVEC"
14810,22981,0.025,0.0553221192621232,6.87810027099329,"enc2","hmVEC__mVEC"
14811,17885,0.025,0.0520735107692004,6.86887073816749,"CLPB","hmVEC__mVEC"
14812,23448,0.025,0.0518365391138163,6.86551454441266,"ano3","hmVEC__mVEC"
14813,13909,0.025,0.0511241064548381,6.86215835065782,"si:ch211-250c4.5","hmVEC__mVEC"
14814,15657,0.025,0.0517494323151711,6.8700999219128,"rsph10b","hmVEC__mVEC"
14815,21658,0.025,0.0552913440922629,6.88791813685718,"abca4a","hmVEC__mVEC"
14816,14212,0.025,0.0533264885830036,6.87261706722893,"ddx43","hmVEC__mVEC"
14817,18029,0.025,0.05385243348907,6.87810027099329,"rbm38","hmVEC__mVEC"
14818,2537,0.025,0.0517894226438587,6.86803168972878,"CABZ01057496.1","hmVEC__mVEC"
14819,1489,0.025,0.0540621580382807,6.87913751716349,"hist1h2a10","hmVEC__mVEC"
14820,6121,0.025,0.0521415739126417,6.86383644753524,"slc32a1","hmVEC__mVEC"
14821,17757,0.025,0.0512853464165173,6.86467549597395,"trpc2a","hmVEC__mVEC"
14822,23442,0.025,0.0520036119549652,6.87345611566764,"ano9a.1","hmVEC__mVEC"
14823,17031,0.025,0.0521437939933604,6.86635359285137,"zgc:101785","hmVEC__mVEC"
14824,23666,0.025,0.05582580280269,6.90914506322552,"CABZ01081752.3","hmVEC__mVEC"
14825,6407,0.025,0.0533926874006139,6.87642217411588,"CABZ01044235.1","hmVEC__mVEC"
14826,20875,0.025,0.0522238260758989,6.86758277659667,"cd209","hmVEC__mVEC"
14827,4313,0.025,0.0518330516092419,6.86803168972878,"zgc:112038","hmVEC__mVEC"
14828,8153,0.025,0.0531865070541095,6.87177801879022,"adgre10","hmVEC__mVEC"
14829,7022,0.025,0.053258271643486,6.87681230942248,"ftr23","hmVEC__mVEC"
14830,18635,0.025,0.0511015709062019,6.86299739909653,"tgm1l2","hmVEC__mVEC"
14831,5583,0.025,0.0513295959193254,6.86719264129008,"sned1","hmVEC__mVEC"
14832,17986,0.025,0.051322879191132,6.86467549597395,"l3mbtl1a","hmVEC__mVEC"
14833,12482,0.025,0.0535199459099926,6.88397361006426,"zbtb8a","hmVEC__mVEC"
14834,18377,0.025,0.0516832983659363,6.86551454441266,"si:dkey-157g16.6","hmVEC__mVEC"
14835,6654,0.025,0.0536105212003739,6.8700999219128,"cdh10a","hmVEC__mVEC"
14836,8777,0.025,0.0516342424448246,6.86299739909653,"gpr183a","hmVEC__mVEC"
14837,19691,0.025,0.0523100774985497,6.86719264129007,"nr1d4b","hmVEC__mVEC"
14838,23190,0.025,0.0540101238253983,6.88481265850296,"tmem168b","hmVEC__mVEC"
14839,7282,0.025,0.0532224517545769,6.88576628775428,"gpc6a","hmVEC__mVEC"
14840,7917,0.025,0.0550209675844071,6.8986275688289,"emp1","hmVEC__mVEC"
14841,19834,0.025,0.0552922476273443,6.88914732060249,"CU179643.1","hmVEC__mVEC"
14842,614,0.025,0.0516367048131384,6.86215835065782,"si:dkey-233e3.3","hmVEC__mVEC"
14843,4713,0.025,0.0514993484912058,6.86803168972878,"rgs9a","hmVEC__mVEC"
14844,16532,0.025,0.0525458162827914,6.87701050715396,"hivep3a","hmVEC__mVEC"
14845,21183,0.025,0.0514310591165484,6.86551454441266,"edil3b","hmVEC__mVEC"
14846,18631,0.025,0.0518412286345443,6.8692608734741,"si:ch73-217b7.1","hmVEC__mVEC"
14847,12669,0.025,0.0516732203739657,6.8697097866062,"CR556709.1","hmVEC__mVEC"
14848,2764,0.025,0.0516863480583518,6.86215835065782,"si:ch211-155m12.1","hmVEC__mVEC"
14849,10825,0.025,0.0515290945246848,6.86506563128055,"si:dkey-221h15.4","hmVEC__mVEC"
14850,18058,0.025,0.0519902091245511,6.86719264129008,"oprl1","hmVEC__mVEC"
14851,13136,0.025,0.0516099010318476,6.86422658284184,"si:dkeyp-86f7.4","hmVEC__mVEC"
14852,10980,0.025,0.0511223174929664,6.86131930221911,"BX663521.4","hmVEC__mVEC"
14853,4991,0.025,0.053188499668601,6.8697097866062,"mpg","hmVEC__mVEC"
14854,15874,0.025,0.0511743731361556,6.86254848596442,"si:ch73-81k8.2","hmVEC__mVEC"
14855,2836,0.025,0.0520795409041622,6.86551454441266,"zgc:65851","hmVEC__mVEC"
14856,5949,0.025,0.0516367048131384,6.86215835065782,"si:dkeyp-6a3.1","hmVEC__mVEC"
14857,11731,0.025,0.0523561479291568,6.8697097866062,"ncs1b","hmVEC__mVEC"
14858,1050,0.025,0.050971065631619,6.86215835065782,"znf1091","hmVEC__mVEC"
14859,10235,0.025,0.051809455693171,6.86635359285137,"ccdc85cb","hmVEC__mVEC"
14860,18665,0.025,0.0514321311056983,6.86383644753524,"cyp2aa12","hmVEC__mVEC"
14861,17107,0.025,0.0516344152138179,6.86422658284184,"p2ry13","hmVEC__mVEC"
14862,12143,0.025,0.0530536818237811,6.87390502879975,"dusp23b","hmVEC__mVEC"
14863,6144,0.025,0.0510154441507186,6.86887073816749,"si:dkey-33c14.6","hmVEC__mVEC"
14864,491,0.025,0.0529103738255115,6.87513421254506,"fgl2a","hmVEC__mVEC"
14865,16196,0.025,0.0521003839039688,6.87093897035151,"CABZ01010098.1","hmVEC__mVEC"
14866,372,0.025,0.0525812733948196,6.87390502879975,"si:dkey-14k9.3","hmVEC__mVEC"
14867,14630,0.025,0.0528630022408704,6.87261706722893,"slc27a2a","hmVEC__mVEC"
14868,3315,0.025,0.0524526195485903,6.8697097866062,"ftr99","hmVEC__mVEC"
14869,22641,0.025,0.0515135576416566,6.86299739909653,"BX649490.1","hmVEC__mVEC"
14870,475,0.025,0.0513098367587542,6.86131930221911,"pax4","hmVEC__mVEC"
14871,7456,0.025,0.0513324540557299,6.86383644753524,"camk2d2","hmVEC__mVEC"
14872,678,0.025,0.0516367048131384,6.86215835065782,"zgc:174698.1","hmVEC__mVEC"
14873,731,0.025,0.0516367048131384,6.86215835065782,"si:dkey-5i16.5","hmVEC__mVEC"
14874,14895,0.025,0.0525683292808542,6.87642217411588,"si:dkey-8l13.5","hmVEC__mVEC"
14875,1176,0.025,0.0512651151605285,6.86467549597395,"CABZ01071909.1","hmVEC__mVEC"
14876,12132,0.025,0.0510499693529039,6.86674372815797,"rp1l1a","hmVEC__mVEC"
14877,19250,0.025,0.0513872398039949,6.86383644753524,"tmem45b","hmVEC__mVEC"
14878,8950,0.025,0.0508941630732899,6.86383644753524,"si:dkeyp-30e7.2","hmVEC__mVEC"
14879,5602,0.025,0.0516647560122562,6.86635359285137,"tprg1","hmVEC__mVEC"
14880,22233,0.025,0.0510742082069198,6.86131930221911,"si:ch211-156p11.1.1","hmVEC__mVEC"
14881,22230,0.025,0.0515050411450137,6.86467549597395,"si:ch211-11p18.6.1","hmVEC__mVEC"
14882,22536,0.025,0.0510259407400235,6.86131930221911,"cfhl4","hmVEC__mVEC"
14883,48,0.025,0.0516367048131384,6.86215835065782,"chrm2a","hmVEC__mVEC"
14884,18893,0.025,0.0516367048131384,6.86215835065782,"thbs4b","hmVEC__mVEC"
14885,12469,0.025,0.0516092934362997,6.86383644753524,"morn2","hmVEC__mVEC"
14886,9336,0.025,0.0516367048131384,6.86215835065782,"rcvrn2","hmVEC__mVEC"
14887,23906,0.025,0.0510811411981128,6.86131930221911,"BX548024.2","hmVEC__mVEC"
14888,17420,0.025,0.051060127840118,6.86467549597395,"rnaset2l","hmVEC__mVEC"
14889,4593,0.024,0.0522722904055212,6.87138788348362,"tnnt1","hmVEC__mVEC"
14890,20135,0.024,0.0516361170941417,6.8697097866062,"cybb","hmVEC__mVEC"
14891,5082,0.024,0.0554871380061412,6.90695927539049,"jmjd6","hmVEC__mVEC"
14892,5403,0.024,0.0528901537499526,6.87054883504491,"CT009620.1","hmVEC__mVEC"
14893,1473,0.024,0.0541736248320693,6.88016850317731,"zgc:112234.3","hmVEC__mVEC"
14894,16048,0.024,0.0701078466456011,7.08697762950205,"kif5ba.1","hmVEC__mVEC"
14895,2122,0.024,0.0573069615989973,6.91367166290016,"lrp3","hmVEC__mVEC"
14896,13860,0.024,0.0514340721082105,6.86887073816749,"pla2g12b","hmVEC__mVEC"
14897,20924,0.024,0.0817518129287737,7.22133362158461,"uqcc3","hmVEC__mVEC"
14898,8668,0.024,0.0510879681121954,6.86131930221911,"ackr3a","hmVEC__mVEC"
14899,8574,0.024,0.0586760378645639,6.92315817128295,"wars2","hmVEC__mVEC"
14900,18277,0.024,0.0562247434170404,6.9082472369613,"CR548634.2","hmVEC__mVEC"
14901,1211,0.024,0.0568791409262598,6.90992533383872,"znf1015.2","hmVEC__mVEC"
14902,8232,0.024,0.052425358100921,6.87977836787071,"eri2","hmVEC__mVEC"
14903,22325,0.024,0.0514701369357088,6.86467549597395,"krt97","hmVEC__mVEC"
14904,3504,0.024,0.0523096171133218,6.87636339629037,"adgrv1","hmVEC__mVEC"
14905,5165,0.024,0.050988993201749,6.86131930221911,"LO017974.1","hmVEC__mVEC"
14906,7771,0.024,0.0529828906201173,6.87222693192233,"BX276105.1","hmVEC__mVEC"
14907,9017,0.024,0.0686177296833344,7.05190537898305,"stk39","hmVEC__mVEC"
14908,21702,0.024,0.0520083333946556,6.8697097866062,"c1ql3a","hmVEC__mVEC"
14909,13306,0.024,0.104757404850793,7.65943059563943,"gnpda1","hmVEC__mVEC"
14910,113,0.024,0.0514187663609589,6.86719264129007,"tbc1d30","hmVEC__mVEC"
14911,7362,-0.024,-0.0647279748528685,6.98429115165768,"vap.1","hmVEC__mVEC"
14912,3283,0.024,0.108595949439917,7.85001373158998,"stard8","hmVEC__mVEC"
14913,11813,0.024,0.13284200651799,8.88229000554663,"aplnra","hmVEC__mVEC"
14914,22831,0.024,0.0520552764534103,6.86719264129007,"hdhd5","hmVEC__mVEC"
14915,6793,0.024,0.0815784830529995,7.27726957754898,"ccnl1b","hmVEC__mVEC"
14916,12459,0.024,0.0557807765238808,6.90701805321599,"aftphb","hmVEC__mVEC"
14917,9424,0.024,0.050988993201749,6.86131930221911,"c16h2orf66","hmVEC__mVEC"
14918,13209,0.024,0.0684629015253887,7.02441100749414,"ergic1","hmVEC__mVEC"
14919,19224,0.024,0.0516140324459027,6.87054883504491,"dub","hmVEC__mVEC"
14920,9827,0.024,0.0997648476299108,7.71336450108247,"emc2","hmVEC__mVEC"
14921,8720,0.024,0.0632892607785093,6.97624762885027,"creb1b","hmVEC__mVEC"
14922,9016,0.024,0.0527509088566442,6.86616165527626,"cers6","hmVEC__mVEC"
14923,6234,0.024,0.0523509877277539,6.8793294547386,"tnk2b","hmVEC__mVEC"
14924,22933,0.024,0.0511514329266191,6.86422658284184,"camk1db","hmVEC__mVEC"
14925,1067,0.024,0.0517289413307498,6.86803168972878,"znf1018","hmVEC__mVEC"
14926,9217,0.024,0.0506967275047376,6.86506563128055,"entpd3","hmVEC__mVEC"
14927,3476,0.024,0.0512818057304155,6.87468529941295,"slc4a4a","hmVEC__mVEC"
14928,6105,0.024,0.0685491488158941,7.04482074967874,"caskb","hmVEC__mVEC"
14929,13703,0.024,0.0529731540790405,6.87765135786118,"si:dkeyp-121d2.7","hmVEC__mVEC"
14930,913,0.024,0.0514626950739823,6.86635359285137,"znf1053.1","hmVEC__mVEC"
14931,2565,0.024,0.0525955772018303,6.8697097866062,"lgi2a","hmVEC__mVEC"
14932,10629,0.024,0.0619010578107961,6.96098973294895,"adam17b","hmVEC__mVEC"
14933,2851,0.024,0.054765227752738,6.89443232663536,"txnrd2.2","hmVEC__mVEC"
14934,18638,0.024,0.0665293596666294,7.01427430446193,"tent5ab","hmVEC__mVEC"
14935,19276,0.024,0.0546242889510071,6.89023708444182,"mettl27","hmVEC__mVEC"
14936,13729,0.024,0.0559297640113592,6.88984694913522,"CR854988.1","hmVEC__mVEC"
14937,20581,0.024,0.0508846435917078,6.86131930221911,"smtna","hmVEC__mVEC"
14938,503,0.024,0.0511920659734853,6.86299739909653,"zmp:0000000650","hmVEC__mVEC"
14939,21361,0.024,0.055143263650053,6.9100647537447,"topbp1","hmVEC__mVEC"
14940,8623,0.024,0.0518716114628009,6.86887073816749,"crygs4","hmVEC__mVEC"
14941,7848,0.024,0.0509760061573554,6.86215835065782,"dok1a","hmVEC__mVEC"
14942,16672,0.024,0.0516736098228025,6.86551454441266,"rims3","hmVEC__mVEC"
14943,3249,0.024,0.0584395024795717,6.937165019184,"med22","hmVEC__mVEC"
14944,16877,0.024,0.0510367925247206,6.86131930221911,"si:ch211-120e1.7","hmVEC__mVEC"
14945,7033,0.024,0.0511887744520091,6.8612605243936,"lpar5a","hmVEC__mVEC"
14946,15371,0.024,0.0513316855699972,6.86803168972878,"si:ch211-176g6.1","hmVEC__mVEC"
14947,6512,0.024,0.0607925525023632,6.97810205920421,"C2H7orf25","hmVEC__mVEC"
14948,18711,0.024,0.0539339945546491,6.89353450037115,"tec","hmVEC__mVEC"
14949,4170,0.024,0.0804970546829367,7.27445416581067,"hirip3","hmVEC__mVEC"
14950,1852,0.024,0.0952718790082972,7.52536138918741,"mark2b","hmVEC__mVEC"
14951,19534,0.024,0.0509642227549903,6.86131930221911,"msx2b","hmVEC__mVEC"
14952,21365,0.024,0.0512963708819154,6.86467549597395,"pou6f2","hmVEC__mVEC"
14953,735,0.024,0.0515244277494041,6.86719264129007,"si:dkey-22h13.2","hmVEC__mVEC"
14954,21392,0.024,0.0509615645184357,6.86131930221911,"si:ch211-196f5.2","hmVEC__mVEC"
14955,15793,0.024,0.0526301395685837,6.87132910565811,"rhoq","hmVEC__mVEC"
14956,15448,0.024,0.050941608788482,6.86215835065782,"mmp25b","hmVEC__mVEC"
14957,12126,0.024,0.0516279272524525,6.86635359285137,"clic5a","hmVEC__mVEC"
14958,4395,0.024,0.0604116372005904,6.92276682594864,"si:dkey-68o6.5","hmVEC__mVEC"
14959,8227,0.024,0.0557181099771887,6.9082472369613,"CABZ01084501.2","hmVEC__mVEC"
14960,4578,0.024,0.08122759023775,7.29448772615182,"ddx42","hmVEC__mVEC"
14961,15908,0.024,0.0566320356479126,6.90779832382919,"casp7","hmVEC__mVEC"
14962,5429,0.024,0.0510893320176226,6.86215835065782,"si:ch73-23l24.1","hmVEC__mVEC"
14963,18911,0.024,0.0559975587105007,6.92563214287215,"prodha","hmVEC__mVEC"
14964,5999,0.024,0.0507924704646608,6.86383644753524,"angpt4","hmVEC__mVEC"
14965,7465,0.024,0.0561381907201389,6.89901770413551,"BX530018.2","hmVEC__mVEC"
14966,11939,0.024,0.0527986371264625,6.87306598036104,"fam110a","hmVEC__mVEC"
14967,992,0.024,0.0517060856119151,6.87474407723845,"znf1050","hmVEC__mVEC"
14968,20749,0.024,0.0546625768480381,6.90309539067803,"si:ch211-127i16.2","hmVEC__mVEC"
14969,19883,0.024,0.0936706156977823,7.56127332023287,"btf3l4","hmVEC__mVEC"
14970,12353,0.024,0.0564237259115406,6.91160343071614,"slc22a15","hmVEC__mVEC"
14971,1027,0.024,0.0521330776775608,6.87474407723846,"znf1079","hmVEC__mVEC"
14972,10920,0.024,0.0518098930397739,6.86719264129008,"chgb","hmVEC__mVEC"
14973,455,0.024,0.0575597346093487,6.91031546914532,"rint1","hmVEC__mVEC"
14974,11751,0.024,0.0539876097938936,6.8895962337346,"hpdb","hmVEC__mVEC"
14975,3846,0.024,0.0517964080323939,6.86635359285136,"kiss1rb","hmVEC__mVEC"
14976,8588,0.024,0.0548473499918156,6.88565170694167,"cx30.3","hmVEC__mVEC"
14977,19233,0.024,0.0590204572333242,6.91841655975053,"ncam1a","hmVEC__mVEC"
14978,23212,0.024,0.0721241807811005,7.08233226414869,"dusp8a","hmVEC__mVEC"
14979,14399,0.024,0.0512762827205381,6.86719264129008,"map3k9","hmVEC__mVEC"
14980,11010,0.024,0.0507250606461157,6.86215835065782,"AL928824.1","hmVEC__mVEC"
14981,15116,0.024,0.0514276470879171,6.86635359285136,"plch1","hmVEC__mVEC"
14982,10748,0.024,0.0510087231778189,6.86131930221911,"BX470246.1","hmVEC__mVEC"
14983,6650,0.024,0.0648267521614247,7.00240460488505,"mmp15b","hmVEC__mVEC"
14984,22416,-0.024,-0.105651918145509,7.61771875906501,"frem1b","hmVEC__mVEC"
14985,19331,0.024,0.0508241281936609,6.86170943752571,"rasgrp2","hmVEC__mVEC"
14986,15124,0.024,0.0520705048808157,6.8697097866062,"CR626874.1","hmVEC__mVEC"
14987,11050,0.024,0.0545174374230137,6.89049405999882,"CABZ01066813.1","hmVEC__mVEC"
14988,2167,0.024,0.0511981335622596,6.86299739909653,"BX842701.1","hmVEC__mVEC"
14989,19226,0.024,0.0507491838893737,6.86254848596442,"lpar6b","hmVEC__mVEC"
14990,17507,0.024,0.0522079689574489,6.88262687066793,"smtnl","hmVEC__mVEC"
14991,20847,0.024,0.0510817623315453,6.86215835065782,"zmp:0000000924","hmVEC__mVEC"
14992,17836,0.024,0.0578503702153848,6.93026069409923,"zgc:112998","hmVEC__mVEC"
14993,23163,0.024,0.0509176344153158,6.86551454441266,"dnajb9a","hmVEC__mVEC"
14994,10873,0.024,0.0770785160626865,7.16772503213259,"gopc","hmVEC__mVEC"
14995,15794,0.024,0.087979146482632,7.42475095168207,"cox7a2l","hmVEC__mVEC"
14996,19943,0.024,0.0659778528819525,7.03664351233873,"uba3","hmVEC__mVEC"
