"rank","index","confect","effect","AveExpr","name","group"
88,11728,NA,0.131116264841897,6.57117443570705,"epgn","Epithelial_Fibroblast"
89,2240,NA,0.132738460699977,6.4832018948808,"cmtm3","Epithelial_Fibroblast"
90,12086,NA,-0.135502068264471,6.72845911339794,"srp14","Epithelial_Fibroblast"
91,12333,NA,0.128331118549073,6.51904609773662,"nrxn3a","Epithelial_Fibroblast"
92,9295,NA,0.221386149783902,7.62182454937052,"tpi1b","Epithelial_Fibroblast"
93,11819,NA,0.13170400058103,6.64510486232797,"dusp2","Epithelial_Fibroblast"
94,7283,NA,0.1945886125321,7.2470639631189,"gpc5a","Epithelial_Fibroblast"
95,2394,NA,0.140900971557349,6.7835499574401,"trappc2l","Epithelial_Fibroblast"
96,11351,NA,0.156503240240758,6.61511432049538,"elavl4","Epithelial_Fibroblast"
97,18338,NA,-0.259757963844016,14.1322366523314,"si:dkey-151g10.6","Epithelial_Fibroblast"
98,13088,NA,0.258263971446264,7.65373643467663,"hbegfa","Epithelial_Fibroblast"
99,2616,NA,-0.163045594893661,6.83914346855332,"zgc:173587","Epithelial_Fibroblast"
100,1590,NA,0.118054381905466,6.62225083412345,"clpxa","Epithelial_Fibroblast"
101,11502,NA,-0.239293554405028,8.4420368384711,"csde1","Epithelial_Fibroblast"
102,13552,NA,0.161284327448798,6.73408167029014,"gpm6aa","Epithelial_Fibroblast"
103,6532,NA,0.0951811266516869,6.43574549303411,"thap4","Epithelial_Fibroblast"
104,178,NA,0.191430445351418,7.32352636891889,"si:dkey-112e7.2","Epithelial_Fibroblast"
105,3011,NA,-0.131197417272423,6.69200933290918,"gps2","Epithelial_Fibroblast"
106,16319,NA,0.490532834217844,8.462317373388,"cyt1","Epithelial_Fibroblast"
107,1773,NA,0.124224854075547,6.7052277174048,"si:dkey-112a7.4","Epithelial_Fibroblast"
108,6016,NA,0.261134077234953,7.07268621087584,"matn4","Epithelial_Fibroblast"
109,5742,NA,-0.182580348790314,7.09906520539135,"atp10a","Epithelial_Fibroblast"
110,11503,NA,0.10595259955636,6.50216865739108,"porcnl","Epithelial_Fibroblast"
111,9193,NA,-0.149580642603734,6.62762420719507,"bmper","Epithelial_Fibroblast"
112,20108,NA,-0.139475586750807,6.70328271008388,"fam120a","Epithelial_Fibroblast"
113,16525,NA,-0.228497810821451,7.84460288346854,"nudc","Epithelial_Fibroblast"
114,18630,NA,0.099363481200242,6.42527420911922,"ppp1r14c","Epithelial_Fibroblast"
115,16897,NA,-0.154339447485154,6.95742666224678,"si:ch211-13c6.2","Epithelial_Fibroblast"
116,20657,NA,-0.171041390109752,7.0465043176269,"srek1ip1","Epithelial_Fibroblast"
117,16656,NA,0.257180781359407,8.08161839507811,"txnipa","Epithelial_Fibroblast"
118,1496,NA,-0.376682525578399,8.42124871591419,"hist1h4l.6","Epithelial_Fibroblast"
119,10434,NA,0.097109439915929,6.44038780334377,"si:ch211-253p18.2","Epithelial_Fibroblast"
120,16563,NA,0.289537115144481,7.22228239205298,"spaca4l","Epithelial_Fibroblast"
121,2943,NA,0.108605189930292,6.49411786112419,"mtmr8","Epithelial_Fibroblast"
122,6576,NA,0.0902857996788613,6.4016479636669,"kcnn1a","Epithelial_Fibroblast"
123,15215,NA,-0.242865235008249,7.86996133188572,"baz1b","Epithelial_Fibroblast"
124,13693,NA,0.118307095820402,6.67601182696858,"etfdh","Epithelial_Fibroblast"
125,20055,NA,-0.259859999302372,8.87916533717176,"top1l","Epithelial_Fibroblast"
126,3269,NA,0.167710788656426,6.49975350923887,"foxd1","Epithelial_Fibroblast"
127,7490,NA,-0.232287335313806,7.94808900098337,"fat1a","Epithelial_Fibroblast"
128,4301,NA,-0.184590809634368,7.37409998883763,"spop","Epithelial_Fibroblast"
129,5231,NA,0.118108458673521,6.45005442121989,"pcdh9","Epithelial_Fibroblast"
130,9390,NA,0.0913369483510296,6.40822335299845,"fam131bb","Epithelial_Fibroblast"
131,386,NA,0.132993080125174,6.60682297354061,"plxna4","Epithelial_Fibroblast"
132,21706,NA,0.135302928856268,6.47815990482123,"vim","Epithelial_Fibroblast"
133,23407,NA,-0.135444032942603,6.7335116876689,"zgc:113983","Epithelial_Fibroblast"
134,14534,NA,0.0961058094123787,6.4465676035612,"chp1","Epithelial_Fibroblast"
135,11767,NA,-0.203404068192,7.65580498570917,"kdm5c","Epithelial_Fibroblast"
136,12933,NA,-0.197896848327104,7.27825475740438,"mcm7","Epithelial_Fibroblast"
137,22970,NA,-0.207912755255971,7.5143542167299,"lrp5","Epithelial_Fibroblast"
138,13751,NA,0.174562349481298,7.22134008257524,"atp6v0e1","Epithelial_Fibroblast"
139,6398,NA,-0.232536486157538,8.03337306301088,"kmt2cb","Epithelial_Fibroblast"
140,14538,NA,-0.19945320845061,7.68971146147199,"syf2","Epithelial_Fibroblast"
141,8315,NA,0.230270447299595,8.40352146848881,"dbi","Epithelial_Fibroblast"
142,1237,NA,0.11483131764931,6.49362084807975,"ptprb","Epithelial_Fibroblast"
143,80,NA,-0.252283090293856,8.23423590377825,"nap1l1","Epithelial_Fibroblast"
144,13331,NA,-0.183430468998914,7.34033335695589,"matr3l1.1.1","Epithelial_Fibroblast"
145,21188,NA,0.184419963335463,7.11559079101377,"arrdc3b","Epithelial_Fibroblast"
146,21216,NA,0.22026479174237,10.0527928834202,"ubc","Epithelial_Fibroblast"
147,3505,NA,0.175757587604586,7.09111982711961,"arrdc3a","Epithelial_Fibroblast"
148,12306,NA,0.200323560331659,7.04351423664535,"fabp7a","Epithelial_Fibroblast"
149,8041,NA,0.297353994192753,8.86986957792226,"junba","Epithelial_Fibroblast"
150,16154,NA,0.207121829629801,7.79030028230295,"anxa11b","Epithelial_Fibroblast"
151,14540,NA,0.204814271472333,7.94061347536262,"mgst3b","Epithelial_Fibroblast"
152,11551,NA,-0.162571765495483,7.10495615660632,"mapk14a","Epithelial_Fibroblast"
153,10304,NA,0.169980127761745,6.61805452156023,"meis2a","Epithelial_Fibroblast"
154,9158,NA,0.0888218682459578,6.43120703458225,"ube3d","Epithelial_Fibroblast"
155,13663,NA,0.10425955505825,6.57044284757835,"nocta","Epithelial_Fibroblast"
156,19586,NA,-0.183303837204413,7.4028050111403,"ik","Epithelial_Fibroblast"
157,14292,NA,-0.134022728886421,6.85745346059394,"rrp12","Epithelial_Fibroblast"
158,5846,NA,0.146291604686794,6.95951791965514,"srsf3a","Epithelial_Fibroblast"
159,17821,NA,0.160597364565774,7.07855119596878,"serpine2","Epithelial_Fibroblast"
160,5720,NA,0.107429279525578,6.56648950748161,"negr1","Epithelial_Fibroblast"
161,17806,NA,-0.159135413177902,7.12759372461575,"scaf4b","Epithelial_Fibroblast"
162,8870,NA,-0.233382538790653,8.21404617687548,"si:dkey-67c22.2","Epithelial_Fibroblast"
163,16791,NA,0.116667068431314,6.64545066598036,"fuca1.1","Epithelial_Fibroblast"
164,6205,NA,-0.183359554360582,7.48523230031472,"arf1","Epithelial_Fibroblast"
165,4111,NA,-0.152855428965085,6.94836159108154,"tfap4","Epithelial_Fibroblast"
166,6763,NA,0.0894254932321422,6.48204982397974,"klhl20","Epithelial_Fibroblast"
167,15810,NA,-0.219428131581855,7.47475548161245,"bmpr1ab","Epithelial_Fibroblast"
168,7934,NA,-0.226223767352007,8.09463332605945,"eif5b","Epithelial_Fibroblast"
169,21638,NA,0.123224051532131,6.52129699464661,"tnfsf10","Epithelial_Fibroblast"
170,22469,NA,0.143262580910352,6.86245682317196,"micos13","Epithelial_Fibroblast"
171,14175,NA,-0.229682548515828,7.98061780985618,"adka","Epithelial_Fibroblast"
172,9323,NA,-0.137586566087809,6.80747974429581,"si:dkeyp-69b9.6","Epithelial_Fibroblast"
173,14932,NA,0.0934871168485804,6.44143109823534,"lonp2","Epithelial_Fibroblast"
174,14892,NA,0.0946806246233368,6.41307304521967,"swap70b","Epithelial_Fibroblast"
175,11932,NA,0.165336467898549,7.29743023138912,"rer1","Epithelial_Fibroblast"
176,16318,NA,0.378282251324875,7.75515746721997,"cyt1l","Epithelial_Fibroblast"
177,23399,NA,-0.108434195633528,6.59968909708899,"si:dkey-108k21.19","Epithelial_Fibroblast"
178,20722,NA,0.174806949080025,7.28142562291328,"ywhah","Epithelial_Fibroblast"
179,18329,NA,-0.105482805332087,6.57687595007007,"nol9","Epithelial_Fibroblast"
180,21067,NA,0.219884477425593,7.75273268856951,"ucp2","Epithelial_Fibroblast"
181,8398,NA,-0.146869328800473,6.87050319105713,"nck2a","Epithelial_Fibroblast"
182,18163,NA,0.247740573883618,8.60184890920413,"ppdpfb","Epithelial_Fibroblast"
183,10048,NA,-0.169485940799686,7.26062646561145,"ubr5","Epithelial_Fibroblast"
184,3298,NA,0.2699585401368,8.05936977710258,"capns1a","Epithelial_Fibroblast"
185,5718,NA,0.110195888061926,6.66484737364152,"chd1l","Epithelial_Fibroblast"
186,1723,NA,0.298771371088433,8.08446680446164,"si:ch73-335l21.4","Epithelial_Fibroblast"
187,15844,NA,-0.144057404962169,7.02445178257479,"psme3","Epithelial_Fibroblast"
188,11521,NA,-0.154498135803084,6.96620711632167,"si:ch211-196c10.15","Epithelial_Fibroblast"
189,1534,NA,0.28642511432949,7.16879660623539,"aep1","Epithelial_Fibroblast"
190,19525,NA,0.211421689158266,8.53215319793129,"pomp","Epithelial_Fibroblast"
191,2316,NA,0.121835293787027,6.7116287253486,"hddc3","Epithelial_Fibroblast"
192,15426,NA,-0.132597944860478,6.90895604366346,"vps25","Epithelial_Fibroblast"
193,3408,NA,-0.132300194240285,6.75458368744302,"pias2","Epithelial_Fibroblast"
194,9233,NA,-0.113885999782816,6.72436783512119,"taf2","Epithelial_Fibroblast"
195,15223,NA,-0.246672041577551,8.11863645535665,"nectin1b","Epithelial_Fibroblast"
196,18291,NA,-0.1885375747628,7.37466082629355,"rerea","Epithelial_Fibroblast"
197,6862,NA,-0.219743403434972,8.8507262762735,"acin1a","Epithelial_Fibroblast"
198,13056,NA,-0.17074170122203,7.27904091912625,"npm1b","Epithelial_Fibroblast"
199,2812,NA,0.090565628655042,6.42903166107263,"lztr1","Epithelial_Fibroblast"
200,20436,NA,0.11813256278682,6.7744201160263,"psmg1","Epithelial_Fibroblast"
201,11931,NA,-0.132342254801741,6.7799783134532,"tp73","Epithelial_Fibroblast"
202,6309,NA,-0.141473875452008,6.90814184651634,"tbl1xr1b","Epithelial_Fibroblast"
203,4406,NA,-0.188902250233145,7.46992129868831,"ep300b","Epithelial_Fibroblast"
204,23543,NA,-0.20572325851466,7.84718097579066,"mt-nd5","Epithelial_Fibroblast"
205,15729,NA,0.095947867386829,6.53961151732854,"lcmt1","Epithelial_Fibroblast"
206,8715,NA,0.107419957437642,6.63746250048708,"idh1","Epithelial_Fibroblast"
207,14653,NA,0.116417087173816,6.81831728106368,"pkma","Epithelial_Fibroblast"
208,72,NA,-0.104352030500386,6.47182576032665,"kcnc2","Epithelial_Fibroblast"
209,19314,NA,-0.190969007758978,7.64544510627442,"sart1","Epithelial_Fibroblast"
210,18078,NA,0.380421738595744,7.75088994893158,"krt5","Epithelial_Fibroblast"
211,2100,NA,0.10775046485101,6.62318028101571,"aktip","Epithelial_Fibroblast"
212,18330,NA,0.0865331417094131,6.41347338451956,"casp9","Epithelial_Fibroblast"
213,5587,NA,0.0804666903612778,6.38194553070977,"rab6ba","Epithelial_Fibroblast"
214,23409,NA,-0.189921544802377,7.18085633324511,"hist1h4l.10","Epithelial_Fibroblast"
215,19397,NA,0.0989332753027969,6.57066912729454,"mat2b","Epithelial_Fibroblast"
216,6321,NA,-0.194756480907092,7.79918420380599,"fubp1","Epithelial_Fibroblast"
217,14517,NA,0.10811546245953,6.61128995916236,"zfyve21","Epithelial_Fibroblast"
218,19838,NA,0.12792859543699,6.67911847721194,"mcf2l2","Epithelial_Fibroblast"
219,4242,NA,0.151877521047832,6.99807158287023,"tob1a","Epithelial_Fibroblast"
220,20694,NA,-0.186767312715284,7.55479553239788,"erbin","Epithelial_Fibroblast"
221,16555,NA,-0.244881970164575,8.90991047406152,"cbx3a","Epithelial_Fibroblast"
222,7609,NA,0.0838968469076255,6.40536082708429,"sh3d19","Epithelial_Fibroblast"
223,6448,NA,-0.21494088008395,8.2463316965893,"eif4g1a","Epithelial_Fibroblast"
224,22500,NA,0.105823213127793,6.65019137358447,"rex1bd","Epithelial_Fibroblast"
225,22431,NA,-0.203225971565906,7.79925957733015,"hnrnpm","Epithelial_Fibroblast"
226,11230,NA,0.114946230612869,6.7637547818671,"cxxc1a","Epithelial_Fibroblast"
227,5828,NA,0.271570056963128,7.56878889261583,"h1-10","Epithelial_Fibroblast"
228,2640,NA,-0.152979028144859,11.5422844513111,"zgc:158463","Epithelial_Fibroblast"
229,15840,NA,0.100018981952793,6.42929788474881,"hoxb5b","Epithelial_Fibroblast"
230,21101,NA,0.0884900427449179,6.43781062976534,"dscama","Epithelial_Fibroblast"
231,4362,NA,0.14074553152436,6.55120501597157,"hoxb8a","Epithelial_Fibroblast"
232,19785,NA,0.0866610433584629,6.39726722822315,"ctns","Epithelial_Fibroblast"
233,23430,NA,-0.142570480675728,6.79108119396052,"hist1h4l.14","Epithelial_Fibroblast"
234,14836,NA,0.190140950384893,8.07173486792455,"hsbp1b","Epithelial_Fibroblast"
235,19817,NA,0.0772888805090304,6.40606812974498,"apc2","Epithelial_Fibroblast"
236,17668,NA,-0.17058271652041,6.49023800525783,"vwde","Epithelial_Fibroblast"
237,11142,NA,0.194026491299573,8.15101584908549,"vdac3","Epithelial_Fibroblast"
238,21384,NA,-0.210973837849188,7.75643555867185,"gli3","Epithelial_Fibroblast"
239,13789,NA,0.152718660461917,7.09669910852477,"gsta.1","Epithelial_Fibroblast"
240,20153,NA,-0.092175138643704,6.51620225820612,"tmem169a","Epithelial_Fibroblast"
241,14541,NA,0.12588922077993,6.84202600342211,"tmem50a","Epithelial_Fibroblast"
242,10012,NA,0.0935455586166727,6.47344824495192,"FQ976914.1","Epithelial_Fibroblast"
243,20122,NA,0.133113028859822,6.65500817736301,"dhrs3b","Epithelial_Fibroblast"
244,20521,NA,-0.090797629530556,6.45736778964777,"CU074419.2","Epithelial_Fibroblast"
245,4324,NA,-0.18965526929176,7.77125804368905,"kansl1b","Epithelial_Fibroblast"
246,22996,NA,-0.0867391361603409,6.41605909347058,"CR450808.2","Epithelial_Fibroblast"
247,22563,NA,-0.1802824443389,7.23208235102505,"rrbp1b","Epithelial_Fibroblast"
248,16363,NA,0.102053132193981,6.36281882277749,"col11a2","Epithelial_Fibroblast"
249,18407,NA,0.232468657026482,10.1533571625671,"zgc:153867","Epithelial_Fibroblast"
250,401,NA,0.175847394989159,6.84972757794586,"kera","Epithelial_Fibroblast"
251,6774,NA,-0.165491602431023,7.23980051789224,"cacybp","Epithelial_Fibroblast"
252,12024,NA,0.10484190995972,6.60065345394445,"selenok","Epithelial_Fibroblast"
253,5878,NA,0.100943420276351,6.53635793635117,"arl8ba","Epithelial_Fibroblast"
254,16971,NA,0.0904239956587632,6.47839061444121,"csmd3a.1","Epithelial_Fibroblast"
255,18191,NA,0.209440910248805,8.70835362881765,"ssr4","Epithelial_Fibroblast"
256,19924,NA,-0.125011395526301,6.84599066019413,"pank4","Epithelial_Fibroblast"
257,4440,NA,0.109667767222754,6.70646745142622,"ankrd54","Epithelial_Fibroblast"
258,7638,NA,0.158349230694575,7.30526796004292,"ndufb6","Epithelial_Fibroblast"
259,16801,NA,-0.193130571845604,8.02514536992729,"mtdha","Epithelial_Fibroblast"
260,22126,NA,0.17208857562381,7.108961630769,"dnase1l4.1","Epithelial_Fibroblast"
261,18723,NA,0.50221793610596,10.6749651683855,"pfn1","Epithelial_Fibroblast"
262,21383,NA,-0.144346205527855,7.01229758288184,"prpf4bb","Epithelial_Fibroblast"
263,16829,NA,0.165074202499737,7.49389110462574,"zgc:91910","Epithelial_Fibroblast"
264,7706,NA,0.126475866088126,6.84890069822399,"MZT1","Epithelial_Fibroblast"
265,5479,NA,0.0910518067379404,6.48141194037789,"zgc:174863","Epithelial_Fibroblast"
266,7858,NA,0.0923252573957691,6.43373380039313,"adra1d","Epithelial_Fibroblast"
267,3319,NA,0.0836478442502485,6.36049247426954,"il13ra2","Epithelial_Fibroblast"
268,4449,NA,0.136643465922496,6.9264505098316,"si:ch211-11k18.4","Epithelial_Fibroblast"
269,2120,NA,0.100876193490717,6.6768782442482,"cnep1r1","Epithelial_Fibroblast"
270,20782,NA,-0.205160240387794,8.24383770588936,"etf1b","Epithelial_Fibroblast"
271,15093,NA,0.0985349564120855,6.43030570472644,"uraha","Epithelial_Fibroblast"
272,16443,NA,-0.136799795379348,6.9856373040111,"cnot3b","Epithelial_Fibroblast"
273,1550,NA,0.0768740809992916,6.35026733897979,"aldh1a3","Epithelial_Fibroblast"
274,23488,NA,-0.106130567906331,6.63284229041372,"hist1h4l.21","Epithelial_Fibroblast"
275,16533,NA,0.106353046830266,6.7298011496932,"serinc2","Epithelial_Fibroblast"
276,194,NA,-0.103600437261667,6.61532055899173,"mcm10","Epithelial_Fibroblast"
277,23629,NA,0.074851651673984,6.41791306310345,"DMXL1","Epithelial_Fibroblast"
278,3491,NA,0.144998469780924,6.64426495786192,"edil3a","Epithelial_Fibroblast"
279,9332,NA,-0.126262059452988,6.88121573663497,"grwd1","Epithelial_Fibroblast"
280,8587,NA,0.0841959640187924,6.48706755715462,"cryl1","Epithelial_Fibroblast"
281,12910,NA,-0.141420059549906,7.00115282363311,"ddx24","Epithelial_Fibroblast"
282,20481,NA,0.102724575154669,6.63888351459868,"CU856539.2","Epithelial_Fibroblast"
283,19462,NA,0.0904979863754069,6.48246733753439,"mpp1","Epithelial_Fibroblast"
284,2263,NA,0.128364531279897,6.80244081038526,"si:ch211-260e23.9","Epithelial_Fibroblast"
285,20092,NA,0.100125737503909,6.56454827021724,"map1lc3a","Epithelial_Fibroblast"
286,1864,NA,0.149875278836174,6.57639179880895,"cyp26b1","Epithelial_Fibroblast"
287,383,NA,0.127817884549731,6.85955492247872,"ube2h","Epithelial_Fibroblast"
288,23265,NA,0.106613966142973,6.68394258264023,"commd4","Epithelial_Fibroblast"
289,17165,NA,0.175692876992347,7.00491736387672,"foxo1a","Epithelial_Fibroblast"
290,20254,NA,-0.217344419437359,8.91759766222593,"hp1bp3","Epithelial_Fibroblast"
291,22271,NA,0.104079198629285,6.44869127671664,"stab1","Epithelial_Fibroblast"
292,8124,NA,0.0903750589903489,6.5319482461918,"zfyve27","Epithelial_Fibroblast"
293,8985,NA,0.130127445545702,6.4518521601707,"twist2","Epithelial_Fibroblast"
294,23781,NA,-0.113272602831049,6.73242669537206,"CABZ01102240.1","Epithelial_Fibroblast"
295,19749,NA,-0.157699556215358,7.19643606437994,"gnl3","Epithelial_Fibroblast"
296,21394,NA,0.092191724596394,6.53447501200269,"cox19","Epithelial_Fibroblast"
297,10710,NA,0.0903334923746543,6.40205219920792,"sele","Epithelial_Fibroblast"
298,15374,NA,0.109479447490401,6.65250096994993,"abcc3","Epithelial_Fibroblast"
299,10998,NA,-0.145936171261928,7.17344077518166,"NDUFB1","Epithelial_Fibroblast"
300,23533,NA,0.220526169689716,9.69078063997736,"mt-nd1","Epithelial_Fibroblast"
301,10624,NA,-0.207995913889389,7.26007058131383,"rrm2","Epithelial_Fibroblast"
302,3182,NA,0.136003843446168,6.69886306135218,"spns2","Epithelial_Fibroblast"
303,5538,NA,0.19685554581974,7.55815009259251,"glulb","Epithelial_Fibroblast"
304,16446,NA,0.120194681705349,6.88753568703946,"tmem238a","Epithelial_Fibroblast"
