"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group"
"lyve1b",1.52036372542477e-54,-1.10294719666344,0.82,0.928,3.31484903054362e-50,"mVEC"
"rpl37.1",7.15314391786321e-24,-0.371039311391666,0.995,0.998,1.55959996841172e-19,"mVEC"
"si:dkey-151g10.6",5.80703166803606e-19,-0.281477267242788,1,1,1.2661071145819e-14,"mVEC"
"krt8",5.17774539378546e-18,-0.427581246351197,0.995,0.987,1.12890382820704e-13,"mVEC"
"hsp90b1",2.54382463823056e-14,1.06060553644132,0.454,0.243,5.5463008587341e-10,"mVEC"
"calr3b",1.0659545917821e-13,0.875778909288793,0.502,0.277,2.32410079646252e-09,"mVEC"
"calr",1.32462333866686e-13,0.937062455408407,0.483,0.273,2.88807626529535e-09,"mVEC"
"dnajb11",1.72341194244321e-13,0.866773742150245,0.382,0.178,3.75755505810894e-09,"mVEC"
"f13a1b",2.04407504655045e-13,0.946289968179013,0.365,0.17,4.45669682399395e-09,"mVEC"
"canx",2.27968184131435e-11,0.728935442439602,0.517,0.294,4.97039031861768e-07,"mVEC"
"nfyba",2.40890066773261e-11,1.03033204500577,0.284,0.126,5.25212612585741e-07,"mVEC"
"zgc:171772",2.78425810004032e-11,-0.244651856682021,0.993,0.998,6.07051793551792e-07,"mVEC"
"manf",5.29630560109823e-11,1.06733844387473,0.264,0.118,1.15475351020745e-06,"mVEC"
"mt-co1",5.69418889426994e-11,-0.35346704098089,0.969,0.953,1.24150400461767e-06,"mVEC"
"hspd1",1.38487282196511e-10,1.04311820623054,0.221,0.088,3.01943821373053e-06,"mVEC"
"prkcsh",1.49301125987242e-10,0.729330261803453,0.416,0.229,3.25521244989983e-06,"mVEC"
"polr2l",1.57556743656346e-10,0.61054163543673,0.409,0.217,3.43520968193931e-06,"mVEC"
"rpf2",2.10069152167436e-10,1.15175623479347,0.166,0.056,4.5801377247066e-06,"mVEC"
"hspe1",3.4885568567053e-10,0.888060002320598,0.296,0.141,7.60610051467457e-06,"mVEC"
"rpn1",3.51883754112656e-10,0.62771566940389,0.454,0.251,7.67212149091823e-06,"mVEC"
"seta",3.7794807893462e-10,0.550263615880067,0.726,0.544,8.24040196501152e-06,"mVEC"
"cd276",4.65674619115979e-10,0.752999577968183,0.377,0.2,1.01531037205857e-05,"mVEC"
"sec61a1l",6.23878020318261e-10,1.6397406794858,0.108,0.027,1.3602412476999e-05,"mVEC"
"lyz",8.81085634015473e-10,-1.74678531182381,0.101,0.234,1.92103100784394e-05,"mVEC"
"nolc1",1.09509937506443e-09,1.2827052056373,0.149,0.05,2.38764516745297e-05,"mVEC"
"ptmaa",1.1369272001352e-09,0.443009401074914,0.875,0.715,2.47884237445477e-05,"mVEC"
"hspa5",1.8059819171349e-09,0.681258519519823,0.447,0.262,3.93758237392923e-05,"mVEC"
"fbl",2.11213549876214e-09,0.802639709928176,0.274,0.129,4.60508902795109e-05,"mVEC"
"tmed9",2.9216197608898e-09,0.557440959565058,0.486,0.282,6.37000756466802e-05,"mVEC"
"abcf1",2.95152206474555e-09,0.781152731972352,0.346,0.181,6.43520355776473e-05,"mVEC"
"si:ch211-145b13.6",2.95852921658142e-09,-0.383404934628443,0.875,0.918,6.45048125091246e-05,"mVEC"
"nop10",2.96909149781708e-09,0.932323422537797,0.238,0.107,6.47351019269059e-05,"mVEC"
"calr3a",3.40160390180285e-09,0.644233915156925,0.534,0.343,7.41651698710076e-05,"mVEC"
"setb",3.56517960325595e-09,0.612468519185861,0.587,0.392,7.77316108897895e-05,"mVEC"
"hnrnpa0b",4.17664337227095e-09,0.441265158559894,0.827,0.674,9.10633554456234e-05,"mVEC"
"cnbpa",5.38020926281336e-09,0.725325373748504,0.445,0.267,0.00011730470255712,"mVEC"
"npm1a",5.99259678531552e-09,0.865583733707586,0.389,0.238,0.000130656587710234,"mVEC"
"ccser2a",6.30108445822177e-09,1.48496179208291,0.137,0.046,0.000137382544442609,"mVEC"
"prdx1",6.97098158671333e-09,0.58025515095106,0.567,0.367,0.000151988311535111,"mVEC"
"yars1",7.57697960579868e-09,1.14538862697054,0.132,0.043,0.000165200886345229,"mVEC"
"creld2",1.08292756057325e-08,1.74551982080057,0.077,0.015,0.000236110696031787,"mVEC"
"uso1",1.36755870310559e-08,1.18378068690513,0.166,0.065,0.000298168824038111,"mVEC"
"hnrnph1l",1.46725747731731e-08,0.617752385367822,0.421,0.246,0.000319906147779494,"mVEC"
"ncl",1.5562980710387e-08,0.508935536055531,0.553,0.359,0.000339319668428568,"mVEC"
"hmgb2b",1.7201696226868e-08,0.459023868277769,0.851,0.729,0.000375048582834402,"mVEC"
"tomm20a",1.72147922982882e-08,0.771557228706168,0.216,0.095,0.000375334116479577,"mVEC"
"krt18a.1",1.87567826306274e-08,-0.255363046161642,1,0.997,0.00040895413169557,"mVEC"
"snrpg",2.07530542779539e-08,0.575894322591245,0.442,0.257,0.000452478842422228,"mVEC"
"actb2",2.29224271495187e-08,-0.20401242860144,1,1,0.000499777679140957,"mVEC"
"mt-atp6",2.30374215743506e-08,0.351625781882273,0.981,0.954,0.000502284902585567,"mVEC"
"ndufab1b",2.61350112969832e-08,0.592752872465692,0.363,0.199,0.000569821651308125,"mVEC"
"kars1",2.63213563099621e-08,0.55964984793435,0.325,0.168,0.000573884531626104,"mVEC"
"hmgb2a",2.66272369688311e-08,0.400600230836391,0.923,0.826,0.000580553647631425,"mVEC"
"psmd12",2.94525593676933e-08,0.56173954917406,0.394,0.224,0.000642154151893817,"mVEC"
"ndufs2",3.09075808022397e-08,0.567803897600774,0.356,0.191,0.000673877984231233,"mVEC"
"api5",3.23055370938728e-08,0.599574491267963,0.291,0.148,0.000704357625257709,"mVEC"
"tnfaip8l3",3.26994132477918e-08,6.78457949342532,0.031,0,0.000712945307041606,"mVEC"
"tmed2",3.5531896077974e-08,0.496075293425155,0.603,0.394,0.000774701930188068,"mVEC"
"ppm1g",3.90296672533355e-08,0.800281740492777,0.291,0.155,0.000850963835124473,"mVEC"
"tmem88a",4.01249677409902e-08,0.34611894578466,0.873,0.708,0.00087484467165681,"mVEC"
"hnrnpa1b",4.2802649840174e-08,0.602994097121115,0.514,0.326,0.000933226174465313,"mVEC"
"nmt1a",4.64423562767191e-08,0.930034447119423,0.195,0.086,0.00101258269390131,"mVEC"
"nrp2a",5.15689064669123e-08,0.696839554197279,0.236,0.112,0.00112435686769809,"mVEC"
"CR383676.2",5.32668041921538e-08,-0.175463614484645,0.998,1,0.00116137613180153,"mVEC"
"si:ch211-11k18.4",5.69516458365674e-08,0.779417155368783,0.212,0.096,0.00124171673417468,"mVEC"
"adma",5.90903186219343e-08,1.16768867007746,0.214,0.102,0.00128834621691403,"mVEC"
"cand1",7.51780547419611e-08,0.767189596305536,0.274,0.14,0.00163910712753898,"mVEC"
"wdr43",7.6271005306367e-08,0.88733261630466,0.178,0.075,0.00166293672869472,"mVEC"
"zgc:153867",7.74014252249737e-08,-0.314982618702045,0.964,0.96,0.0016875832741801,"mVEC"
"tspan31",8.05560761614561e-08,0.622990081041956,0.332,0.18,0.00175636412854823,"mVEC"
"atp6v0e1",8.66684775722936e-08,0.35121490630422,0.82,0.64,0.00188963281650872,"mVEC"
"lyn",8.98921328876091e-08,0.941981827039472,0.163,0.067,0.00195991817334854,"mVEC"
"ppdpfb",1.03799556127862e-07,-0.357554412786447,0.865,0.883,0.00226314172225577,"mVEC"
"actb1",1.04638336198092e-07,0.202355519143517,0.998,0.999,0.00228142964412699,"mVEC"
"pa2g4a",1.17957558131518e-07,0.832522068340014,0.264,0.139,0.00257182863994149,"mVEC"
"hm13",1.20223936202841e-07,0.874045864536882,0.192,0.086,0.00262124248103054,"mVEC"
"pwp1",1.23653048856155e-07,0.94100042504328,0.127,0.045,0.00269600742421075,"mVEC"
"RPS17",1.30893141370656e-07,-0.193742063391156,0.998,0.992,0.00285386316130442,"mVEC"
"ssr3",1.36961443759644e-07,0.38522001614359,0.712,0.501,0.00298617035829152,"mVEC"
"kdrl",1.38125044341046e-07,-0.410909782718224,0.853,0.85,0.00301154034176782,"mVEC"
"rad21a",1.42077046980232e-07,0.466103919584865,0.567,0.373,0.00309770585530999,"mVEC"
"fam114a2",1.66368244843478e-07,0.977562490394416,0.142,0.055,0.00362732684232236,"mVEC"
"pik3r6a",1.72158687696441e-07,1.20732218471833,0.13,0.049,0.0037535758678455,"mVEC"
"zgc:112185",1.91814900298464e-07,1.60441992044843,0.067,0.014,0.00418214027120741,"mVEC"
"eef1a1l1",2.00561004862286e-07,-0.16023215630278,1,1,0.00437283158901243,"mVEC"
"aimp1a",2.10765282290742e-07,0.57422657745355,0.339,0.192,0.00459531544978504,"mVEC"
"ssb",2.11042752543091e-07,0.831104912590227,0.188,0.085,0.00460136513369702,"mVEC"
"h2az2b",2.23805117722677e-07,0.314425000713944,0.906,0.844,0.00487962298170752,"mVEC"
"suclg1",2.2720220404142e-07,0.442507272691219,0.478,0.292,0.00495368965471509,"mVEC"
"si:dkey-286j15.1",2.31725311736213e-07,0.579170809580028,0.37,0.216,0.00505230697178466,"mVEC"
"eif4bb",2.37529626243378e-07,0.498932562218468,0.409,0.24,0.00517885844098436,"mVEC"
"pes",2.54687590493588e-07,0.967004838800996,0.147,0.059,0.00555295353553171,"mVEC"
"ube2l3b",2.5738917287192e-07,0.466880614604945,0.368,0.211,0.00561185613612647,"mVEC"
"mtdhb",2.63419058984981e-07,0.761203798074478,0.221,0.108,0.00574332574304955,"mVEC"
"utp3",2.90864805755019e-07,1.34311551208643,0.111,0.038,0.00634172535987668,"mVEC"
"dpm1",2.95514482708075e-07,0.834540035875563,0.195,0.091,0.00644310226648415,"mVEC"
"dkc1",2.98659402633343e-07,0.791813775371311,0.197,0.091,0.00651167095561479,"mVEC"
"cirbpa",3.11231832224993e-07,0.306516273262904,0.918,0.804,0.00678578763800153,"mVEC"
"ssbp1",3.44118444143923e-07,0.8620948815254,0.139,0.055,0.00750281443766995,"mVEC"
"usp9",3.49580438559993e-07,0.501925224443799,0.284,0.149,0.00762190230192353,"mVEC"
"gars1",3.50036089535365e-07,0.687507234308262,0.276,0.148,0.00763183686013957,"mVEC"
"uqcrfs1",3.64863498802686e-07,0.44268947245071,0.606,0.407,0.00795511886439496,"mVEC"
"iqgap2",3.84408076429774e-07,0.569490999267237,0.281,0.151,0.00838124929039835,"mVEC"
"faua",4.009003281471e-07,-0.181663437226868,1,0.997,0.00874082985459122,"mVEC"
"coa3a",4.07779603493785e-07,0.73643978109563,0.202,0.095,0.00889081869497499,"mVEC"
"slc39a7",5.59438144045239e-07,0.600929529202391,0.325,0.185,0.0121974298546183,"mVEC"
"srsf3a",5.75608139776319e-07,0.823419044127459,0.192,0.09,0.0125499842715431,"mVEC"
"ddx19",5.90517931895348e-07,0.882308873549493,0.168,0.074,0.0128750624691143,"mVEC"
"tmem147",5.92379129889273e-07,0.499726423125597,0.38,0.222,0.0129156421689758,"mVEC"
"palm1a",6.02652936414038e-07,0.57898571919465,0.433,0.278,0.0131396419726353,"mVEC"
"ddost",6.16700418345323e-07,0.416812130788473,0.49,0.31,0.0134459192211831,"mVEC"
"mylk5",6.3428357120141e-07,0.62118754993077,0.279,0.152,0.0138292847029043,"mVEC"
"csnk2a2a",6.58164156008725e-07,1.07800201446707,0.118,0.043,0.0143499530934582,"mVEC"
"smfn",6.61329410826467e-07,1.28499588489308,0.094,0.03,0.0144189651442495,"mVEC"
"phb",7.23989446601852e-07,0.67068051612694,0.281,0.154,0.0157851419042602,"mVEC"
"golt1bb",7.66643135988775e-07,0.639446041372737,0.255,0.132,0.0167151202939633,"mVEC"
"pcdh17",7.68933992365279e-07,0.587891354039949,0.248,0.128,0.0167650678355402,"mVEC"
"dlc1",7.74844218998111e-07,0.954415604258533,0.139,0.056,0.0168939285068158,"mVEC"
"tp53",8.35128717627279e-07,0.43130643061809,0.339,0.192,0.0182083114304276,"mVEC"
"lrch3",8.46014896721416e-07,1.00918318851635,0.103,0.035,0.018445662793217,"mVEC"
"mt-nd5",8.47694871934846e-07,0.423510290113155,0.478,0.305,0.0184822912927954,"mVEC"
"ccdc12",8.59138915226372e-07,0.817440062422431,0.18,0.084,0.0187318057686806,"mVEC"
"eif5",8.73471078051757e-07,0.421894587153831,0.514,0.331,0.0190442899147625,"mVEC"
"hnrpkl",8.73710668534728e-07,0.561394188082221,0.279,0.151,0.0190495137060627,"mVEC"
"si:ch211-288g17.3",8.92738984069542e-07,0.389122012708912,0.692,0.512,0.0194643880696682,"mVEC"
"nsun5",9.39135127647502e-07,1.49782415206354,0.07,0.018,0.0204759631880985,"mVEC"
"anp32b",9.70298121380574e-07,0.445326881780489,0.529,0.352,0.0211554099404607,"mVEC"
"dut",9.71561739981527e-07,0.448600283017878,0.418,0.26,0.0211829606168172,"mVEC"
"rab5if",9.87200666916079e-07,0.616030504956082,0.279,0.152,0.0215239361407713,"mVEC"
"elovl1b",1.01088477190481e-06,0.484439887867375,0.546,0.355,0.0220403206818406,"mVEC"
"uck2b",1.05802913469962e-06,1.02240805728062,0.125,0.049,0.0230682092238559,"mVEC"
"nop56",1.10336456727878e-06,0.576100169163691,0.341,0.201,0.0240566576603793,"mVEC"
"tardbp",1.19241713795867e-06,0.431083471482452,0.416,0.26,0.0259982708589128,"mVEC"
"usp36",1.22363483620697e-06,0.778945028067077,0.2,0.098,0.0266789103338205,"mVEC"
"arf5",1.25813648456057e-06,0.442545812967911,0.478,0.305,0.0274311497728741,"mVEC"
"etf1b",1.33042338886786e-06,0.584275992939002,0.464,0.315,0.0290072211474859,"mVEC"
"pa2g4b",1.37872467899408e-06,0.627346878465212,0.341,0.201,0.0300603341761079,"mVEC"
"triap1",1.43519856522475e-06,0.869259673693394,0.111,0.04,0.0312916343175952,"mVEC"
"safb",1.50604457012526e-06,0.631065247487247,0.245,0.13,0.032836289762441,"mVEC"
"pam16",1.63241319636023e-06,1.08845593505842,0.101,0.035,0.0355915049202421,"mVEC"
"gar1",1.69415141762446e-06,0.87112675741028,0.127,0.051,0.0369375833584661,"mVEC"
"dnajc19",1.78255343141052e-06,0.580054902294554,0.216,0.108,0.0388650124650435,"mVEC"
"timm23a",2.10479328566021e-06,1.01923554602122,0.127,0.052,0.0458908080072495,"mVEC"
"CU927890.1",2.13873944843112e-06,0.358060342463987,0.635,0.44,0.0466309361941437,"mVEC"
"csnk2b",2.14346497039007e-06,0.369606902850496,0.632,0.431,0.0467339667494146,"mVEC"
"abi1a",2.15148867944786e-06,0.566445863774563,0.37,0.225,0.0469089076780017,"mVEC"
"ubr7",2.18487544556147e-06,0.591004910284803,0.183,0.088,0.0476368393395768,"mVEC"
"timm10",2.28728202804031e-06,0.919360894130062,0.142,0.061,0.0498696100573629,"mVEC"
"nop58",2.32550928371768e-06,0.467589284736777,0.351,0.204,0.0507030789128967,"mVEC"
"zc3h13",2.38659273457669e-06,0.441373360378727,0.329,0.193,0.0520348813919755,"mVEC"
"serpinh1b",2.44135400821631e-06,0.904640125253629,0.183,0.091,0.0532288414411401,"mVEC"
"pdap1a",2.54794427104869e-06,0.523963917460483,0.5,0.345,0.0555528289416745,"mVEC"
"hcfc1a",2.62592822821249e-06,0.691629556844187,0.18,0.087,0.0572531131597169,"mVEC"
"txn2",2.63938660150188e-06,0.672717469937679,0.221,0.116,0.0575465460725456,"mVEC"
"cycsb",2.65463199486504e-06,0.407933414472825,0.505,0.333,0.0578789413840424,"mVEC"
"mapre1a",2.71148121815252e-06,0.527478713631963,0.214,0.108,0.0591184249993794,"mVEC"
"ube2nb",2.73770110968601e-06,0.59027928175637,0.267,0.148,0.0596900972944841,"mVEC"
"mtif3",2.74125417111652e-06,1.20896201359232,0.077,0.023,0.0597675646928536,"mVEC"
"mphosph6",2.83451077019344e-06,1.08267617068684,0.111,0.042,0.0618008383225276,"mVEC"
"nsfl1c",2.91750391810832e-06,0.505945126783033,0.325,0.19,0.0636103379265157,"mVEC"
"m6pr",2.93378314306786e-06,0.604820199243713,0.226,0.117,0.0639652738683086,"mVEC"
"atp5f1b",3.04309820608652e-06,0.263427547643245,0.899,0.759,0.0663486701873044,"mVEC"
"cttn",3.06555916703715e-06,0.93811158878054,0.139,0.061,0.066838386518911,"mVEC"
"cdkn2aipnl",3.08884806585765e-06,0.721004448743944,0.188,0.092,0.0673461543798944,"mVEC"
"tram1",3.14730114036331e-06,0.58573838287114,0.226,0.118,0.0686206067633412,"mVEC"
"lysmd2",3.19521434447961e-06,0.875436057011507,0.159,0.073,0.0696652583526889,"mVEC"
"psmd7",3.22712881479907e-06,0.388384710245079,0.486,0.321,0.0703610895490642,"mVEC"
"abt1",3.31866486673236e-06,1.01316810997642,0.091,0.031,0.0723568500893657,"mVEC"
"pgd",3.54932892825938e-06,0.723032794675131,0.159,0.072,0.0773860186228394,"mVEC"
"cnih1",3.56250096413749e-06,0.570218942261115,0.296,0.167,0.0776732085210896,"mVEC"
"tomm70a",3.60177603294425e-06,0.702607222275864,0.274,0.158,0.0785295228462835,"mVEC"
"arl1",3.6532056739473e-06,0.575244802760889,0.25,0.136,0.0796508433090729,"mVEC"
"rhbdl2",3.75099693211884e-06,1.01044480718816,0.154,0.071,0.081782986110987,"mVEC"
"smim4",3.81014669132059e-06,0.979747285094678,0.125,0.052,0.0830726283108629,"mVEC"
"denr",3.84369434437931e-06,0.512446318518188,0.397,0.25,0.0838040677905022,"mVEC"
"vash2",3.90506203132164e-06,0.565145703850236,0.197,0.099,0.0851420674689058,"mVEC"
"syncrip",4.23144938207007e-06,0.261555926120877,0.743,0.585,0.0922582908772738,"mVEC"
"nansa",4.41726133461071e-06,0.851347374639091,0.12,0.049,0.0963095488785173,"mVEC"
"myca",4.4408596608348e-06,0.735609447207352,0.202,0.105,0.0968240631851812,"mVEC"
"xpo1b",4.49553157784726e-06,0.706151608568882,0.149,0.067,0.0980160749918038,"mVEC"
"dnajc1",4.49890935359773e-06,0.507201584351921,0.356,0.213,0.0980897206364914,"mVEC"
"h2az2a",4.51393857129664e-06,0.309277718835233,0.623,0.424,0.0984174026699806,"mVEC"
"hspa9",4.61914725011361e-06,0.989125286147036,0.123,0.051,0.100711267494227,"mVEC"
"vma21",4.72667254994262e-06,0.443460576275226,0.38,0.229,0.103055641606399,"mVEC"
"nup107",4.76391665801999e-06,1.28038054521161,0.067,0.019,0.10386767489481,"mVEC"
"zbtb2b",4.8342721776832e-06,0.71742695820342,0.166,0.077,0.105401636290027,"mVEC"
"eif4g2b",4.958127075335e-06,0.440831492789177,0.423,0.261,0.108102044623529,"mVEC"
"tma16",5.23177908629726e-06,1.01150005438031,0.087,0.029,0.114068479418539,"mVEC"
"slc16a1b",5.7070666877093e-06,0.750609847721792,0.147,0.067,0.124431174992126,"mVEC"
"selenot1b",5.98708095705519e-06,0.465719015485445,0.488,0.321,0.130536326106674,"mVEC"
"creg2",6.01096235920227e-06,0.863886383242672,0.099,0.036,0.131057012317687,"mVEC"
"pfn2l",6.03590604102072e-06,0.313292361296941,0.82,0.649,0.131600859412375,"mVEC"
"psmc5",6.05835145880649e-06,0.445118124295932,0.368,0.227,0.132090236856358,"mVEC"
"pdhb",6.06384331513639e-06,0.547711994792891,0.26,0.144,0.132209975799919,"mVEC"
"fam3a",6.28770712075862e-06,0.539681846583672,0.26,0.144,0.1370908783539,"mVEC"
"scpep1",6.3701272605688e-06,0.446721201911406,0.43,0.273,0.138887884662182,"mVEC"
"acsl4b",6.50455303815359e-06,1.12964627547607,0.094,0.034,0.141818769890863,"mVEC"
"ccnd1",6.55064457388513e-06,0.459142600258889,0.409,0.255,0.142823703644417,"mVEC"
"kdelr2b",6.55731768394689e-06,0.408353727845707,0.399,0.247,0.142969197463094,"mVEC"
"zgc:56525",6.56232898207217e-06,0.54142724331451,0.3,0.174,0.14307845879612,"mVEC"
"hnrnpa0a",6.68579211987877e-06,0.371371903917875,0.661,0.49,0.145770325589717,"mVEC"
"mvp",6.73922027550667e-06,1.05069772624539,0.089,0.031,0.146935219666872,"mVEC"
"abracl",6.74911418647969e-06,0.440309023965068,0.531,0.362,0.147150936607817,"mVEC"
"sec11a",6.77688125023949e-06,0.364436683240493,0.671,0.51,0.147756341898972,"mVEC"
"khdrbs1b",6.94934511378613e-06,0.388925104831805,0.413,0.257,0.151516571515879,"mVEC"
"aldh7a1",7.15458123517595e-06,0.780996419329362,0.171,0.084,0.155991334670541,"mVEC"
"mcm4",7.51953842276652e-06,0.7759953110374,0.159,0.075,0.163948496231578,"mVEC"
"chchd1",7.60324741000685e-06,0.867899354974792,0.139,0.062,0.165773603280379,"mVEC"
"slc38a7",7.63492662986422e-06,1.17505629922135,0.13,0.058,0.16646430531093,"mVEC"
"ncln",7.82602635717783e-06,0.74069628930314,0.142,0.064,0.170630852665548,"mVEC"
"nono",7.95015473664424e-06,0.330910993754536,0.416,0.256,0.173337223723054,"mVEC"
"psma6a",8.1009376316871e-06,0.379269761944513,0.416,0.255,0.176624743183674,"mVEC"
"eif1axb",8.11233075761247e-06,0.445666108074161,0.49,0.324,0.176873147508225,"mVEC"
"ehmt1a",8.23829158264261e-06,0.830267427454362,0.123,0.052,0.179619471376357,"mVEC"
"npc2",8.29151549106451e-06,0.364880246030891,0.709,0.53,0.18077991225168,"mVEC"
"ptmab",8.33742872604272e-06,0.220265715017067,0.978,0.947,0.181780958513909,"mVEC"
"CABZ01075125.1",8.39440636371544e-06,0.850412259549703,0.188,0.097,0.183023241948088,"mVEC"
"hyou1",8.47100239883156e-06,0.817642558525113,0.173,0.086,0.184693265301724,"mVEC"
"hsp90ab1",8.48238984044751e-06,-0.113825720286987,1,1,0.184941545691277,"mVEC"
"ubl7b",8.5665339364868e-06,0.483687611931573,0.2,0.101,0.186776139417222,"mVEC"
"ddx39ab",8.63052647784796e-06,0.417266770168421,0.498,0.334,0.188171368796519,"mVEC"
"krt4",8.9497714063733e-06,-0.534865207165231,0.709,0.721,0.195131865973157,"mVEC"
"tspan36",9.2609538625621e-06,0.700687729642912,0.315,0.196,0.201916577065441,"mVEC"
"elavl1a",9.29965483055327e-06,0.486744327031739,0.257,0.142,0.202760374270553,"mVEC"
"ebna1bp2",9.30343881651205e-06,0.704301864809628,0.207,0.111,0.202842876516412,"mVEC"
"pho",9.92259944949083e-06,0.671097965176053,0.163,0.08,0.216342435797249,"mVEC"
"znf346",1.00077077737542e-05,0.626029148416032,0.216,0.117,0.218198052591163,"mVEC"
"puf60a",1.00379344801365e-05,0.477348634763093,0.291,0.168,0.218857085470417,"mVEC"
"myh9a",1.03265516394594e-05,0.869556240587696,0.154,0.073,0.225149805395134,"mVEC"
"hnrnpaba",1.03624221678138e-05,0.232743706819574,0.938,0.83,0.225931890524844,"mVEC"
"fkbp1aa",1.04597250529321e-05,0.170329892241176,0.983,0.957,0.228053385329078,"mVEC"
"hmgn3",1.04644102098089e-05,0.595764356418617,0.24,0.133,0.228155535804463,"mVEC"
"aldh18a1",1.04842088259091e-05,1.77285255259706,0.048,0.01,0.228587205031297,"mVEC"
"dpcd",1.09208813829188e-05,0.975427346419294,0.091,0.033,0.238107976791779,"mVEC"
"rbm26",1.11130076034807e-05,0.762610368825202,0.106,0.041,0.242296904778689,"mVEC"
"dlst",1.11745161838478e-05,0.459714531642071,0.322,0.192,0.243637976356433,"mVEC"
"cfl1",1.12180113332766e-05,0.180110811328706,0.99,0.986,0.244586301099429,"mVEC"
"acadl",1.13600668093253e-05,0.761072472185182,0.139,0.063,0.247683536643719,"mVEC"
"nit2",1.16096421240209e-05,1.20519079482444,0.087,0.031,0.253125027230027,"mVEC"
"emc1",1.16261872025895e-05,0.521942870794958,0.166,0.079,0.253485759578058,"mVEC"
"phb2b",1.17969848462338e-05,0.831710293575922,0.13,0.057,0.257209660602436,"mVEC"
"si:ch211-253p18.2",1.18164704617945e-05,2.07988489683887,0.043,0.008,0.257634505478504,"mVEC"
"ttyh2",1.18359031369296e-05,1.05838298020304,0.094,0.035,0.258058196094476,"mVEC"
"hypk",1.19907868528843e-05,0.380892253484714,0.365,0.222,0.261435125753435,"mVEC"
"utp25",1.23827878573781e-05,1.65624465480286,0.046,0.009,0.269981923654414,"mVEC"
"sema3ab",1.24424715409285e-05,0.766242597914702,0.144,0.067,0.271283207006864,"mVEC"
"gnl3",1.29000492340336e-05,0.90737056397896,0.147,0.069,0.281259773449634,"mVEC"
"washc4",1.30448436760815e-05,1.12193393810568,0.079,0.027,0.284416726669605,"mVEC"
"pycard",1.3093736766275e-05,0.570202143509717,0.255,0.144,0.285482742715093,"mVEC"
"sox4a.1",1.32931258663699e-05,0.469048147376863,0.276,0.161,0.289830023264464,"mVEC"
"cdc25b",1.34273190757841e-05,1.25444053915107,0.062,0.018,0.292755837809322,"mVEC"
"ppan",1.37151476685112e-05,1.16085011040495,0.101,0.04,0.299031364616549,"mVEC"
"snrpd3l",1.38213102737497e-05,0.389476008227129,0.32,0.191,0.301346027898565,"mVEC"
"snu13b",1.39104800603795e-05,0.522200187482632,0.262,0.15,0.303290196756454,"mVEC"
"anp32e",1.41972076418054e-05,0.28566910367722,0.322,0.189,0.309541718214283,"mVEC"
"chd7",1.51453602048294e-05,0.37508428617431,0.469,0.311,0.330214288545895,"mVEC"
"nifk",1.55700836347633e-05,0.755795495593288,0.156,0.076,0.339474533488744,"mVEC"
"tcima",1.56716006220073e-05,0.353768973591567,0.762,0.646,0.341687908361625,"mVEC"
"ostc",1.61952165770687e-05,0.322935179031558,0.57,0.398,0.353104307029828,"mVEC"
"acvr1l",1.64449121453313e-05,0.573234485066612,0.195,0.101,0.358548419504658,"mVEC"
"sema3fb",1.64873436400466e-05,0.371987141424151,0.452,0.292,0.359473553383936,"mVEC"
"uqcrb",1.66231122781953e-05,0.357276334775967,0.49,0.327,0.362433717001492,"mVEC"
"ndufa10",1.66335757250259e-05,0.432009501731646,0.26,0.146,0.36266185153274,"mVEC"
"hars",1.69713785264998e-05,0.528616372534433,0.192,0.098,0.370026966013276,"mVEC"
"LO018154.1",1.71547989978303e-05,1.10680329261107,0.099,0.038,0.374026082549694,"mVEC"
"adipor1a",1.80657731923908e-05,0.505071118329587,0.197,0.103,0.393888052913697,"mVEC"
"rrbp1a",1.81750424771042e-05,0.421198990032898,0.286,0.167,0.396270451128303,"mVEC"
"got2b",1.86625162691762e-05,0.556833948260301,0.231,0.127,0.406898842216849,"mVEC"
"rcc1",1.86844897188112e-05,0.970400833024033,0.106,0.043,0.407377929339242,"mVEC"
"sdf4",1.87303327492017e-05,0.555345921346157,0.233,0.132,0.408377444930844,"mVEC"
"faf2",1.87532936839944e-05,0.331563015698964,0.291,0.168,0.408878062192129,"mVEC"
"srsf2a",1.87612209789253e-05,0.283278528007214,0.567,0.388,0.409050901003508,"mVEC"
"smarca5",1.8822549271444e-05,0.762215098749787,0.132,0.06,0.410388041765293,"mVEC"
"si:ch211-212g7.6",1.88635751427912e-05,0.562091984016162,0.166,0.082,0.411282528838276,"mVEC"
"maip1",1.93232965103996e-05,0.969159187268392,0.111,0.046,0.421305833816242,"mVEC"
"gclm",1.93749577190339e-05,0.978294100618292,0.101,0.04,0.422432203148096,"mVEC"
"ndfip1l",1.9583335607148e-05,0.568331903646432,0.26,0.151,0.426975466242648,"mVEC"
"pdia6",1.96925114925842e-05,0.473482126305956,0.392,0.257,0.429355828072814,"mVEC"
"nucks1a",1.9735956499189e-05,0.291502713152799,0.762,0.611,0.430303059551819,"mVEC"
"psmb5",2.02580187232978e-05,0.383882602168411,0.411,0.261,0.441685582224062,"mVEC"
"p4hb",2.07788601994468e-05,0.45429647103561,0.377,0.245,0.453041488928538,"mVEC"
"dnajc8",2.14112594401013e-05,0.692601665808355,0.214,0.118,0.466829689572529,"mVEC"
